phase,time,index,confidence
P,2022-12-24T00:00:10.240000Z,1024,0.181
P,2022-12-24T00:00:26.400000Z,2640,0.102
P,2022-12-24T00:00:28.000000Z,2800,0.405
P,2022-12-24T00:01:07.230000Z,6723,0.201
P,2022-12-24T00:02:41.990000Z,16199,0.222
P,2022-12-24T00:03:31.710000Z,21171,0.196
P,2022-12-24T00:03:55.710000Z,23571,0.383
P,2022-12-24T00:04:35.890000Z,27589,0.369
P,2022-12-24T00:04:52.330000Z,29233,0.108
P,2022-12-24T00:04:54.560000Z,29456,0.181
P,2022-12-24T00:05:36.620000Z,33662,0.165
P,2022-12-24T00:07:11.370000Z,43137,0.227
P,2022-12-24T00:07:40.960000Z,46096,0.168
P,2022-12-24T00:08:06.380000Z,48638,0.101
P,2022-12-24T00:08:50.970000Z,53097,0.120
P,2022-12-24T00:08:53.370000Z,53337,0.478
P,2022-12-24T00:09:00.990000Z,54099,0.273
P,2022-12-24T00:09:13.970000Z,55397,0.220
P,2022-12-24T00:09:18.690000Z,55869,0.162
P,2022-12-24T00:10:12.530000Z,61253,0.140
P,2022-12-24T00:10:19.940000Z,61994,0.158
P,2022-12-24T00:11:06.150000Z,66615,0.224
P,2022-12-24T00:11:08.220000Z,66822,0.168
P,2022-12-24T00:11:22.620000Z,68262,0.267
P,2022-12-24T00:11:47.030000Z,70703,0.155
P,2022-12-24T00:12:38.230000Z,75823,0.109
P,2022-12-24T00:12:49.600000Z,76960,0.295
P,2022-12-24T00:14:16.880000Z,85688,0.179
P,2022-12-24T00:15:24.790000Z,92479,0.344
P,2022-12-24T00:15:51.870000Z,95187,0.236
P,2022-12-24T00:16:22.070000Z,98207,0.123
P,2022-12-24T00:16:24.170000Z,98417,0.127
P,2022-12-24T00:16:38.000000Z,99800,0.153
P,2022-12-24T00:16:53.620000Z,101362,0.263
P,2022-12-24T00:17:54.620000Z,107462,0.174
P,2022-12-24T00:17:57.080000Z,107708,0.461
P,2022-12-24T00:18:03.940000Z,108394,0.196
P,2022-12-24T00:18:06.720000Z,108672,0.543
P,2022-12-24T00:18:11.090000Z,109109,0.106
P,2022-12-24T00:18:33.420000Z,111342,0.158
P,2022-12-24T00:19:08.020000Z,114802,0.216
P,2022-12-24T00:19:27.880000Z,116788,0.125
P,2022-12-24T00:20:06.000000Z,120600,0.102
P,2022-12-24T00:21:04.750000Z,126475,0.169
P,2022-12-24T00:22:03.800000Z,132380,0.123
P,2022-12-24T00:22:49.810000Z,136981,0.576
P,2022-12-24T00:22:55.720000Z,137572,0.161
P,2022-12-24T00:22:58.630000Z,137863,0.773
P,2022-12-24T00:23:23.280000Z,140328,0.123
P,2022-12-24T00:24:08.480000Z,144848,0.227
P,2022-12-24T00:25:01.460000Z,150146,0.165
P,2022-12-24T00:25:42.470000Z,154247,0.958
P,2022-12-24T00:25:46.680000Z,154668,0.394
P,2022-12-24T00:25:48.310000Z,154831,0.735
P,2022-12-24T00:25:49.560000Z,154956,0.282
P,2022-12-24T00:25:55.030000Z,155503,0.953
P,2022-12-24T00:25:57.880000Z,155788,0.142
P,2022-12-24T00:26:01.920000Z,156192,0.846
P,2022-12-24T00:26:17.780000Z,157778,0.961
P,2022-12-24T00:26:19.540000Z,157954,0.544
P,2022-12-24T00:26:22.540000Z,158254,0.909
P,2022-12-24T00:26:29.120000Z,158912,0.756
P,2022-12-24T00:26:34.330000Z,159433,0.728
P,2022-12-24T00:26:47.770000Z,160777,0.979
P,2022-12-24T00:26:49.710000Z,160971,0.744
P,2022-12-24T00:26:55.770000Z,161577,0.863
P,2022-12-24T00:26:58.350000Z,161835,0.864
P,2022-12-24T00:27:11.150000Z,163115,0.699
P,2022-12-24T00:27:14.250000Z,163425,0.585
P,2022-12-24T00:27:17.910000Z,163791,0.658
P,2022-12-24T00:27:20.500000Z,164050,0.949
P,2022-12-24T00:27:35.450000Z,165545,0.958
P,2022-12-24T00:27:37.130000Z,165713,0.783
P,2022-12-24T00:27:41.550000Z,166155,0.795
P,2022-12-24T00:27:49.430000Z,166943,0.342
P,2022-12-24T00:27:55.940000Z,167594,0.871
P,2022-12-24T00:27:58.830000Z,167883,0.387
P,2022-12-24T00:28:03.010000Z,168301,0.165
P,2022-12-24T00:28:14.250000Z,169425,0.449
P,2022-12-24T00:28:16.380000Z,169638,0.833
P,2022-12-24T00:28:22.430000Z,170243,0.583
P,2022-12-24T00:28:26.270000Z,170627,0.635
P,2022-12-24T00:28:28.990000Z,170899,0.613
P,2022-12-24T00:28:35.830000Z,171583,0.768
P,2022-12-24T00:28:38.430000Z,171843,0.865
P,2022-12-24T00:28:40.630000Z,172063,0.626
P,2022-12-24T00:28:42.560000Z,172256,0.779
P,2022-12-24T00:28:51.860000Z,173186,0.468
P,2022-12-24T00:28:54.260000Z,173426,0.518
P,2022-12-24T00:28:56.790000Z,173679,0.488
P,2022-12-24T00:29:20.680000Z,176068,0.766
P,2022-12-24T00:29:23.450000Z,176345,0.637
P,2022-12-24T00:29:25.870000Z,176587,0.408
P,2022-12-24T00:29:27.960000Z,176796,0.775
P,2022-12-24T00:29:48.140000Z,178814,0.286
P,2022-12-24T00:30:04.070000Z,180407,0.811
P,2022-12-24T00:30:07.040000Z,180704,0.665
