phase,time,index,confidence
P,2022-12-20T00:00:30.010000Z,3001,0.151
P,2022-12-20T00:01:00.240000Z,6024,0.217
P,2022-12-20T00:01:30.260000Z,9026,0.144
P,2022-12-20T00:02:00.260000Z,12026,0.196
P,2022-12-20T00:02:30.270000Z,15027,0.215
P,2022-12-20T00:03:00.280000Z,18028,0.182
P,2022-12-20T00:03:30.290000Z,21029,0.203
P,2022-12-20T00:04:00.300000Z,24030,0.216
P,2022-12-20T00:04:30.310000Z,27031,0.171
P,2022-12-20T00:05:00.100000Z,30010,0.130
P,2022-12-20T00:05:30.110000Z,33011,0.132
P,2022-12-20T00:06:00.340000Z,36034,0.168
P,2022-12-20T00:06:30.350000Z,39035,0.168
P,2022-12-20T00:07:00.360000Z,42036,0.191
P,2022-12-20T00:07:30.370000Z,45037,0.178
P,2022-12-20T00:08:00.160000Z,48016,0.108
P,2022-12-20T00:08:30.390000Z,51039,0.189
P,2022-12-20T00:09:00.400000Z,54040,0.143
P,2022-12-20T00:09:30.190000Z,57019,0.139
P,2022-12-20T00:10:00.420000Z,60042,0.182
P,2022-12-20T00:10:30.210000Z,63021,0.179
P,2022-12-20T00:11:00.220000Z,66022,0.170
P,2022-12-20T00:11:30.460000Z,69046,0.190
P,2022-12-20T00:12:00.460000Z,72046,0.171
P,2022-12-20T00:12:30.470000Z,75047,0.199
P,2022-12-20T00:13:00.480000Z,78048,0.172
P,2022-12-20T00:13:30.490000Z,81049,0.158
P,2022-12-20T00:14:00.500000Z,84050,0.151
P,2022-12-20T00:14:30.290000Z,87029,0.153
P,2022-12-20T00:15:00.300000Z,90030,0.131
P,2022-12-20T00:15:30.310000Z,93031,0.174
P,2022-12-20T00:16:00.320000Z,96032,0.155
P,2022-12-20T00:16:30.330000Z,99033,0.164
P,2022-12-20T00:17:00.340000Z,102034,0.166
P,2022-12-20T00:17:30.570000Z,105057,0.190
P,2022-12-20T00:18:00.580000Z,108058,0.152
P,2022-12-20T00:18:30.590000Z,111059,0.188
P,2022-12-20T00:19:00.600000Z,114060,0.108
P,2022-12-20T00:19:30.610000Z,117061,0.178
P,2022-12-20T00:20:00.400000Z,120040,0.188
P,2022-12-20T00:20:30.410000Z,123041,0.205
P,2022-12-20T00:21:00.420000Z,126042,0.168
P,2022-12-20T00:21:30.430000Z,129043,0.171
P,2022-12-20T00:22:00.670000Z,132067,0.163
P,2022-12-20T00:22:30.450000Z,135045,0.132
P,2022-12-20T00:23:00.680000Z,138068,0.154
P,2022-12-20T00:23:30.690000Z,141069,0.142
P,2022-12-20T00:24:00.700000Z,144070,0.140
P,2022-12-20T00:24:30.710000Z,147071,0.142
P,2022-12-20T00:25:00.500000Z,150050,0.147
P,2022-12-20T00:25:30.510000Z,153051,0.184
P,2022-12-20T00:26:00.520000Z,156052,0.170
P,2022-12-20T00:26:30.530000Z,159053,0.174
P,2022-12-20T00:27:00.540000Z,162054,0.155
P,2022-12-20T00:27:30.780000Z,165078,0.183
P,2022-12-20T00:28:00.780000Z,168078,0.204
P,2022-12-20T00:28:30.790000Z,171079,0.179
P,2022-12-20T00:29:00.800000Z,174080,0.229
P,2022-12-20T00:29:30.810000Z,177081,0.236
P,2022-12-20T00:30:00.820000Z,180082,0.207
P,2022-12-20T00:30:30.610000Z,183061,0.172
P,2022-12-20T00:31:00.620000Z,186062,0.164
P,2022-12-20T00:31:30.850000Z,189085,0.149
P,2022-12-20T00:32:00.870000Z,192087,0.172
P,2022-12-20T00:32:30.870000Z,195087,0.178
P,2022-12-20T00:33:00.880000Z,198088,0.176
P,2022-12-20T00:33:30.890000Z,201089,0.124
P,2022-12-20T00:34:00.900000Z,204090,0.211
P,2022-12-20T00:34:30.910000Z,207091,0.183
P,2022-12-20T00:35:00.920000Z,210092,0.172
P,2022-12-20T00:35:30.710000Z,213071,0.132
P,2022-12-20T00:36:00.720000Z,216072,0.177
P,2022-12-20T00:36:30.730000Z,219073,0.110
P,2022-12-20T00:37:00.740000Z,222074,0.159
P,2022-12-20T00:37:30.970000Z,225097,0.171
P,2022-12-20T00:38:00.980000Z,228098,0.203
P,2022-12-20T00:38:30.990000Z,231099,0.247
P,2022-12-20T00:39:00.780000Z,234078,0.149
P,2022-12-20T00:39:31.010000Z,237101,0.155
P,2022-12-20T00:40:01.020000Z,240102,0.169
P,2022-12-20T00:40:30.810000Z,243081,0.161
P,2022-12-20T00:41:00.820000Z,246082,0.179
P,2022-12-20T00:41:30.830000Z,249083,0.174
P,2022-12-20T00:42:01.060000Z,252106,0.177
P,2022-12-20T00:42:30.850000Z,255085,0.146
P,2022-12-20T00:43:01.080000Z,258108,0.216
P,2022-12-20T00:43:31.090000Z,261109,0.150
P,2022-12-20T00:44:01.100000Z,264110,0.224
P,2022-12-20T00:44:31.110000Z,267111,0.201
P,2022-12-20T00:45:01.120000Z,270112,0.191
P,2022-12-20T00:45:31.130000Z,273113,0.190
P,2022-12-20T00:46:01.140000Z,276114,0.136
P,2022-12-20T00:46:30.930000Z,279093,0.144
P,2022-12-20T00:47:00.940000Z,282094,0.167
P,2022-12-20T00:47:31.170000Z,285117,0.201
P,2022-12-20T00:48:00.960000Z,288096,0.149
P,2022-12-20T00:48:31.190000Z,291119,0.213
P,2022-12-20T00:49:01.200000Z,294120,0.151
P,2022-12-20T00:49:31.210000Z,297121,0.136
P,2022-12-20T00:50:01.000000Z,300100,0.165
P,2022-12-20T00:50:31.230000Z,303123,0.228
P,2022-12-20T00:51:01.020000Z,306102,0.157
P,2022-12-20T00:51:31.030000Z,309103,0.153
P,2022-12-20T00:52:01.040000Z,312104,0.175
P,2022-12-20T00:52:31.270000Z,315127,0.183
P,2022-12-20T00:53:01.290000Z,318129,0.157
P,2022-12-20T00:53:31.290000Z,321129,0.193
P,2022-12-20T00:54:01.300000Z,324130,0.189
P,2022-12-20T00:54:31.310000Z,327131,0.256
P,2022-12-20T00:55:01.320000Z,330132,0.151
P,2022-12-20T00:55:31.110000Z,333111,0.211
P,2022-12-20T00:56:01.120000Z,336112,0.186
P,2022-12-20T00:56:31.130000Z,339113,0.189
P,2022-12-20T00:57:01.140000Z,342114,0.165
P,2022-12-20T00:57:31.150000Z,345115,0.163
P,2022-12-20T00:58:01.380000Z,348138,0.189
P,2022-12-20T00:58:31.390000Z,351139,0.156
P,2022-12-20T00:59:01.400000Z,354140,0.212
P,2022-12-20T00:59:31.410000Z,357141,0.179
P,2022-12-20T01:00:01.420000Z,360142,0.138
P,2022-12-20T01:00:31.430000Z,363143,0.174
P,2022-12-20T01:01:01.220000Z,366122,0.155
P,2022-12-20T01:01:31.230000Z,369123,0.166
P,2022-12-20T01:02:01.240000Z,372124,0.174
P,2022-12-20T01:02:31.250000Z,375125,0.159
P,2022-12-20T01:03:01.490000Z,378149,0.178
P,2022-12-20T01:03:31.270000Z,381127,0.152
P,2022-12-20T01:04:01.500000Z,384150,0.233
P,2022-12-20T01:04:31.510000Z,387151,0.169
P,2022-12-20T01:05:01.520000Z,390152,0.179
P,2022-12-20T01:05:31.530000Z,393153,0.160
P,2022-12-20T01:06:01.540000Z,396154,0.171
P,2022-12-20T01:06:31.330000Z,399133,0.145
P,2022-12-20T01:07:01.340000Z,402134,0.186
P,2022-12-20T01:07:31.350000Z,405135,0.164
P,2022-12-20T01:08:01.360000Z,408136,0.146
P,2022-12-20T01:08:31.590000Z,411159,0.161
P,2022-12-20T01:09:01.600000Z,414160,0.163
P,2022-12-20T01:09:31.610000Z,417161,0.182
P,2022-12-20T01:10:01.400000Z,420140,0.159
P,2022-12-20T01:10:31.630000Z,423163,0.153
P,2022-12-20T01:11:01.420000Z,426142,0.120
P,2022-12-20T01:11:31.650000Z,429165,0.229
P,2022-12-20T01:12:01.440000Z,432144,0.177
P,2022-12-20T01:12:31.450000Z,435145,0.135
P,2022-12-20T01:13:01.460000Z,438146,0.173
P,2022-12-20T01:13:31.470000Z,441147,0.156
P,2022-12-20T01:14:01.700000Z,444170,0.170
P,2022-12-20T01:14:31.710000Z,447171,0.176
P,2022-12-20T01:15:01.720000Z,450172,0.191
P,2022-12-20T01:15:31.510000Z,453151,0.156
P,2022-12-20T01:16:01.740000Z,456174,0.144
P,2022-12-20T01:16:31.530000Z,459153,0.152
P,2022-12-20T01:17:01.760000Z,462176,0.187
P,2022-12-20T01:17:31.550000Z,465155,0.170
P,2022-12-20T01:18:01.560000Z,468156,0.124
P,2022-12-20T01:18:31.800000Z,471180,0.181
P,2022-12-20T01:19:01.810000Z,474181,0.146
P,2022-12-20T01:19:31.810000Z,477181,0.139
P,2022-12-20T01:20:01.820000Z,480182,0.191
P,2022-12-20T01:20:31.830000Z,483183,0.274
P,2022-12-20T01:21:01.840000Z,486184,0.218
P,2022-12-20T01:21:31.850000Z,489185,0.165
P,2022-12-20T01:22:01.640000Z,492164,0.165
P,2022-12-20T01:22:31.650000Z,495165,0.167
P,2022-12-20T01:23:01.660000Z,498166,0.152
P,2022-12-20T01:23:31.890000Z,501189,0.143
P,2022-12-20T01:24:01.680000Z,504168,0.165
P,2022-12-20T01:24:31.910000Z,507191,0.191
P,2022-12-20T01:25:01.920000Z,510192,0.160
P,2022-12-20T01:25:31.930000Z,513193,0.168
P,2022-12-20T01:26:01.940000Z,516194,0.252
P,2022-12-20T01:26:31.730000Z,519173,0.171
P,2022-12-20T01:27:01.740000Z,522174,0.157
P,2022-12-20T01:27:31.970000Z,525197,0.164
P,2022-12-20T01:28:01.760000Z,528176,0.168
P,2022-12-20T01:28:31.770000Z,531177,0.150
P,2022-12-20T01:29:02.010000Z,534201,0.195
P,2022-12-20T01:29:32.010000Z,537201,0.270
P,2022-12-20T01:30:02.020000Z,540202,0.150
P,2022-12-20T01:30:32.030000Z,543203,0.171
P,2022-12-20T01:31:02.040000Z,546204,0.148
P,2022-12-20T01:31:32.050000Z,549205,0.179
P,2022-12-20T01:32:01.840000Z,552184,0.184
P,2022-12-20T01:32:31.850000Z,555185,0.150
P,2022-12-20T01:33:01.860000Z,558186,0.161
P,2022-12-20T01:33:31.870000Z,561187,0.132
P,2022-12-20T01:34:02.100000Z,564210,0.166
P,2022-12-20T01:34:32.110000Z,567211,0.172
P,2022-12-20T01:35:02.120000Z,570212,0.209
P,2022-12-20T01:35:31.910000Z,573191,0.115
P,2022-12-20T01:36:02.140000Z,576214,0.200
P,2022-12-20T01:36:32.150000Z,579215,0.183
P,2022-12-20T01:37:01.940000Z,582194,0.159
P,2022-12-20T01:37:31.950000Z,585195,0.155
P,2022-12-20T01:38:01.960000Z,588196,0.165
P,2022-12-20T01:38:31.970000Z,591197,0.181
P,2022-12-20T01:39:02.200000Z,594220,0.189
P,2022-12-20T01:39:32.220000Z,597222,0.156
P,2022-12-20T01:40:02.220000Z,600222,0.147
P,2022-12-20T01:40:32.230000Z,603223,0.207
P,2022-12-20T01:41:02.240000Z,606224,0.182
P,2022-12-20T01:41:32.250000Z,609225,0.138
P,2022-12-20T01:42:02.260000Z,612226,0.202
P,2022-12-20T01:42:32.050000Z,615205,0.144
P,2022-12-20T01:43:02.060000Z,618206,0.199
