phase,time,index,confidence
P,2022-12-22T00:00:30.010000Z,3001,0.106
P,2022-12-22T00:01:00.170000Z,6017,0.111
P,2022-12-22T00:02:09.580000Z,12958,0.110
P,2022-12-22T00:02:30.700000Z,15070,0.137
P,2022-12-22T00:04:00.280000Z,24028,0.116
P,2022-12-22T00:04:07.760000Z,24776,0.180
P,2022-12-22T00:04:30.290000Z,27029,0.124
P,2022-12-22T00:04:42.170000Z,28217,0.243
P,2022-12-22T00:05:00.320000Z,30032,0.262
P,2022-12-22T00:05:15.060000Z,31506,0.125
P,2022-12-22T00:05:33.290000Z,33329,0.155
P,2022-12-22T00:05:34.910000Z,33491,0.126
P,2022-12-22T00:05:50.110000Z,35011,0.142
P,2022-12-22T00:05:52.670000Z,35267,0.122
P,2022-12-22T00:06:12.930000Z,37293,0.210
P,2022-12-22T00:07:30.360000Z,45036,0.122
P,2022-12-22T00:07:34.030000Z,45403,0.106
P,2022-12-22T00:07:38.480000Z,45848,0.193
P,2022-12-22T00:07:41.690000Z,46169,0.107
P,2022-12-22T00:07:56.240000Z,47624,0.285
P,2022-12-22T00:08:16.160000Z,49616,0.472
P,2022-12-22T00:08:30.390000Z,51039,0.127
P,2022-12-22T00:08:32.910000Z,51291,0.106
P,2022-12-22T00:09:26.260000Z,56626,0.214
P,2022-12-22T00:09:56.020000Z,59602,0.108
P,2022-12-22T00:10:45.270000Z,64527,0.287
P,2022-12-22T00:11:00.370000Z,66037,0.150
P,2022-12-22T00:11:31.610000Z,69161,0.174
P,2022-12-22T00:12:00.470000Z,72047,0.188
P,2022-12-22T00:12:24.340000Z,74434,0.141
P,2022-12-22T00:12:29.070000Z,74907,0.166
P,2022-12-22T00:12:30.910000Z,75091,0.153
P,2022-12-22T00:13:08.260000Z,78826,0.107
P,2022-12-22T00:14:02.520000Z,84252,0.331
P,2022-12-22T00:14:52.130000Z,89213,0.138
P,2022-12-22T00:15:30.320000Z,93032,0.101
P,2022-12-22T00:15:35.370000Z,93537,0.222
P,2022-12-22T00:15:40.390000Z,94039,0.108
P,2022-12-22T00:15:50.690000Z,95069,0.117
P,2022-12-22T00:16:00.550000Z,96055,0.113
P,2022-12-22T00:16:30.480000Z,99048,0.201
P,2022-12-22T00:16:33.860000Z,99386,0.225
P,2022-12-22T00:17:00.490000Z,102049,0.242
P,2022-12-22T00:17:07.210000Z,102721,0.161
P,2022-12-22T00:17:08.980000Z,102898,0.127
P,2022-12-22T00:18:00.580000Z,108058,0.113
P,2022-12-22T00:18:17.490000Z,109749,0.141
P,2022-12-22T00:18:33.740000Z,111374,0.152
P,2022-12-22T00:18:37.100000Z,111710,0.111
P,2022-12-22T00:18:50.860000Z,113086,0.227
P,2022-12-22T00:18:54.220000Z,113422,0.122
P,2022-12-22T00:18:58.220000Z,113822,0.396
P,2022-12-22T00:19:00.090000Z,114009,0.155
P,2022-12-22T00:19:01.670000Z,114167,0.335
P,2022-12-22T00:19:04.550000Z,114455,0.120
P,2022-12-22T00:19:10.470000Z,115047,0.124
P,2022-12-22T00:19:14.790000Z,115479,0.171
P,2022-12-22T00:19:18.750000Z,115875,0.169
P,2022-12-22T00:19:21.670000Z,116167,0.220
P,2022-12-22T00:19:25.660000Z,116566,0.585
P,2022-12-22T00:19:28.990000Z,116899,0.121
P,2022-12-22T00:19:30.140000Z,117014,0.454
P,2022-12-22T00:19:32.480000Z,117248,0.285
P,2022-12-22T00:19:35.360000Z,117536,0.218
P,2022-12-22T00:19:38.720000Z,117872,0.130
P,2022-12-22T00:19:48.950000Z,118895,0.123
P,2022-12-22T00:19:52.480000Z,119248,0.202
P,2022-12-22T00:19:56.410000Z,119641,0.164
P,2022-12-22T00:19:57.600000Z,119760,0.166
P,2022-12-22T00:19:59.790000Z,119979,0.461
P,2022-12-22T00:20:02.650000Z,120265,0.103
P,2022-12-22T00:20:06.170000Z,120617,0.248
P,2022-12-22T00:20:09.530000Z,120953,0.159
P,2022-12-22T00:20:16.400000Z,121640,0.135
P,2022-12-22T00:20:19.770000Z,121977,0.127
P,2022-12-22T00:20:23.770000Z,122377,0.298
P,2022-12-22T00:20:27.230000Z,122723,0.171
P,2022-12-22T00:20:30.120000Z,123012,0.164
P,2022-12-22T00:20:34.010000Z,123401,0.199
P,2022-12-22T00:20:37.460000Z,123746,0.157
P,2022-12-22T00:20:47.790000Z,124779,0.526
P,2022-12-22T00:20:51.170000Z,125117,0.630
P,2022-12-22T00:20:54.570000Z,125457,0.446
P,2022-12-22T00:20:58.010000Z,125801,0.237
P,2022-12-22T00:21:00.150000Z,126015,0.565
P,2022-12-22T00:21:01.380000Z,126138,0.116
P,2022-12-22T00:21:04.270000Z,126427,0.130
P,2022-12-22T00:21:21.390000Z,128139,0.181
P,2022-12-22T00:21:25.340000Z,128534,0.187
P,2022-12-22T00:21:28.270000Z,128827,0.149
P,2022-12-22T00:21:30.140000Z,129014,0.163
P,2022-12-22T00:21:38.440000Z,129844,0.112
P,2022-12-22T00:21:45.320000Z,130532,0.106
P,2022-12-22T00:21:52.200000Z,131220,0.223
P,2022-12-22T00:21:56.160000Z,131616,0.118
P,2022-12-22T00:21:59.560000Z,131956,0.440
P,2022-12-22T00:22:02.530000Z,132253,0.214
P,2022-12-22T00:22:05.890000Z,132589,0.189
P,2022-12-22T00:22:09.250000Z,132925,0.116
P,2022-12-22T00:22:12.750000Z,133275,0.105
P,2022-12-22T00:22:16.130000Z,133613,0.147
P,2022-12-22T00:22:19.010000Z,133901,0.139
P,2022-12-22T00:22:20.580000Z,134058,0.111
P,2022-12-22T00:22:23.560000Z,134356,0.298
P,2022-12-22T00:22:26.960000Z,134696,0.356
P,2022-12-22T00:22:30.180000Z,135018,0.594
P,2022-12-22T00:22:33.810000Z,135381,0.456
P,2022-12-22T00:22:37.180000Z,135718,0.446
P,2022-12-22T00:22:40.060000Z,136006,0.135
P,2022-12-22T00:22:46.940000Z,136694,0.172
P,2022-12-22T00:22:50.300000Z,137030,0.120
P,2022-12-22T00:22:53.820000Z,137382,0.202
P,2022-12-22T00:22:57.730000Z,137773,0.109
P,2022-12-22T00:23:00.170000Z,138017,0.164
P,2022-12-22T00:23:04.540000Z,138454,0.122
P,2022-12-22T00:23:10.870000Z,139087,0.138
P,2022-12-22T00:23:17.750000Z,139775,0.225
P,2022-12-22T00:23:21.110000Z,140111,0.124
P,2022-12-22T00:23:24.630000Z,140463,0.215
P,2022-12-22T00:23:28.540000Z,140854,0.131
P,2022-12-22T00:23:30.210000Z,141021,0.281
P,2022-12-22T00:23:35.350000Z,141535,0.125
P,2022-12-22T00:23:38.800000Z,141880,0.358
P,2022-12-22T00:23:45.040000Z,142504,0.109
P,2022-12-22T00:23:52.510000Z,143251,0.165
P,2022-12-22T00:23:55.880000Z,143588,0.152
P,2022-12-22T00:24:00.420000Z,144042,0.495
P,2022-12-22T00:24:02.250000Z,144225,0.243
P,2022-12-22T00:24:05.610000Z,144561,0.137
P,2022-12-22T00:24:15.840000Z,145584,0.103
