phase,time,index,confidence
P,2022-12-24T00:00:55.110000Z,5511,0.120
P,2022-12-24T00:03:03.100000Z,18310,0.140
P,2022-12-24T00:16:45.390000Z,100539,0.214
P,2022-12-24T00:20:07.600000Z,120760,0.128
P,2022-12-24T00:31:35.270000Z,189527,0.113
P,2022-12-24T00:33:42.170000Z,202217,0.103
P,2022-12-24T00:35:49.600000Z,214960,0.176
P,2022-12-24T00:37:07.880000Z,222788,0.160
P,2022-12-24T00:37:36.670000Z,225667,0.184
P,2022-12-24T00:38:34.030000Z,231403,0.120
P,2022-12-24T00:39:12.460000Z,235246,0.113
P,2022-12-24T00:41:34.680000Z,249468,0.173
P,2022-12-24T00:42:04.940000Z,252494,0.121
P,2022-12-24T00:43:42.150000Z,262215,0.101
P,2022-12-24T00:51:01.600000Z,306160,0.117
P,2022-12-24T00:52:33.050000Z,315305,0.126
P,2022-12-24T00:52:59.060000Z,317906,0.263
P,2022-12-24T01:02:49.170000Z,376917,0.142
P,2022-12-24T01:03:01.130000Z,378113,0.173
P,2022-12-24T01:03:23.720000Z,380372,0.137
P,2022-12-24T01:04:40.410000Z,388041,0.135
P,2022-12-24T01:13:54.330000Z,443433,0.161
P,2022-12-24T01:20:48.900000Z,484890,0.165
P,2022-12-24T01:22:35.010000Z,495501,0.103
P,2022-12-24T01:25:01.930000Z,510193,0.153
P,2022-12-24T01:28:10.560000Z,529056,0.157
P,2022-12-24T01:30:01.570000Z,540157,0.111
P,2022-12-24T01:30:40.610000Z,544061,0.108
P,2022-12-24T01:30:59.970000Z,545997,0.169
P,2022-12-24T01:35:45.530000Z,574553,0.127
P,2022-12-24T01:42:50.590000Z,617059,0.130
P,2022-12-24T01:43:18.200000Z,619820,0.102
P,2022-12-24T01:43:36.640000Z,621664,0.292
P,2022-12-24T01:46:55.170000Z,641517,0.283
P,2022-12-24T01:49:14.660000Z,655466,0.355
P,2022-12-24T01:49:35.230000Z,657523,0.105
P,2022-12-24T01:55:19.260000Z,691926,0.149
P,2022-12-24T02:11:32.520000Z,789252,0.102
P,2022-12-24T02:18:32.360000Z,831236,0.144
P,2022-12-24T02:31:47.110000Z,910711,0.204
P,2022-12-24T02:39:06.880000Z,954688,0.163
P,2022-12-24T02:39:41.740000Z,958174,0.140
P,2022-12-24T02:51:16.360000Z,1027636,0.103
P,2022-12-24T02:59:48.790000Z,1078879,0.121
P,2022-12-24T03:11:19.340000Z,1147934,0.174
P,2022-12-24T03:22:04.910000Z,1212491,0.200
P,2022-12-24T03:25:26.180000Z,1232618,0.124
P,2022-12-24T03:39:59.980000Z,1319998,0.122
P,2022-12-24T03:48:15.280000Z,1369528,0.156
P,2022-12-24T03:49:33.700000Z,1377370,0.120
P,2022-12-24T03:58:35.370000Z,1431537,0.416
P,2022-12-24T04:03:18.320000Z,1459832,0.188
P,2022-12-24T04:08:03.970000Z,1488397,0.108
P,2022-12-24T04:10:13.010000Z,1501301,0.168
P,2022-12-24T04:15:56.070000Z,1535607,0.131
P,2022-12-24T04:24:08.030000Z,1584803,0.212
P,2022-12-24T04:25:16.560000Z,1591656,0.120
P,2022-12-24T04:29:27.130000Z,1616713,0.304
P,2022-12-24T04:31:29.260000Z,1628926,0.147
P,2022-12-24T04:31:50.150000Z,1631015,0.169
P,2022-12-24T04:32:48.400000Z,1636840,0.188
P,2022-12-24T04:33:39.940000Z,1641994,0.256
P,2022-12-24T04:33:51.630000Z,1643163,0.263
P,2022-12-24T04:39:56.650000Z,1679665,0.166
P,2022-12-24T04:50:20.210000Z,1742021,0.301
P,2022-12-24T04:51:22.160000Z,1748216,0.207
P,2022-12-24T05:02:09.020000Z,1812902,0.113
P,2022-12-24T05:07:39.210000Z,1845921,0.189
P,2022-12-24T05:13:38.030000Z,1881803,0.136
P,2022-12-24T05:18:04.170000Z,1908417,0.102
P,2022-12-24T05:19:21.080000Z,1916108,0.129
P,2022-12-24T05:44:07.690000Z,2064769,0.134
P,2022-12-24T05:44:28.620000Z,2066862,0.111
P,2022-12-24T06:00:43.110000Z,2164311,0.102
P,2022-12-24T06:14:17.880000Z,2245788,0.139
P,2022-12-24T06:22:27.820000Z,2294782,0.117
P,2022-12-24T06:31:16.970000Z,2347697,0.175
P,2022-12-24T06:31:31.280000Z,2349128,0.270
P,2022-12-24T06:32:40.880000Z,2356088,0.160
P,2022-12-24T06:33:37.180000Z,2361718,0.116
P,2022-12-24T06:39:01.150000Z,2394115,0.132
P,2022-12-24T06:39:25.530000Z,2396553,0.176
P,2022-12-24T06:39:30.220000Z,2397022,0.103
P,2022-12-24T06:39:32.870000Z,2397287,0.343
P,2022-12-24T06:42:09.380000Z,2412938,0.111
P,2022-12-24T06:43:33.030000Z,2421303,0.285
P,2022-12-24T06:47:19.260000Z,2443926,0.114
P,2022-12-24T06:54:55.710000Z,2489571,0.106
P,2022-12-24T07:04:38.720000Z,2547872,0.131
P,2022-12-24T07:07:51.820000Z,2567182,0.138
P,2022-12-24T07:14:27.260000Z,2606726,0.128
P,2022-12-24T07:15:58.550000Z,2615855,0.178
P,2022-12-24T07:16:33.980000Z,2619398,0.137
P,2022-12-24T07:17:08.730000Z,2622873,0.114
P,2022-12-24T07:18:08.990000Z,2628899,0.102
P,2022-12-24T07:18:48.130000Z,2632813,0.110
P,2022-12-24T07:20:53.450000Z,2645345,0.175
P,2022-12-24T07:21:16.010000Z,2647601,0.139
P,2022-12-24T07:26:09.580000Z,2676958,0.198
P,2022-12-24T07:30:36.540000Z,2703654,0.133
P,2022-12-24T07:31:12.080000Z,2707208,0.170
P,2022-12-24T07:44:49.850000Z,2788985,0.118
P,2022-12-24T07:45:03.130000Z,2790313,0.118
P,2022-12-24T07:47:14.470000Z,2803447,0.122
P,2022-12-24T07:49:21.860000Z,2816186,0.134
P,2022-12-24T07:53:45.460000Z,2842546,0.105
P,2022-12-24T08:10:23.900000Z,2942390,0.131
P,2022-12-24T08:16:10.710000Z,2977071,0.131
P,2022-12-24T08:18:03.460000Z,2988346,0.213
P,2022-12-24T08:23:35.320000Z,3021532,0.129
P,2022-12-24T08:35:00.220000Z,3090022,0.306
P,2022-12-24T08:50:18.920000Z,3181892,0.177
P,2022-12-24T08:55:56.710000Z,3215671,0.139
P,2022-12-24T09:00:19.930000Z,3241993,0.224
P,2022-12-24T09:03:20.140000Z,3260014,0.103
P,2022-12-24T09:06:24.540000Z,3278454,0.122
P,2022-12-24T09:07:31.140000Z,3285114,0.161
P,2022-12-24T09:10:22.210000Z,3302221,0.163
P,2022-12-24T09:10:36.480000Z,3303648,0.129
P,2022-12-24T09:13:53.870000Z,3323387,0.130
P,2022-12-24T09:14:22.440000Z,3326244,0.101
P,2022-12-24T09:16:17.840000Z,3337784,0.141
P,2022-12-24T09:21:06.030000Z,3366603,0.127
P,2022-12-24T09:24:19.440000Z,3385944,0.103
P,2022-12-24T09:30:18.630000Z,3421863,0.243
P,2022-12-24T09:32:38.300000Z,3435830,0.101
P,2022-12-24T09:35:19.820000Z,3451982,0.113
P,2022-12-24T09:45:09.210000Z,3510921,0.101
P,2022-12-24T09:47:12.520000Z,3523252,0.120
P,2022-12-24T09:52:22.400000Z,3554240,0.114
P,2022-12-24T09:53:14.720000Z,3559472,0.133
P,2022-12-24T10:00:53.850000Z,3605385,0.178
P,2022-12-24T10:01:21.860000Z,3608186,0.108
P,2022-12-24T10:10:37.960000Z,3663796,0.110
P,2022-12-24T10:17:43.620000Z,3706362,0.108
P,2022-12-24T10:28:18.800000Z,3769880,0.146
P,2022-12-24T10:29:23.460000Z,3776346,0.159
P,2022-12-24T10:33:45.960000Z,3802596,0.199
P,2022-12-24T10:36:23.480000Z,3818348,0.117
P,2022-12-24T10:39:35.340000Z,3837534,0.132
P,2022-12-24T10:43:26.630000Z,3860663,0.182
P,2022-12-24T10:44:12.450000Z,3865245,0.162
P,2022-12-24T10:54:20.820000Z,3926082,0.111
P,2022-12-24T10:55:44.390000Z,3934439,0.102
P,2022-12-24T10:56:23.350000Z,3938335,0.392
P,2022-12-24T11:00:22.620000Z,3962262,0.123
P,2022-12-24T11:01:45.150000Z,3970515,0.121
