phase,time,index,confidence
P,2022-12-22T00:00:07.520000Z,752,0.103
P,2022-12-22T00:00:19.040000Z,1904,0.107
P,2022-12-22T00:00:26.570000Z,2657,0.151
P,2022-12-22T00:00:30.160000Z,3016,0.110
P,2022-12-22T00:00:33.390000Z,3339,0.228
P,2022-12-22T00:00:36.580000Z,3658,0.125
P,2022-12-22T00:00:58.010000Z,5801,0.276
P,2022-12-22T00:01:41.080000Z,10108,0.186
P,2022-12-22T00:02:00.270000Z,12027,0.145
P,2022-12-22T00:02:21.650000Z,14165,0.122
P,2022-12-22T00:02:35.810000Z,15581,0.149
P,2022-12-22T00:02:44.430000Z,16443,0.119
P,2022-12-22T00:03:00.210000Z,18021,0.160
P,2022-12-22T00:03:03.990000Z,18399,0.509
P,2022-12-22T00:03:14.130000Z,19413,0.339
P,2022-12-22T00:04:06.720000Z,24672,0.105
P,2022-12-22T00:04:24.330000Z,26433,0.152
P,2022-12-22T00:04:30.300000Z,27030,0.111
P,2022-12-22T00:04:45.770000Z,28577,0.107
P,2022-12-22T00:05:00.320000Z,30032,0.116
P,2022-12-22T00:05:28.180000Z,32818,0.368
P,2022-12-22T00:05:32.030000Z,33203,0.103
P,2022-12-22T00:06:04.360000Z,36436,0.105
P,2022-12-22T00:06:09.560000Z,36956,0.126
P,2022-12-22T00:07:00.360000Z,42036,0.112
P,2022-12-22T00:07:30.300000Z,45030,0.152
P,2022-12-22T00:09:00.400000Z,54040,0.140
P,2022-12-22T00:10:30.440000Z,63044,0.114
P,2022-12-22T00:10:53.330000Z,65333,0.132
P,2022-12-22T00:11:02.730000Z,66273,0.175
P,2022-12-22T00:12:00.870000Z,72087,0.160
P,2022-12-22T00:12:07.450000Z,72745,0.163
P,2022-12-22T00:13:17.710000Z,79771,0.311
P,2022-12-22T00:13:30.420000Z,81042,0.139
P,2022-12-22T00:14:00.430000Z,84043,0.160
P,2022-12-22T00:15:00.530000Z,90053,0.233
P,2022-12-22T00:16:14.400000Z,97440,0.153
P,2022-12-22T00:16:30.480000Z,99048,0.193
P,2022-12-22T00:16:56.240000Z,101624,0.234
P,2022-12-22T00:17:00.500000Z,102050,0.314
P,2022-12-22T00:17:06.420000Z,102642,0.142
P,2022-12-22T00:17:30.500000Z,105050,0.141
P,2022-12-22T00:17:46.460000Z,106646,0.120
