phase,time,index,confidence
P,2022-12-21T00:00:02.960000Z,296,0.160
P,2022-12-21T00:00:13.110000Z,1311,0.121
P,2022-12-21T00:00:14.420000Z,1442,0.133
P,2022-12-21T00:00:19.100000Z,1910,0.149
P,2022-12-21T00:00:22.310000Z,2231,0.248
P,2022-12-21T00:00:36.540000Z,3654,0.806
P,2022-12-21T00:00:39.030000Z,3903,0.192
P,2022-12-21T00:00:45.180000Z,4518,0.414
P,2022-12-21T00:00:54.260000Z,5426,0.392
P,2022-12-21T00:01:04.160000Z,6416,0.588
P,2022-12-21T00:01:07.390000Z,6739,0.236
P,2022-12-21T00:01:12.970000Z,7297,0.196
P,2022-12-21T00:01:19.380000Z,7938,0.345
P,2022-12-21T00:01:23.540000Z,8354,0.157
P,2022-12-21T00:01:32.040000Z,9204,0.477
P,2022-12-21T00:01:42.680000Z,10268,0.104
P,2022-12-21T00:01:53.560000Z,11356,0.325
P,2022-12-21T00:01:58.290000Z,11829,0.736
P,2022-12-21T00:02:01.810000Z,12181,0.109
P,2022-12-21T00:02:03.560000Z,12356,0.120
P,2022-12-21T00:02:11.890000Z,13189,0.393
P,2022-12-21T00:02:26.710000Z,14671,0.628
P,2022-12-21T00:02:33.900000Z,15390,0.553
P,2022-12-21T00:02:37.090000Z,15709,0.106
P,2022-12-21T00:02:44.780000Z,16478,0.159
P,2022-12-21T00:02:48.510000Z,16851,0.113
P,2022-12-21T00:03:02.370000Z,18237,0.161
P,2022-12-21T00:03:05.510000Z,18551,0.229
P,2022-12-21T00:03:09.350000Z,18935,0.153
P,2022-12-21T00:03:24.320000Z,20432,0.102
P,2022-12-21T00:03:29.660000Z,20966,0.636
P,2022-12-21T00:03:34.990000Z,21499,0.341
P,2022-12-21T00:03:44.160000Z,22416,0.108
P,2022-12-21T00:03:48.150000Z,22815,0.649
P,2022-12-21T00:03:50.100000Z,23010,0.538
P,2022-12-21T00:03:55.130000Z,23513,0.152
P,2022-12-21T00:03:58.820000Z,23882,0.876
P,2022-12-21T00:04:04.500000Z,24450,0.556
P,2022-12-21T00:04:10.750000Z,25075,0.573
P,2022-12-21T00:04:15.700000Z,25570,0.197
P,2022-12-21T00:04:17.850000Z,25785,0.197
P,2022-12-21T00:04:20.540000Z,26054,0.674
P,2022-12-21T00:04:28.250000Z,26825,0.204
P,2022-12-21T00:04:30.050000Z,27005,0.317
P,2022-12-21T00:04:39.930000Z,27993,0.467
P,2022-12-21T00:04:41.820000Z,28182,0.382
P,2022-12-21T00:04:52.090000Z,29209,0.120
P,2022-12-21T00:04:54.830000Z,29483,0.598
P,2022-12-21T00:05:03.460000Z,30346,0.215
P,2022-12-21T00:05:24.590000Z,32459,0.231
P,2022-12-21T00:05:28.110000Z,32811,0.470
P,2022-12-21T00:05:39.270000Z,33927,0.308
P,2022-12-21T00:05:54.130000Z,35413,0.856
P,2022-12-21T00:06:04.590000Z,36459,0.180
P,2022-12-21T00:06:12.240000Z,37224,0.275
P,2022-12-21T00:06:16.870000Z,37687,0.243
P,2022-12-21T00:06:30.750000Z,39075,0.228
P,2022-12-21T00:06:33.660000Z,39366,0.239
P,2022-12-21T00:06:37.920000Z,39792,0.157
P,2022-12-21T00:06:43.680000Z,40368,0.258
P,2022-12-21T00:06:52.070000Z,41207,0.249
P,2022-12-21T00:06:53.800000Z,41380,0.246
P,2022-12-21T00:07:02.550000Z,42255,0.141
P,2022-12-21T00:07:07.430000Z,42743,0.334
P,2022-12-21T00:07:10.210000Z,43021,0.175
P,2022-12-21T00:07:12.790000Z,43279,0.358
P,2022-12-21T00:07:17.810000Z,43781,0.148
P,2022-12-21T00:07:26.380000Z,44638,0.498
P,2022-12-21T00:07:34.460000Z,45446,0.756
P,2022-12-21T00:07:36.220000Z,45622,0.564
P,2022-12-21T00:07:38.690000Z,45869,0.113
P,2022-12-21T00:07:41.840000Z,46184,0.295
P,2022-12-21T00:08:11.050000Z,49105,0.474
P,2022-12-21T00:08:13.540000Z,49354,0.496
P,2022-12-21T00:08:23.250000Z,50325,0.178
P,2022-12-21T00:09:05.550000Z,54555,0.114
P,2022-12-21T00:09:08.610000Z,54861,0.462
P,2022-12-21T00:09:10.570000Z,55057,0.153
P,2022-12-21T00:09:13.470000Z,55347,0.285
P,2022-12-21T00:09:15.240000Z,55524,0.479
P,2022-12-21T00:09:17.420000Z,55742,0.368
P,2022-12-21T00:09:21.480000Z,56148,0.218
P,2022-12-21T00:09:26.080000Z,56608,0.112
P,2022-12-21T00:09:38.510000Z,57851,0.794
P,2022-12-21T00:09:40.870000Z,58087,0.484
P,2022-12-21T00:09:43.970000Z,58397,0.739
P,2022-12-21T00:09:45.760000Z,58576,0.307
P,2022-12-21T00:09:47.620000Z,58762,0.228
P,2022-12-21T00:09:49.390000Z,58939,0.203
P,2022-12-21T00:09:51.310000Z,59131,0.134
P,2022-12-21T00:09:53.240000Z,59324,0.142
P,2022-12-21T00:09:54.670000Z,59467,0.211
P,2022-12-21T00:10:04.600000Z,60460,0.164
P,2022-12-21T00:10:10.290000Z,61029,0.423
P,2022-12-21T00:10:12.380000Z,61238,0.103
P,2022-12-21T00:10:22.770000Z,62277,0.241
P,2022-12-21T00:10:25.500000Z,62550,0.169
P,2022-12-21T00:10:27.550000Z,62755,0.227
P,2022-12-21T00:10:28.670000Z,62867,0.150
P,2022-12-21T00:10:32.530000Z,63253,0.337
P,2022-12-21T00:10:40.860000Z,64086,0.118
P,2022-12-21T00:10:43.420000Z,64342,0.198
P,2022-12-21T00:10:49.020000Z,64902,0.414
P,2022-12-21T00:10:55.110000Z,65511,0.107
P,2022-12-21T00:10:58.290000Z,65829,0.132
P,2022-12-21T00:11:02.790000Z,66279,0.133
P,2022-12-21T00:11:09.250000Z,66925,0.250
P,2022-12-21T00:11:16.380000Z,67638,0.232
P,2022-12-21T00:11:29.000000Z,68900,0.122
P,2022-12-21T00:11:33.660000Z,69366,0.113
P,2022-12-21T00:11:45.120000Z,70512,0.330
P,2022-12-21T00:11:47.330000Z,70733,0.222
P,2022-12-21T00:12:13.690000Z,73369,0.218
P,2022-12-21T00:12:38.310000Z,75831,0.151
P,2022-12-21T00:12:40.360000Z,76036,0.266
P,2022-12-21T00:12:48.210000Z,76821,0.428
P,2022-12-21T00:12:50.580000Z,77058,0.108
P,2022-12-21T00:12:55.640000Z,77564,0.253
P,2022-12-21T00:12:58.090000Z,77809,0.334
P,2022-12-21T00:13:01.280000Z,78128,0.329
P,2022-12-21T00:13:04.800000Z,78480,0.128
P,2022-12-21T00:13:12.320000Z,79232,0.709
P,2022-12-21T00:13:31.820000Z,81182,0.192
P,2022-12-21T00:13:36.210000Z,81621,0.455
P,2022-12-21T00:14:19.480000Z,85948,0.539
P,2022-12-21T00:14:32.470000Z,87247,0.112
P,2022-12-21T00:14:36.560000Z,87656,0.471
P,2022-12-21T00:14:45.330000Z,88533,0.117
P,2022-12-21T00:14:50.890000Z,89089,0.441
P,2022-12-21T00:14:54.620000Z,89462,0.170
P,2022-12-21T00:15:01.580000Z,90158,0.382
P,2022-12-21T00:15:11.200000Z,91120,0.364
P,2022-12-21T00:15:14.330000Z,91433,0.524
P,2022-12-21T00:15:19.610000Z,91961,0.239
P,2022-12-21T00:15:29.420000Z,92942,0.389
P,2022-12-21T00:15:38.850000Z,93885,0.738
P,2022-12-21T00:16:41.210000Z,100121,0.576
P,2022-12-21T00:16:47.700000Z,100770,0.125
P,2022-12-21T00:16:52.410000Z,101241,0.226
P,2022-12-21T00:16:54.810000Z,101481,0.402
P,2022-12-21T00:17:04.560000Z,102456,0.104
P,2022-12-21T00:17:11.710000Z,103171,0.167
P,2022-12-21T00:17:33.440000Z,105344,0.181
P,2022-12-21T00:17:41.290000Z,106129,0.365
P,2022-12-21T00:17:49.870000Z,106987,0.236
P,2022-12-21T00:17:55.640000Z,107564,0.159
P,2022-12-21T00:17:57.230000Z,107723,0.177
P,2022-12-21T00:18:04.840000Z,108484,0.119
P,2022-12-21T00:18:09.320000Z,108932,0.854
P,2022-12-21T00:18:14.310000Z,109431,0.613
P,2022-12-21T00:18:18.840000Z,109884,0.356
P,2022-12-21T00:18:22.120000Z,110212,0.136
P,2022-12-21T00:18:27.540000Z,110754,0.251
P,2022-12-21T00:18:48.140000Z,112814,0.735
P,2022-12-21T00:19:05.810000Z,114581,0.104
P,2022-12-21T00:19:08.490000Z,114849,0.549
P,2022-12-21T00:19:21.780000Z,116178,0.605
P,2022-12-21T00:19:37.350000Z,117735,0.197
P,2022-12-21T00:19:41.110000Z,118111,0.116
P,2022-12-21T00:19:48.420000Z,118842,0.168
P,2022-12-21T00:19:51.550000Z,119155,0.135
P,2022-12-21T00:19:53.920000Z,119392,0.170
P,2022-12-21T00:19:58.270000Z,119827,0.216
P,2022-12-21T00:20:01.250000Z,120125,0.179
P,2022-12-21T00:20:06.180000Z,120618,0.289
P,2022-12-21T00:20:13.620000Z,121362,0.667
P,2022-12-21T00:20:19.880000Z,121988,0.411
P,2022-12-21T00:20:27.520000Z,122752,0.127
P,2022-12-21T00:20:33.570000Z,123357,0.178
P,2022-12-21T00:20:38.410000Z,123841,0.559
P,2022-12-21T00:20:46.980000Z,124698,0.131
P,2022-12-21T00:21:10.880000Z,127088,0.241
P,2022-12-21T00:21:15.460000Z,127546,0.335
P,2022-12-21T00:21:26.440000Z,128644,0.114
P,2022-12-21T00:21:32.730000Z,129273,0.150
P,2022-12-21T00:21:42.440000Z,130244,0.263
P,2022-12-21T00:21:49.470000Z,130947,0.313
P,2022-12-21T00:21:54.600000Z,131460,0.388
P,2022-12-21T00:21:56.990000Z,131699,0.163
P,2022-12-21T00:22:09.640000Z,132964,0.355
P,2022-12-21T00:22:14.280000Z,133428,0.387
P,2022-12-21T00:22:17.080000Z,133708,0.500
P,2022-12-21T00:22:19.760000Z,133976,0.545
P,2022-12-21T00:22:29.080000Z,134908,0.102
