phase,time,index,confidence
P,2022-12-25T00:00:31.453130Z,3145,0.176
P,2022-12-25T00:01:13.463130Z,7346,0.149
P,2022-12-25T00:01:57.393130Z,11739,0.160
P,2022-12-25T00:02:09.973130Z,12997,0.295
P,2022-12-25T00:02:11.543130Z,13154,0.404
P,2022-12-25T00:02:13.583130Z,13358,0.198
P,2022-12-25T00:02:28.453130Z,14845,0.100
P,2022-12-25T00:03:20.863130Z,20086,0.115
P,2022-12-25T00:03:44.983130Z,22498,0.843
P,2022-12-25T00:03:47.313130Z,22731,0.959
P,2022-12-25T00:04:01.163130Z,24116,0.431
P,2022-12-25T00:04:58.373130Z,29837,0.123
P,2022-12-25T00:06:54.613130Z,41461,0.128
P,2022-12-25T00:06:56.493130Z,41649,0.196
P,2022-12-25T00:07:08.453130Z,42845,0.206
P,2022-12-25T00:07:14.543130Z,43454,0.311
P,2022-12-25T00:07:25.593130Z,44559,0.641
P,2022-12-25T00:07:29.183130Z,44918,0.222
P,2022-12-25T00:07:32.183130Z,45218,0.556
P,2022-12-25T00:07:44.973130Z,46497,0.287
P,2022-12-25T00:08:35.723130Z,51572,0.650
P,2022-12-25T00:08:44.893130Z,52489,0.176
P,2022-12-25T00:08:54.503130Z,53450,0.395
P,2022-12-25T00:09:02.883130Z,54288,0.500
P,2022-12-25T00:09:08.503130Z,54850,0.132
P,2022-12-25T00:09:12.143130Z,55214,0.469
P,2022-12-25T00:09:23.293130Z,56329,0.196
P,2022-12-25T00:09:33.563130Z,57356,0.358
P,2022-12-25T00:09:37.143130Z,57714,0.162
P,2022-12-25T00:09:41.913130Z,58191,0.681
P,2022-12-25T00:09:53.343130Z,59334,0.841
P,2022-12-25T00:10:03.493130Z,60349,0.684
P,2022-12-25T00:10:22.603130Z,62260,0.113
P,2022-12-25T00:11:22.673130Z,68267,0.819
P,2022-12-25T00:13:36.593130Z,81659,0.350
P,2022-12-25T00:13:41.813130Z,82181,0.427
P,2022-12-25T00:16:10.073130Z,97007,0.215
P,2022-12-25T00:18:38.383130Z,111838,0.337
P,2022-12-25T00:19:01.983130Z,114198,0.370
P,2022-12-25T00:19:03.753130Z,114375,0.277
P,2022-12-25T00:19:28.713130Z,116871,0.272
P,2022-12-25T00:19:30.993130Z,117099,0.945
P,2022-12-25T00:20:04.643130Z,120464,0.230
P,2022-12-25T00:20:13.853130Z,121385,0.256
P,2022-12-25T00:20:16.873130Z,121687,0.142
P,2022-12-25T00:20:52.273130Z,125227,0.685
P,2022-12-25T00:21:10.163130Z,127016,0.210
P,2022-12-25T00:21:38.593130Z,129859,0.123
P,2022-12-25T00:22:30.163130Z,135016,0.102
P,2022-12-25T00:22:47.733130Z,136773,0.119
P,2022-12-25T00:25:50.993130Z,155099,0.145
P,2022-12-25T00:28:45.463130Z,172546,0.136
P,2022-12-25T00:28:48.653130Z,172865,0.142
P,2022-12-25T00:28:51.113130Z,173111,0.531
P,2022-12-25T00:29:40.353130Z,178035,0.156
P,2022-12-25T00:30:10.693130Z,181069,0.202
P,2022-12-25T00:30:17.033130Z,181703,0.506
P,2022-12-25T00:30:57.633130Z,185763,0.374
P,2022-12-25T00:31:20.153130Z,188015,0.252
P,2022-12-25T00:32:06.023130Z,192602,0.147
P,2022-12-25T00:32:25.593130Z,194559,0.122
P,2022-12-25T00:32:27.213130Z,194721,0.127
P,2022-12-25T00:32:28.843130Z,194884,0.965
P,2022-12-25T00:32:33.093130Z,195309,0.704
P,2022-12-25T00:33:22.483130Z,200248,0.126
P,2022-12-25T00:33:26.983130Z,200698,0.136
P,2022-12-25T00:33:32.443130Z,201244,0.201
P,2022-12-25T00:33:48.873130Z,202887,0.705
P,2022-12-25T00:33:51.293130Z,203129,0.195
P,2022-12-25T00:33:54.753130Z,203475,0.109
P,2022-12-25T00:34:40.923130Z,208092,0.141
P,2022-12-25T00:35:00.323130Z,210032,0.768
P,2022-12-25T00:35:28.003130Z,212800,0.187
P,2022-12-25T00:35:29.663130Z,212966,0.226
P,2022-12-25T00:35:30.723130Z,213072,0.284
P,2022-12-25T00:35:33.703130Z,213370,0.980
P,2022-12-25T00:35:48.093130Z,214809,0.581
P,2022-12-25T00:36:08.713130Z,216871,0.358
P,2022-12-25T00:36:10.733130Z,217073,0.183
P,2022-12-25T00:36:13.693130Z,217369,0.223
P,2022-12-25T00:36:17.693130Z,217769,0.218
P,2022-12-25T00:36:23.673130Z,218367,0.113
P,2022-12-25T00:36:26.423130Z,218642,0.707
P,2022-12-25T00:36:37.123130Z,219712,0.186
P,2022-12-25T00:36:41.223130Z,220122,0.336
P,2022-12-25T00:36:51.453130Z,221145,0.130
P,2022-12-25T00:37:12.653130Z,223265,0.108
P,2022-12-25T00:37:24.483130Z,224448,0.102
P,2022-12-25T00:37:28.373130Z,224837,0.226
P,2022-12-25T00:37:30.763130Z,225076,0.140
P,2022-12-25T00:37:40.523130Z,226052,0.425
P,2022-12-25T00:37:51.883130Z,227188,0.219
P,2022-12-25T00:37:56.663130Z,227666,0.165
P,2022-12-25T00:38:02.053130Z,228205,0.547
P,2022-12-25T00:38:05.843130Z,228584,0.937
P,2022-12-25T00:38:20.943130Z,230094,0.988
P,2022-12-25T00:38:24.373130Z,230437,0.474
P,2022-12-25T00:38:49.213130Z,232921,0.972
P,2022-12-25T00:38:52.053130Z,233205,0.650
P,2022-12-25T00:38:53.413130Z,233341,0.919
P,2022-12-25T00:38:59.243130Z,233924,0.608
P,2022-12-25T00:39:03.023130Z,234302,0.278
