phase,time,index,confidence
P,2022-12-24T00:00:14.240000Z,1424,0.113
P,2022-12-24T00:00:54.810000Z,5481,0.126
P,2022-12-24T00:04:43.210000Z,28321,0.134
P,2022-12-24T00:05:21.790000Z,32179,0.104
P,2022-12-24T00:05:32.390000Z,33239,0.560
P,2022-12-24T00:07:15.030000Z,43503,0.103
P,2022-12-24T00:07:29.260000Z,44926,0.119
P,2022-12-24T00:07:48.390000Z,46839,0.103
P,2022-12-24T00:08:31.350000Z,51135,0.106
P,2022-12-24T00:08:55.290000Z,53529,0.401
P,2022-12-24T00:09:39.700000Z,57970,0.203
P,2022-12-24T00:11:04.390000Z,66439,0.259
P,2022-12-24T00:11:22.300000Z,68230,0.149
P,2022-12-24T00:11:43.370000Z,70337,0.136
P,2022-12-24T00:12:06.510000Z,72651,0.136
P,2022-12-24T00:12:16.720000Z,73672,0.140
P,2022-12-24T00:12:36.420000Z,75642,0.148
P,2022-12-24T00:13:28.640000Z,80864,0.179
P,2022-12-24T00:15:09.080000Z,90908,0.105
P,2022-12-24T00:15:59.420000Z,95942,0.122
P,2022-12-24T00:16:30.810000Z,99081,0.132
P,2022-12-24T00:16:50.490000Z,101049,0.101
P,2022-12-24T00:17:25.620000Z,104562,0.145
P,2022-12-24T00:17:53.160000Z,107316,0.156
P,2022-12-24T00:18:04.680000Z,108468,0.136
P,2022-12-24T00:19:42.270000Z,118227,0.151
P,2022-12-24T00:19:56.290000Z,119629,0.121
P,2022-12-24T00:20:07.740000Z,120774,0.151
P,2022-12-24T00:20:10.940000Z,121094,0.140
P,2022-12-24T00:24:10.240000Z,145024,0.204
P,2022-12-24T00:24:23.530000Z,146353,0.154
P,2022-12-24T00:25:14.510000Z,151451,0.194
P,2022-12-24T00:26:02.120000Z,156212,0.104
P,2022-12-24T00:28:01.850000Z,168185,0.113
P,2022-12-24T00:28:05.740000Z,168574,0.100
P,2022-12-24T00:32:51.210000Z,197121,0.186
P,2022-12-24T00:33:19.690000Z,199969,0.203
P,2022-12-24T00:35:27.900000Z,212790,0.278
P,2022-12-24T00:35:51.370000Z,215137,0.222
P,2022-12-24T00:36:11.020000Z,217102,0.127
P,2022-12-24T00:37:04.820000Z,222482,0.100
P,2022-12-24T00:39:38.730000Z,237873,0.159
P,2022-12-24T00:43:46.390000Z,262639,0.110
P,2022-12-24T00:52:36.550000Z,315655,0.133
P,2022-12-24T00:56:21.860000Z,338186,0.112
P,2022-12-24T00:58:35.310000Z,351531,0.107
P,2022-12-24T01:00:07.770000Z,360777,0.118
P,2022-12-24T01:03:10.710000Z,379071,0.219
P,2022-12-24T01:06:00.250000Z,396025,0.113
P,2022-12-24T01:07:48.160000Z,406816,0.185
P,2022-12-24T01:29:00.680000Z,534068,0.787
P,2022-12-24T01:30:35.270000Z,543527,0.193
P,2022-12-24T01:34:03.320000Z,564332,0.101
P,2022-12-24T01:34:36.370000Z,567637,0.135
P,2022-12-24T01:34:55.330000Z,569533,0.316
P,2022-12-24T01:35:16.290000Z,571629,0.140
P,2022-12-24T01:37:50.560000Z,587056,0.120
P,2022-12-24T01:38:02.760000Z,588276,0.113
P,2022-12-24T01:38:44.480000Z,592448,0.296
P,2022-12-24T01:44:30.240000Z,627024,0.173
P,2022-12-24T01:44:59.550000Z,629955,0.123
P,2022-12-24T01:47:13.820000Z,643382,0.122
P,2022-12-24T01:48:05.170000Z,648517,0.111
P,2022-12-24T01:48:28.210000Z,650821,0.120
P,2022-12-24T01:51:12.250000Z,667225,0.331
P,2022-12-24T01:51:47.110000Z,670711,0.115
P,2022-12-24T01:52:02.240000Z,672224,0.114
P,2022-12-24T01:55:56.150000Z,695615,0.118
P,2022-12-24T01:59:07.280000Z,714728,0.102
P,2022-12-24T02:01:56.060000Z,731606,0.206
P,2022-12-24T02:04:34.100000Z,747410,0.116
P,2022-12-24T02:07:37.210000Z,765721,0.119
P,2022-12-24T02:07:58.470000Z,767847,0.322
P,2022-12-24T02:08:29.600000Z,770960,0.242
P,2022-12-24T02:08:33.350000Z,771335,0.133
P,2022-12-24T02:09:11.230000Z,775123,0.256
P,2022-12-24T02:14:14.140000Z,805414,0.105
P,2022-12-24T02:27:59.350000Z,887935,0.104
P,2022-12-24T02:36:06.650000Z,936665,0.101
P,2022-12-24T02:39:36.870000Z,957687,0.228
P,2022-12-24T02:42:00.640000Z,972064,0.181
P,2022-12-24T02:42:11.720000Z,973172,0.133
P,2022-12-24T02:42:28.040000Z,974804,0.140
P,2022-12-24T02:44:15.430000Z,985543,0.100
P,2022-12-24T02:46:40.270000Z,1000027,0.145
P,2022-12-24T02:48:26.100000Z,1010610,0.169
P,2022-12-24T02:50:41.630000Z,1024163,0.106
P,2022-12-24T02:51:11.500000Z,1027150,0.105
P,2022-12-24T02:51:51.190000Z,1031119,0.114
P,2022-12-24T03:06:18.840000Z,1117884,0.106
P,2022-12-24T03:07:18.440000Z,1123844,0.107
P,2022-12-24T03:07:41.330000Z,1126133,0.141
P,2022-12-24T03:08:06.060000Z,1128606,0.140
P,2022-12-24T03:10:46.870000Z,1144687,0.102
P,2022-12-24T03:25:05.780000Z,1230578,0.118
P,2022-12-24T03:26:32.290000Z,1239229,0.109
P,2022-12-24T03:35:24.320000Z,1292432,0.182
P,2022-12-24T03:46:49.290000Z,1360929,0.107
P,2022-12-24T03:47:57.110000Z,1367711,0.118
P,2022-12-24T03:48:33.530000Z,1371353,0.103
P,2022-12-24T03:49:18.180000Z,1375818,0.114
P,2022-12-24T03:53:11.300000Z,1399130,0.206
P,2022-12-24T03:54:30.280000Z,1407028,0.120
P,2022-12-24T03:58:08.120000Z,1428812,0.102
P,2022-12-24T04:04:57.590000Z,1469759,0.119
P,2022-12-24T04:05:05.580000Z,1470558,0.137
P,2022-12-24T04:05:19.060000Z,1471906,0.114
P,2022-12-24T04:06:27.640000Z,1478764,0.107
P,2022-12-24T04:06:43.270000Z,1480327,0.100
P,2022-12-24T04:08:20.890000Z,1490089,0.133
P,2022-12-24T04:08:57.050000Z,1493705,0.144
P,2022-12-24T04:12:20.090000Z,1514009,0.284
P,2022-12-24T04:16:57.150000Z,1541715,0.131
P,2022-12-24T04:17:48.490000Z,1546849,0.109
P,2022-12-24T04:20:10.060000Z,1561006,0.118
P,2022-12-24T04:21:03.750000Z,1566375,0.102
P,2022-12-24T04:24:35.880000Z,1587588,0.363
P,2022-12-24T04:25:01.910000Z,1590191,0.146
P,2022-12-24T04:26:38.180000Z,1599818,0.106
P,2022-12-24T04:27:20.060000Z,1604006,0.121
P,2022-12-24T04:30:11.960000Z,1621196,0.104
P,2022-12-24T04:31:04.450000Z,1626445,0.101
P,2022-12-24T04:31:07.180000Z,1626718,0.106
P,2022-12-24T04:31:52.550000Z,1631255,0.149
P,2022-12-24T04:35:59.080000Z,1655908,0.291
P,2022-12-24T04:36:39.850000Z,1659985,0.111
P,2022-12-24T04:39:08.460000Z,1674846,0.115
P,2022-12-24T04:42:35.250000Z,1695525,0.180
P,2022-12-24T04:44:53.720000Z,1709372,0.147
P,2022-12-24T04:46:22.680000Z,1718268,0.101
P,2022-12-24T04:57:01.380000Z,1782138,0.101
P,2022-12-24T04:58:10.930000Z,1789093,0.177
P,2022-12-24T05:04:42.720000Z,1828272,0.251
P,2022-12-24T05:10:49.030000Z,1864903,0.130
P,2022-12-24T05:13:26.720000Z,1880672,0.102
P,2022-12-24T05:17:04.010000Z,1902401,0.101
P,2022-12-24T05:17:49.770000Z,1906977,0.114
P,2022-12-24T05:19:53.750000Z,1919375,0.131
P,2022-12-24T05:26:50.020000Z,1961002,0.152
P,2022-12-24T05:32:37.370000Z,1995737,0.108
P,2022-12-24T05:33:32.540000Z,2001254,0.136
P,2022-12-24T05:34:10.170000Z,2005017,0.104
P,2022-12-24T05:36:06.490000Z,2016649,0.111
P,2022-12-24T05:39:26.820000Z,2036682,0.133
P,2022-12-24T05:45:18.740000Z,2071874,0.135
P,2022-12-24T05:45:35.700000Z,2073570,0.132
P,2022-12-24T05:46:59.340000Z,2081934,0.159
P,2022-12-24T06:04:04.630000Z,2184463,0.101
P,2022-12-24T06:05:00.830000Z,2190083,0.115
P,2022-12-24T06:05:41.670000Z,2194167,0.114
P,2022-12-24T06:06:06.890000Z,2196689,0.119
P,2022-12-24T06:06:53.010000Z,2201301,0.120
P,2022-12-24T06:21:04.740000Z,2286474,0.135
P,2022-12-24T06:22:38.290000Z,2295829,0.106
P,2022-12-24T06:23:16.840000Z,2299684,0.113
P,2022-12-24T06:23:27.340000Z,2300734,0.151
P,2022-12-24T06:24:23.260000Z,2306326,0.145
P,2022-12-24T06:24:37.440000Z,2307744,0.207
P,2022-12-24T06:25:58.910000Z,2315891,0.133
P,2022-12-24T06:26:09.960000Z,2316996,0.103
P,2022-12-24T06:28:39.670000Z,2331967,0.135
P,2022-12-24T06:32:07.570000Z,2352757,0.148
P,2022-12-24T06:32:18.400000Z,2353840,0.121
P,2022-12-24T06:32:26.550000Z,2354655,0.103
P,2022-12-24T06:34:15.400000Z,2365540,0.101
P,2022-12-24T06:35:15.200000Z,2371520,0.201
P,2022-12-24T06:35:50.790000Z,2375079,0.118
P,2022-12-24T06:38:30.800000Z,2391080,0.206
P,2022-12-24T06:39:22.930000Z,2396293,0.169
P,2022-12-24T06:39:48.650000Z,2398865,0.118
P,2022-12-24T06:40:25.920000Z,2402592,0.104
P,2022-12-24T06:44:06.710000Z,2424671,0.129
P,2022-12-24T06:48:05.810000Z,2448581,0.121
P,2022-12-24T06:48:49.570000Z,2452957,0.114
P,2022-12-24T06:49:29.150000Z,2456915,0.231
P,2022-12-24T06:51:49.240000Z,2470924,0.104
P,2022-12-24T06:51:51.010000Z,2471101,0.148
P,2022-12-24T06:53:48.320000Z,2482832,0.110
P,2022-12-24T06:54:10.520000Z,2485052,0.119
P,2022-12-24T06:55:19.180000Z,2491918,0.158
P,2022-12-24T06:56:17.280000Z,2497728,0.106
P,2022-12-24T06:56:48.990000Z,2500899,0.119
P,2022-12-24T06:57:09.140000Z,2502914,0.126
P,2022-12-24T06:57:13.100000Z,2503310,0.162
P,2022-12-24T06:58:33.200000Z,2511320,0.171
P,2022-12-24T06:59:05.800000Z,2514580,0.113
P,2022-12-24T07:03:04.530000Z,2538453,0.155
P,2022-12-24T07:03:18.540000Z,2539854,0.130
P,2022-12-24T07:03:55.610000Z,2543561,0.161
P,2022-12-24T07:04:32.060000Z,2547206,0.182
P,2022-12-24T07:05:13.200000Z,2551320,0.163
P,2022-12-24T07:05:53.090000Z,2555309,0.107
P,2022-12-24T07:06:24.740000Z,2558474,0.165
P,2022-12-24T07:06:30.920000Z,2559092,0.360
P,2022-12-24T07:06:42.910000Z,2560291,0.131
P,2022-12-24T07:07:06.210000Z,2562621,0.117
P,2022-12-24T07:07:14.790000Z,2563479,0.424
P,2022-12-24T07:07:27.420000Z,2564742,0.105
P,2022-12-24T07:07:33.260000Z,2565326,0.125
P,2022-12-24T07:08:33.160000Z,2571316,0.123
P,2022-12-24T07:09:57.290000Z,2579729,0.130
P,2022-12-24T07:10:29.570000Z,2582957,0.115
P,2022-12-24T07:10:39.320000Z,2583932,0.114
P,2022-12-24T07:10:49.010000Z,2584901,0.161
P,2022-12-24T07:12:19.360000Z,2593936,0.287
P,2022-12-24T07:12:40.250000Z,2596025,0.146
P,2022-12-24T07:13:00.600000Z,2598060,0.129
P,2022-12-24T07:14:25.220000Z,2606522,0.257
P,2022-12-24T07:14:42.750000Z,2608275,0.105
P,2022-12-24T07:15:13.440000Z,2611344,0.118
P,2022-12-24T07:15:16.790000Z,2611679,0.102
P,2022-12-24T07:17:37.380000Z,2625738,0.166
P,2022-12-24T07:19:06.230000Z,2634623,0.173
P,2022-12-24T07:19:24.640000Z,2636464,0.318
P,2022-12-24T07:19:57.190000Z,2639719,0.129
P,2022-12-24T07:20:00.010000Z,2640001,0.133
P,2022-12-24T07:20:24.080000Z,2642408,0.135
P,2022-12-24T07:20:38.330000Z,2643833,0.402
P,2022-12-24T07:21:27.760000Z,2648776,0.126
P,2022-12-24T07:21:56.090000Z,2651609,0.189
P,2022-12-24T07:21:59.050000Z,2651905,0.128
P,2022-12-24T07:22:35.220000Z,2655522,0.107
P,2022-12-24T07:22:40.830000Z,2656083,0.107
P,2022-12-24T07:23:27.260000Z,2660726,0.126
P,2022-12-24T07:23:48.480000Z,2662848,0.194
P,2022-12-24T07:23:56.990000Z,2663699,0.219
P,2022-12-24T07:24:07.680000Z,2664768,0.147
P,2022-12-24T07:24:11.530000Z,2665153,0.106
P,2022-12-24T07:24:30.100000Z,2667010,0.113
