phase,time,index,confidence
P,2022-12-24T00:00:18.220470Z,1822,0.145
P,2022-12-24T00:00:24.010470Z,2401,0.257
P,2022-12-24T00:00:35.980470Z,3598,0.111
P,2022-12-24T00:00:51.770470Z,5177,0.155
P,2022-12-24T00:01:25.710470Z,8571,0.145
P,2022-12-24T00:01:41.070470Z,10107,0.158
P,2022-12-24T00:01:57.720470Z,11772,0.332
P,2022-12-24T00:02:22.710470Z,14271,0.340
P,2022-12-24T00:03:15.420470Z,19542,0.177
P,2022-12-24T00:03:59.190470Z,23919,0.647
P,2022-12-24T00:04:07.240470Z,24724,0.348
P,2022-12-24T00:08:45.210470Z,52521,0.302
P,2022-12-24T00:09:51.570470Z,59157,0.119
P,2022-12-24T00:09:54.420470Z,59442,0.156
P,2022-12-24T00:10:23.390470Z,62339,0.165
P,2022-12-24T00:10:33.530470Z,63353,0.322
P,2022-12-24T00:10:41.640470Z,64164,0.115
P,2022-12-24T00:11:08.770470Z,66877,0.784
P,2022-12-24T00:11:40.930470Z,70093,0.775
P,2022-12-24T00:11:57.040470Z,71704,0.223
P,2022-12-24T00:12:02.720470Z,72272,0.145
P,2022-12-24T00:12:23.920470Z,74392,0.396
P,2022-12-24T00:12:32.750470Z,75275,0.160
P,2022-12-24T00:12:35.940470Z,75594,0.129
P,2022-12-24T00:12:51.380470Z,77138,0.162
P,2022-12-24T00:12:53.780470Z,77378,0.319
P,2022-12-24T00:13:05.450470Z,78545,0.135
P,2022-12-24T00:13:26.500470Z,80650,0.118
P,2022-12-24T00:15:12.310470Z,91231,0.247
P,2022-12-24T00:15:16.250470Z,91625,0.267
P,2022-12-24T00:15:33.810470Z,93381,0.523
P,2022-12-24T00:16:01.220470Z,96122,0.163
P,2022-12-24T00:16:15.150470Z,97515,0.840
P,2022-12-24T00:16:19.120470Z,97912,0.161
P,2022-12-24T00:16:31.540470Z,99154,0.200
P,2022-12-24T00:16:39.940470Z,99994,0.231
P,2022-12-24T00:16:45.690470Z,100569,0.301
P,2022-12-24T00:17:43.250470Z,106325,0.132
P,2022-12-24T00:17:58.340470Z,107834,0.136
P,2022-12-24T00:18:03.650470Z,108365,0.101
P,2022-12-24T00:19:57.820470Z,119782,0.134
P,2022-12-24T00:20:22.950470Z,122295,0.150
P,2022-12-24T00:20:44.900470Z,124490,0.158
P,2022-12-24T00:21:02.850470Z,126285,0.176
P,2022-12-24T00:21:12.590470Z,127259,0.344
P,2022-12-24T00:22:00.770470Z,132077,0.114
P,2022-12-24T00:22:41.340470Z,136134,0.212
P,2022-12-24T00:22:56.050470Z,137605,0.100
P,2022-12-24T00:23:45.590470Z,142559,0.120
P,2022-12-24T00:23:49.750470Z,142975,0.126
P,2022-12-24T00:24:20.010470Z,146001,0.400
P,2022-12-24T00:24:25.450470Z,146545,0.217
P,2022-12-24T00:24:34.750470Z,147475,0.216
P,2022-12-24T00:25:21.520470Z,152152,0.100
P,2022-12-24T00:25:50.190470Z,155019,0.157
P,2022-12-24T00:26:38.860470Z,159886,0.232
P,2022-12-24T00:26:45.890470Z,160589,0.394
P,2022-12-24T00:28:17.930470Z,169793,0.249
P,2022-12-24T00:28:38.560470Z,171856,0.198
P,2022-12-24T00:29:10.980470Z,175098,0.190
P,2022-12-24T00:29:24.890470Z,176489,0.160
P,2022-12-24T00:30:18.200470Z,181820,0.154
P,2022-12-24T00:30:46.550470Z,184655,0.154
P,2022-12-24T00:32:46.180470Z,196618,0.147
P,2022-12-24T00:33:17.310470Z,199731,0.156
P,2022-12-24T00:35:28.540470Z,212854,0.358
P,2022-12-24T00:35:36.170470Z,213617,0.188
P,2022-12-24T00:36:08.880470Z,216888,0.168
P,2022-12-24T00:36:43.210470Z,220321,0.265
P,2022-12-24T00:37:39.830470Z,225983,0.172
P,2022-12-24T00:38:30.520470Z,231052,0.158
P,2022-12-24T00:38:47.740470Z,232774,0.141
P,2022-12-24T00:38:58.410470Z,233841,0.434
P,2022-12-24T00:39:53.900470Z,239390,0.117
P,2022-12-24T00:40:22.970470Z,242297,0.397
P,2022-12-24T00:41:19.380470Z,247938,0.480
P,2022-12-24T00:42:13.720470Z,253372,0.174
P,2022-12-24T00:44:19.760470Z,265976,0.571
P,2022-12-24T00:44:22.780470Z,266278,0.367
P,2022-12-24T00:44:56.180470Z,269618,0.458
P,2022-12-24T00:45:36.940470Z,273694,0.251
P,2022-12-24T00:45:56.430470Z,275643,0.147
P,2022-12-24T00:46:04.930470Z,276493,0.199
P,2022-12-24T00:47:08.770470Z,282877,0.782
P,2022-12-24T00:47:39.140470Z,285914,0.374
P,2022-12-24T00:49:05.230470Z,294523,0.317
P,2022-12-24T00:50:21.750470Z,302175,0.891
P,2022-12-24T00:50:29.600470Z,302960,0.181
P,2022-12-24T00:50:31.010470Z,303101,0.140
P,2022-12-24T00:51:18.410470Z,307841,0.149
P,2022-12-24T00:52:37.050470Z,315705,0.105
P,2022-12-24T00:52:57.300470Z,317730,0.236
P,2022-12-24T00:53:33.780470Z,321378,0.110
P,2022-12-24T00:54:03.880470Z,324388,0.146
P,2022-12-24T00:54:11.440470Z,325144,0.187
P,2022-12-24T00:54:59.170470Z,329917,0.106
P,2022-12-24T00:57:16.240470Z,343624,0.173
P,2022-12-24T00:57:36.670470Z,345667,0.117
P,2022-12-24T00:57:54.070470Z,347407,0.295
P,2022-12-24T00:57:59.710470Z,347971,0.114
P,2022-12-24T00:58:58.680470Z,353868,0.495
P,2022-12-24T00:58:59.970470Z,353997,0.585
P,2022-12-24T01:01:27.870470Z,368787,0.220
P,2022-12-24T01:01:53.550470Z,371355,0.114
P,2022-12-24T01:02:39.510470Z,375951,0.388
P,2022-12-24T01:03:56.220470Z,383622,0.220
P,2022-12-24T01:06:14.430470Z,397443,0.170
P,2022-12-24T01:06:24.600470Z,398460,0.167
P,2022-12-24T01:07:01.820470Z,402182,0.308
P,2022-12-24T01:07:11.100470Z,403110,0.312
P,2022-12-24T01:08:10.880470Z,409088,0.489
P,2022-12-24T01:09:18.190470Z,415819,0.242
P,2022-12-24T01:10:20.870470Z,422087,0.167
P,2022-12-24T01:11:41.620470Z,430162,0.519
P,2022-12-24T01:13:25.310470Z,440531,0.141
P,2022-12-24T01:13:53.060470Z,443306,0.182
P,2022-12-24T01:14:22.540470Z,446254,0.972
P,2022-12-24T01:16:20.170470Z,458017,0.322
P,2022-12-24T01:16:35.370470Z,459537,0.288
P,2022-12-24T01:17:45.460470Z,466546,0.116
P,2022-12-24T01:17:49.950470Z,466995,0.101
P,2022-12-24T01:18:05.730470Z,468573,0.189
P,2022-12-24T01:18:13.860470Z,469386,0.775
P,2022-12-24T01:19:05.820470Z,474582,0.114
P,2022-12-24T01:19:21.660470Z,476166,0.126
P,2022-12-24T01:19:27.660470Z,476766,0.234
P,2022-12-24T01:19:36.550470Z,477655,0.502
P,2022-12-24T01:20:05.980470Z,480598,0.147
P,2022-12-24T01:20:57.670470Z,485767,0.101
P,2022-12-24T01:21:11.770470Z,487177,0.646
P,2022-12-24T01:21:35.310470Z,489531,0.128
P,2022-12-24T01:21:59.930470Z,491993,0.744
P,2022-12-24T01:22:03.260470Z,492326,0.381
P,2022-12-24T01:22:04.990470Z,492499,0.170
P,2022-12-24T01:22:06.740470Z,492674,0.509
P,2022-12-24T01:22:08.530470Z,492853,0.282
P,2022-12-24T01:22:13.640470Z,493364,0.440
P,2022-12-24T01:22:15.640470Z,493564,0.376
P,2022-12-24T01:22:24.690470Z,494469,0.177
P,2022-12-24T01:22:27.250470Z,494725,0.503
P,2022-12-24T01:22:28.850470Z,494885,0.242
P,2022-12-24T01:22:31.660470Z,495166,0.228
P,2022-12-24T01:22:36.580470Z,495658,0.107
P,2022-12-24T01:22:38.790470Z,495879,0.942
P,2022-12-24T01:22:53.260470Z,497326,0.161
P,2022-12-24T01:22:57.230470Z,497723,0.175
P,2022-12-24T01:23:02.020470Z,498202,0.186
P,2022-12-24T01:23:06.820470Z,498682,0.135
P,2022-12-24T01:23:12.220470Z,499222,0.141
P,2022-12-24T01:23:21.420470Z,500142,0.134
P,2022-12-24T01:23:22.440470Z,500244,0.161
P,2022-12-24T01:23:24.260470Z,500426,0.316
P,2022-12-24T01:23:28.530470Z,500853,0.701
P,2022-12-24T01:23:58.560470Z,503856,0.360
P,2022-12-24T01:24:45.270470Z,508527,0.884
P,2022-12-24T01:25:08.780470Z,510878,0.300
P,2022-12-24T01:25:11.730470Z,511173,0.141
P,2022-12-24T01:26:07.330470Z,516733,0.296
P,2022-12-24T01:27:15.050470Z,523505,0.230
P,2022-12-24T01:29:15.550470Z,535555,0.386
P,2022-12-24T01:29:45.550470Z,538555,0.522
P,2022-12-24T01:29:58.510470Z,539851,0.367
P,2022-12-24T01:30:00.500470Z,540050,0.105
P,2022-12-24T01:30:06.130470Z,540613,0.769
P,2022-12-24T01:30:12.940470Z,541294,0.500
P,2022-12-24T01:30:33.230470Z,543323,0.171
P,2022-12-24T01:31:06.190470Z,546619,0.306
P,2022-12-24T01:31:49.200470Z,550920,0.282
P,2022-12-24T01:31:56.250470Z,551625,0.585
P,2022-12-24T01:32:15.780470Z,553578,0.248
P,2022-12-24T01:32:18.270470Z,553827,0.181
P,2022-12-24T01:32:35.860470Z,555586,0.156
P,2022-12-24T01:32:56.390470Z,557639,0.224
P,2022-12-24T01:33:04.260470Z,558426,0.198
P,2022-12-24T01:33:15.600470Z,559560,0.117
P,2022-12-24T01:33:16.750470Z,559675,0.394
P,2022-12-24T01:33:20.580470Z,560058,0.114
P,2022-12-24T01:33:44.360470Z,562436,0.149
P,2022-12-24T01:33:53.640470Z,563364,0.245
P,2022-12-24T01:33:55.430470Z,563543,0.168
P,2022-12-24T01:34:02.020470Z,564202,0.368
P,2022-12-24T01:34:04.820470Z,564482,0.130
P,2022-12-24T01:34:09.360470Z,564936,0.790
P,2022-12-24T01:34:12.450470Z,565245,0.289
P,2022-12-24T01:34:18.460470Z,565846,0.896
P,2022-12-24T01:34:24.600470Z,566460,0.210
P,2022-12-24T01:34:26.500470Z,566650,0.265
P,2022-12-24T01:34:30.510470Z,567051,0.178
P,2022-12-24T01:34:32.950470Z,567295,0.591
P,2022-12-24T01:34:39.260470Z,567926,0.202
P,2022-12-24T01:34:42.290470Z,568229,0.544
P,2022-12-24T01:34:44.680470Z,568468,0.242
P,2022-12-24T01:34:46.920470Z,568692,0.187
P,2022-12-24T01:34:53.070470Z,569307,0.456
P,2022-12-24T01:34:55.420470Z,569542,0.187
P,2022-12-24T01:34:57.490470Z,569749,0.565
P,2022-12-24T01:35:04.790470Z,570479,0.464
P,2022-12-24T01:35:07.800470Z,570780,0.456
P,2022-12-24T01:35:09.120470Z,570912,0.146
P,2022-12-24T01:35:10.870470Z,571087,0.373
P,2022-12-24T01:35:12.570470Z,571257,0.189
P,2022-12-24T01:35:14.710470Z,571471,0.140
P,2022-12-24T01:35:16.270470Z,571627,0.832
P,2022-12-24T01:35:19.160470Z,571916,0.114
P,2022-12-24T01:35:21.550470Z,572155,0.157
P,2022-12-24T01:35:37.020470Z,573702,0.126
P,2022-12-24T01:35:47.680470Z,574768,0.475
P,2022-12-24T01:35:48.870470Z,574887,0.302
P,2022-12-24T01:35:51.090470Z,575109,0.642
P,2022-12-24T01:35:55.590470Z,575559,0.105
P,2022-12-24T01:36:09.680470Z,576968,0.236
P,2022-12-24T01:36:16.730470Z,577673,0.122
P,2022-12-24T01:36:22.240470Z,578224,0.443
P,2022-12-24T01:36:23.980470Z,578398,0.114
P,2022-12-24T01:36:28.170470Z,578817,0.371
P,2022-12-24T01:36:30.400470Z,579040,0.328
P,2022-12-24T01:36:34.100470Z,579410,0.470
P,2022-12-24T01:36:50.660470Z,581066,0.302
P,2022-12-24T01:36:53.460470Z,581346,0.228
P,2022-12-24T01:37:06.260470Z,582626,0.329
P,2022-12-24T01:37:07.870470Z,582787,0.569
P,2022-12-24T01:37:25.660470Z,584566,0.699
P,2022-12-24T01:37:37.990470Z,585799,0.827
P,2022-12-24T01:37:40.140470Z,586014,0.161
P,2022-12-24T01:37:48.730470Z,586873,0.682
P,2022-12-24T01:37:52.750470Z,587275,0.116
P,2022-12-24T01:38:03.310470Z,588331,0.189
P,2022-12-24T01:38:11.380470Z,589138,0.113
P,2022-12-24T01:38:14.010470Z,589401,0.828
P,2022-12-24T01:38:19.730470Z,589973,0.247
