phase,time,index,confidence
P,2022-12-20T00:00:01.920000Z,192,0.114
P,2022-12-20T00:00:46.610000Z,4661,0.555
P,2022-12-20T00:00:59.290000Z,5929,0.449
P,2022-12-20T00:01:11.780000Z,7178,0.125
P,2022-12-20T00:01:18.600000Z,7860,0.112
P,2022-12-20T00:01:37.400000Z,9740,0.438
P,2022-12-20T00:01:54.420000Z,11442,0.208
P,2022-12-20T00:02:18.820000Z,13882,0.213
P,2022-12-20T00:02:23.780000Z,14378,0.121
P,2022-12-20T00:02:28.540000Z,14854,0.103
P,2022-12-20T00:02:34.890000Z,15489,0.638
P,2022-12-20T00:02:39.530000Z,15953,0.187
P,2022-12-20T00:02:43.740000Z,16374,0.107
P,2022-12-20T00:02:53.150000Z,17315,0.105
P,2022-12-20T00:03:06.620000Z,18662,0.115
P,2022-12-20T00:03:22.060000Z,20206,0.131
P,2022-12-20T00:03:37.600000Z,21760,0.425
P,2022-12-20T00:03:40.000000Z,22000,0.263
P,2022-12-20T00:03:44.410000Z,22441,0.109
P,2022-12-20T00:03:53.700000Z,23370,0.620
P,2022-12-20T00:04:00.670000Z,24067,0.148
P,2022-12-20T00:04:03.400000Z,24340,0.139
P,2022-12-20T00:04:30.090000Z,27009,0.150
P,2022-12-20T00:04:33.300000Z,27330,0.367
P,2022-12-20T00:04:44.450000Z,28445,0.814
P,2022-12-20T00:04:51.370000Z,29137,0.131
P,2022-12-20T00:04:52.990000Z,29299,0.190
P,2022-12-20T00:05:00.430000Z,30043,0.246
P,2022-12-20T00:05:02.270000Z,30227,0.340
P,2022-12-20T00:05:04.530000Z,30453,0.141
P,2022-12-20T00:05:10.160000Z,31016,0.543
P,2022-12-20T00:05:14.300000Z,31430,0.464
P,2022-12-20T00:05:27.310000Z,32731,0.372
P,2022-12-20T00:05:29.170000Z,32917,0.170
P,2022-12-20T00:05:50.310000Z,35031,0.289
P,2022-12-20T00:05:59.240000Z,35924,0.316
P,2022-12-20T00:06:02.450000Z,36245,0.158
P,2022-12-20T00:06:05.880000Z,36588,0.420
P,2022-12-20T00:06:08.230000Z,36823,0.248
P,2022-12-20T00:06:16.310000Z,37631,0.293
P,2022-12-20T00:06:30.710000Z,39071,0.112
P,2022-12-20T00:06:32.890000Z,39289,0.589
P,2022-12-20T00:06:49.350000Z,40935,0.190
P,2022-12-20T00:06:56.060000Z,41606,0.144
P,2022-12-20T00:07:20.650000Z,44065,0.470
P,2022-12-20T00:07:22.550000Z,44255,0.355
P,2022-12-20T00:07:36.970000Z,45697,0.101
P,2022-12-20T00:07:50.310000Z,47031,0.155
P,2022-12-20T00:07:59.780000Z,47978,0.112
P,2022-12-20T00:08:03.050000Z,48305,0.198
P,2022-12-20T00:08:04.920000Z,48492,0.208
P,2022-12-20T00:08:12.800000Z,49280,0.277
P,2022-12-20T00:08:33.060000Z,51306,0.318
P,2022-12-20T00:08:49.070000Z,52907,0.125
P,2022-12-20T00:08:58.150000Z,53815,0.124
P,2022-12-20T00:09:09.140000Z,54914,0.125
P,2022-12-20T00:09:28.820000Z,56882,0.135
P,2022-12-20T00:09:32.120000Z,57212,0.187
P,2022-12-20T00:09:35.630000Z,57563,0.120
P,2022-12-20T00:09:41.290000Z,58129,0.509
P,2022-12-20T00:09:46.680000Z,58668,0.346
P,2022-12-20T00:09:51.970000Z,59197,0.105
P,2022-12-20T00:09:55.970000Z,59597,0.126
P,2022-12-20T00:10:23.060000Z,62306,0.102
P,2022-12-20T00:10:39.660000Z,63966,0.207
P,2022-12-20T00:10:51.010000Z,65101,0.107
P,2022-12-20T00:10:54.180000Z,65418,0.117
P,2022-12-20T00:11:04.040000Z,66404,0.766
P,2022-12-20T00:11:10.260000Z,67026,0.390
P,2022-12-20T00:11:13.750000Z,67375,0.166
P,2022-12-20T00:11:37.760000Z,69776,0.149
P,2022-12-20T00:11:40.940000Z,70094,0.485
P,2022-12-20T00:11:44.490000Z,70449,0.949
P,2022-12-20T00:11:46.160000Z,70616,0.124
P,2022-12-20T00:11:50.590000Z,71059,0.185
P,2022-12-20T00:12:57.770000Z,77777,0.226
P,2022-12-20T00:13:01.230000Z,78123,0.375
P,2022-12-20T00:13:07.000000Z,78700,0.361
P,2022-12-20T00:13:15.950000Z,79595,0.277
P,2022-12-20T00:13:28.800000Z,80880,0.108
P,2022-12-20T00:13:43.080000Z,82308,0.595
P,2022-12-20T00:14:02.190000Z,84219,0.539
P,2022-12-20T00:14:05.540000Z,84554,0.603
P,2022-12-20T00:14:24.740000Z,86474,0.406
P,2022-12-20T00:14:30.920000Z,87092,0.117
P,2022-12-20T00:15:10.560000Z,91056,0.186
P,2022-12-20T00:15:37.900000Z,93790,0.340
P,2022-12-20T00:15:57.830000Z,95783,0.236
P,2022-12-20T00:16:14.410000Z,97441,0.478
P,2022-12-20T00:16:17.290000Z,97729,0.235
P,2022-12-20T00:16:21.770000Z,98177,0.234
P,2022-12-20T00:16:25.280000Z,98528,0.216
P,2022-12-20T00:16:36.090000Z,99609,0.564
P,2022-12-20T00:16:40.120000Z,100012,0.152
P,2022-12-20T00:17:22.920000Z,104292,0.249
P,2022-12-20T00:17:51.520000Z,107152,0.133
P,2022-12-20T00:18:01.000000Z,108100,0.265
P,2022-12-20T00:18:03.360000Z,108336,0.139
P,2022-12-20T00:18:15.160000Z,109516,0.148
P,2022-12-20T00:18:26.790000Z,110679,0.232
P,2022-12-20T00:18:29.090000Z,110909,0.395
P,2022-12-20T00:18:46.240000Z,112624,0.265
P,2022-12-20T00:18:54.860000Z,113486,0.150
P,2022-12-20T00:19:04.100000Z,114410,0.186
P,2022-12-20T00:19:09.510000Z,114951,0.313
P,2022-12-20T00:19:15.030000Z,115503,0.394
P,2022-12-20T00:19:37.810000Z,117781,0.145
P,2022-12-20T00:19:50.410000Z,119041,0.220
P,2022-12-20T00:20:06.330000Z,120633,0.160
P,2022-12-20T00:20:25.870000Z,122587,0.839
P,2022-12-20T00:20:41.510000Z,124151,0.118
P,2022-12-20T00:20:42.950000Z,124295,0.113
P,2022-12-20T00:20:45.140000Z,124514,0.263
P,2022-12-20T00:20:48.970000Z,124897,0.118
P,2022-12-20T00:21:00.640000Z,126064,0.218
P,2022-12-20T00:21:08.110000Z,126811,0.562
P,2022-12-20T00:21:15.150000Z,127515,0.474
P,2022-12-20T00:21:18.190000Z,127819,0.207
P,2022-12-20T00:21:53.150000Z,131315,0.478
P,2022-12-20T00:22:03.150000Z,132315,0.133
P,2022-12-20T00:22:04.760000Z,132476,0.361
P,2022-12-20T00:22:07.200000Z,132720,0.305
P,2022-12-20T00:22:15.320000Z,133532,0.142
P,2022-12-20T00:22:25.160000Z,134516,0.139
P,2022-12-20T00:22:28.180000Z,134818,0.153
P,2022-12-20T00:22:30.670000Z,135067,0.168
P,2022-12-20T00:22:37.480000Z,135748,0.108
P,2022-12-20T00:23:08.860000Z,138886,0.112
P,2022-12-20T00:23:16.780000Z,139678,0.212
P,2022-12-20T00:23:19.100000Z,139910,0.116
P,2022-12-20T00:23:21.610000Z,140161,0.200
P,2022-12-20T00:23:34.360000Z,141436,0.477
P,2022-12-20T00:23:40.410000Z,142041,0.109
P,2022-12-20T00:23:44.300000Z,142430,0.315
P,2022-12-20T00:23:49.920000Z,142992,0.206
P,2022-12-20T00:23:54.480000Z,143448,0.541
P,2022-12-20T00:24:00.710000Z,144071,0.192
P,2022-12-20T00:24:06.780000Z,144678,0.111
P,2022-12-20T00:24:39.830000Z,147983,0.635
P,2022-12-20T00:24:58.740000Z,149874,0.135
P,2022-12-20T00:25:01.240000Z,150124,0.107
P,2022-12-20T00:25:05.620000Z,150562,0.115
P,2022-12-20T00:25:07.710000Z,150771,0.262
P,2022-12-20T00:25:16.050000Z,151605,0.229
P,2022-12-20T00:25:19.540000Z,151954,0.115
P,2022-12-20T00:25:24.340000Z,152434,0.184
P,2022-12-20T00:25:42.210000Z,154221,0.750
P,2022-12-20T00:25:48.020000Z,154802,0.144
P,2022-12-20T00:26:01.220000Z,156122,0.101
P,2022-12-20T00:26:11.410000Z,157141,0.534
P,2022-12-20T00:26:31.350000Z,159135,0.109
P,2022-12-20T00:26:49.250000Z,160925,0.197
P,2022-12-20T00:27:17.040000Z,163704,0.106
P,2022-12-20T00:27:32.790000Z,165279,0.157
P,2022-12-20T00:27:43.510000Z,166351,0.116
P,2022-12-20T00:27:50.230000Z,167023,0.459
P,2022-12-20T00:28:09.210000Z,168921,0.219
P,2022-12-20T00:28:49.850000Z,172985,0.441
P,2022-12-20T00:28:57.290000Z,173729,0.103
P,2022-12-20T00:29:00.730000Z,174073,0.324
P,2022-12-20T00:29:10.610000Z,175061,0.253
P,2022-12-20T00:29:14.040000Z,175404,0.211
P,2022-12-20T00:29:28.680000Z,176868,0.165
P,2022-12-20T00:29:34.350000Z,177435,0.177
P,2022-12-20T00:29:56.370000Z,179637,0.520
P,2022-12-20T00:30:15.810000Z,181581,0.148
P,2022-12-20T00:30:22.020000Z,182202,0.106
P,2022-12-20T00:30:40.690000Z,184069,0.120
P,2022-12-20T00:30:52.850000Z,185285,0.141
P,2022-12-20T00:30:59.100000Z,185910,0.123
P,2022-12-20T00:31:11.650000Z,187165,0.199
P,2022-12-20T00:31:20.280000Z,188028,0.424
P,2022-12-20T00:31:23.660000Z,188366,0.430
P,2022-12-20T00:31:56.390000Z,191639,0.438
P,2022-12-20T00:31:58.490000Z,191849,0.170
P,2022-12-20T00:32:16.160000Z,193616,0.315
