phase,time,index,confidence
P,2022-12-23T00:00:47.520000Z,4752,0.151
P,2022-12-23T00:01:14.670000Z,7467,0.172
P,2022-12-23T00:07:06.390000Z,42639,0.149
P,2022-12-23T00:13:25.290000Z,80529,0.175
P,2022-12-23T00:14:35.090000Z,87509,0.130
P,2022-12-23T00:19:56.630000Z,119663,0.130
P,2022-12-23T00:21:31.350000Z,129135,0.552
P,2022-12-23T00:21:43.720000Z,130372,0.174
P,2022-12-23T00:23:45.680000Z,142568,0.106
P,2022-12-23T00:26:53.240000Z,161324,0.274
P,2022-12-23T00:33:43.630000Z,202363,0.141
P,2022-12-23T00:33:46.490000Z,202649,0.118
P,2022-12-23T00:33:51.470000Z,203147,0.125
P,2022-12-23T00:34:06.820000Z,204682,0.198
P,2022-12-23T00:34:20.560000Z,206056,0.129
P,2022-12-23T00:34:27.160000Z,206716,0.116
P,2022-12-23T00:34:39.970000Z,207997,0.102
P,2022-12-23T00:35:03.750000Z,210375,0.181
P,2022-12-23T00:43:57.270000Z,263727,0.103
P,2022-12-23T00:44:13.850000Z,265385,0.159
P,2022-12-23T00:47:04.480000Z,282448,0.251
P,2022-12-23T00:47:36.710000Z,285671,0.117
P,2022-12-23T00:48:14.400000Z,289440,0.121
P,2022-12-23T00:49:22.940000Z,296294,0.468
P,2022-12-23T00:49:24.080000Z,296408,0.267
P,2022-12-23T00:54:06.580000Z,324658,0.123
P,2022-12-23T00:56:09.060000Z,336906,0.107
P,2022-12-23T00:59:22.570000Z,356257,0.179
P,2022-12-23T01:00:16.980000Z,361698,0.226
P,2022-12-23T01:01:36.350000Z,369635,0.142
P,2022-12-23T01:05:06.430000Z,390643,0.253
P,2022-12-23T01:07:10.220000Z,403022,0.108
P,2022-12-23T01:09:22.600000Z,416260,0.144
P,2022-12-23T01:10:22.190000Z,422219,0.195
P,2022-12-23T01:13:32.990000Z,441299,0.104
P,2022-12-23T01:13:54.030000Z,443403,0.166
P,2022-12-23T01:15:18.800000Z,451880,0.119
P,2022-12-23T01:15:57.100000Z,455710,0.132
P,2022-12-23T01:17:55.650000Z,467565,0.116
P,2022-12-23T01:18:32.070000Z,471207,0.225
P,2022-12-23T01:18:59.530000Z,473953,0.365
