phase,time,index,confidence
P,2022-12-24T00:04:55.140000Z,29514,0.105
P,2022-12-24T00:04:57.460000Z,29746,0.166
P,2022-12-24T00:05:39.290000Z,33929,0.121
P,2022-12-24T00:05:48.090000Z,34809,0.229
P,2022-12-24T00:06:56.480000Z,41648,0.543
P,2022-12-24T00:08:54.770000Z,53477,0.136
P,2022-12-24T00:09:26.360000Z,56636,0.110
P,2022-12-24T00:10:16.700000Z,61670,0.124
P,2022-12-24T00:10:19.570000Z,61957,0.189
P,2022-12-24T00:10:22.240000Z,62224,0.108
P,2022-12-24T00:10:24.060000Z,62406,0.338
P,2022-12-24T00:10:26.760000Z,62676,0.322
P,2022-12-24T00:10:31.490000Z,63149,0.303
P,2022-12-24T00:10:34.050000Z,63405,0.140
P,2022-12-24T00:10:38.700000Z,63870,0.279
P,2022-12-24T00:10:42.950000Z,64295,0.294
P,2022-12-24T00:10:49.610000Z,64961,0.170
P,2022-12-24T00:10:53.180000Z,65318,0.206
P,2022-12-24T00:14:14.680000Z,85468,0.101
P,2022-12-24T00:19:51.980000Z,119198,0.103
P,2022-12-24T00:23:10.630000Z,139063,0.127
P,2022-12-24T00:30:23.000000Z,182300,0.132
P,2022-12-24T00:36:00.610000Z,216061,0.133
P,2022-12-24T00:40:59.940000Z,245994,0.100
P,2022-12-24T00:44:58.830000Z,269883,0.114
P,2022-12-24T00:48:02.570000Z,288257,0.110
P,2022-12-24T00:50:26.440000Z,302644,0.317
P,2022-12-24T00:50:43.500000Z,304350,0.105
P,2022-12-24T00:50:45.900000Z,304590,0.424
P,2022-12-24T00:51:35.360000Z,309536,0.198
P,2022-12-24T00:51:48.070000Z,310807,0.176
P,2022-12-24T00:52:07.030000Z,312703,0.183
P,2022-12-24T00:52:42.090000Z,316209,0.130
P,2022-12-24T00:54:37.100000Z,327710,0.146
P,2022-12-24T00:54:39.570000Z,327957,0.132
P,2022-12-24T00:54:53.380000Z,329338,0.462
P,2022-12-24T00:56:17.560000Z,337756,0.104
P,2022-12-24T01:03:28.360000Z,380836,0.333
P,2022-12-24T01:03:35.110000Z,381511,0.256
P,2022-12-24T01:06:25.970000Z,398597,0.183
P,2022-12-24T01:06:38.860000Z,399886,0.234
P,2022-12-24T01:06:45.490000Z,400549,0.307
P,2022-12-24T01:08:26.320000Z,410632,0.116
P,2022-12-24T01:15:13.200000Z,451320,0.172
P,2022-12-24T01:16:35.620000Z,459562,0.224
P,2022-12-24T01:16:39.050000Z,459905,0.376
P,2022-12-24T01:16:49.510000Z,460951,0.137
P,2022-12-24T01:18:41.550000Z,472155,0.131
P,2022-12-24T01:26:12.920000Z,517292,0.108
P,2022-12-24T01:27:49.660000Z,526966,0.497
P,2022-12-24T01:28:07.450000Z,528745,0.446
P,2022-12-24T01:30:03.730000Z,540373,0.102
P,2022-12-24T01:35:11.340000Z,571134,0.210
P,2022-12-24T01:36:04.480000Z,576448,0.120
P,2022-12-24T01:38:44.610000Z,592461,0.167
P,2022-12-24T01:38:46.860000Z,592686,0.635
P,2022-12-24T01:39:13.250000Z,595325,0.125
P,2022-12-24T01:39:43.550000Z,598355,0.333
P,2022-12-24T01:40:06.460000Z,600646,0.100
P,2022-12-24T01:40:07.770000Z,600777,0.514
P,2022-12-24T01:40:17.350000Z,601735,0.121
P,2022-12-24T01:40:22.820000Z,602282,0.192
P,2022-12-24T01:40:29.460000Z,602946,0.925
P,2022-12-24T01:40:46.790000Z,604679,0.115
P,2022-12-24T01:40:48.890000Z,604889,0.126
P,2022-12-24T01:41:06.160000Z,606616,0.114
P,2022-12-24T01:41:14.830000Z,607483,0.236
P,2022-12-24T01:41:16.070000Z,607607,0.118
P,2022-12-24T01:41:20.920000Z,608092,0.335
P,2022-12-24T01:41:22.480000Z,608248,0.113
P,2022-12-24T01:41:24.680000Z,608468,0.203
P,2022-12-24T01:41:31.890000Z,609189,0.293
P,2022-12-24T01:41:37.960000Z,609796,0.250
P,2022-12-24T01:41:49.160000Z,610916,0.327
P,2022-12-24T01:42:32.700000Z,615270,0.354
P,2022-12-24T01:42:40.530000Z,616053,0.103
P,2022-12-24T01:42:41.970000Z,616197,0.125
P,2022-12-24T01:43:10.710000Z,619071,0.387
P,2022-12-24T01:43:13.100000Z,619310,0.330
P,2022-12-24T01:43:22.430000Z,620243,0.213
P,2022-12-24T01:43:29.910000Z,620991,0.121
P,2022-12-24T01:44:00.320000Z,624032,0.137
P,2022-12-24T01:44:01.590000Z,624159,0.299
P,2022-12-24T01:44:03.420000Z,624342,0.127
P,2022-12-24T01:44:39.470000Z,627947,0.188
P,2022-12-24T01:44:50.500000Z,629050,0.190
P,2022-12-24T01:45:04.350000Z,630435,0.155
P,2022-12-24T01:45:05.940000Z,630594,0.237
P,2022-12-24T01:45:09.560000Z,630956,0.252
P,2022-12-24T01:45:19.870000Z,631987,0.208
P,2022-12-24T01:45:41.040000Z,634104,0.141
P,2022-12-24T01:45:42.980000Z,634298,0.140
P,2022-12-24T01:45:51.160000Z,635116,0.518
P,2022-12-24T01:46:17.420000Z,637742,0.194
P,2022-12-24T01:46:37.830000Z,639783,0.308
P,2022-12-24T01:46:38.860000Z,639886,0.252
P,2022-12-24T01:46:41.420000Z,640142,0.389
P,2022-12-24T01:46:46.530000Z,640653,0.173
P,2022-12-24T01:46:55.170000Z,641517,0.261
P,2022-12-24T01:47:09.490000Z,642949,0.125
P,2022-12-24T01:47:14.470000Z,643447,0.326
P,2022-12-24T01:47:17.980000Z,643798,0.127
P,2022-12-24T01:47:21.450000Z,644145,0.236
P,2022-12-24T01:47:34.540000Z,645454,0.101
P,2022-12-24T01:47:55.990000Z,647599,0.167
P,2022-12-24T01:48:09.510000Z,648951,0.120
P,2022-12-24T01:48:19.290000Z,649929,0.445
P,2022-12-24T01:49:10.810000Z,655081,0.121
P,2022-12-24T01:49:34.440000Z,657444,0.143
P,2022-12-24T01:49:53.910000Z,659391,0.310
P,2022-12-24T01:50:15.790000Z,661579,0.178
P,2022-12-24T01:50:17.860000Z,661786,0.214
P,2022-12-24T01:50:35.900000Z,663590,0.136
P,2022-12-24T01:50:43.730000Z,664373,0.198
P,2022-12-24T01:50:48.700000Z,664870,0.204
P,2022-12-24T01:50:54.070000Z,665407,0.184
P,2022-12-24T01:50:58.840000Z,665884,0.103
P,2022-12-24T01:51:01.920000Z,666192,0.616
P,2022-12-24T01:51:05.120000Z,666512,0.278
P,2022-12-24T01:51:44.080000Z,670408,0.261
P,2022-12-24T01:51:48.720000Z,670872,0.271
P,2022-12-24T01:51:53.980000Z,671398,0.129
P,2022-12-24T01:51:55.750000Z,671575,0.110
P,2022-12-24T01:51:57.750000Z,671775,0.229
P,2022-12-24T01:52:00.080000Z,672008,0.181
P,2022-12-24T01:52:18.250000Z,673825,0.281
P,2022-12-24T01:52:21.110000Z,674111,0.230
P,2022-12-24T01:52:23.530000Z,674353,0.202
P,2022-12-24T01:52:25.710000Z,674571,0.212
P,2022-12-24T01:52:41.530000Z,676153,0.257
P,2022-12-24T01:53:00.260000Z,678026,0.166
P,2022-12-24T01:53:03.710000Z,678371,0.375
P,2022-12-24T01:53:09.520000Z,678952,0.194
P,2022-12-24T01:53:12.880000Z,679288,0.123
P,2022-12-24T01:53:18.260000Z,679826,0.306
P,2022-12-24T01:53:56.200000Z,683620,0.368
P,2022-12-24T01:54:05.630000Z,684563,0.106
P,2022-12-24T01:54:25.960000Z,686596,0.232
P,2022-12-24T01:54:27.170000Z,686717,0.103
P,2022-12-24T01:54:30.120000Z,687012,0.312
P,2022-12-24T01:54:37.740000Z,687774,0.158
P,2022-12-24T01:54:47.720000Z,688772,0.265
P,2022-12-24T01:54:58.790000Z,689879,0.220
P,2022-12-24T01:55:02.300000Z,690230,0.142
P,2022-12-24T01:55:04.370000Z,690437,0.117
P,2022-12-24T01:55:20.870000Z,692087,0.178
P,2022-12-24T01:55:24.070000Z,692407,0.133
P,2022-12-24T01:55:28.870000Z,692887,0.129
P,2022-12-24T01:55:46.560000Z,694656,0.261
P,2022-12-24T01:55:47.990000Z,694799,0.124
P,2022-12-24T01:55:51.340000Z,695134,0.119
P,2022-12-24T01:55:56.800000Z,695680,0.466
P,2022-12-24T01:56:06.690000Z,696669,0.113
P,2022-12-24T01:56:10.750000Z,697075,0.233
P,2022-12-24T01:56:16.090000Z,697609,0.183
P,2022-12-24T01:56:18.810000Z,697881,0.137
P,2022-12-24T01:56:21.930000Z,698193,0.325
P,2022-12-24T01:56:38.980000Z,699898,0.124
P,2022-12-24T01:57:18.190000Z,703819,0.129
P,2022-12-24T01:57:41.640000Z,706164,0.162
P,2022-12-24T01:57:47.980000Z,706798,0.134
P,2022-12-24T01:58:03.650000Z,708365,0.120
P,2022-12-24T01:58:33.820000Z,711382,0.124
P,2022-12-24T01:58:57.980000Z,713798,0.222
P,2022-12-24T01:58:59.420000Z,713942,0.344
P,2022-12-24T01:59:03.480000Z,714348,0.414
P,2022-12-24T01:59:09.350000Z,714935,0.181
P,2022-12-24T01:59:22.360000Z,716236,0.129
P,2022-12-24T01:59:35.770000Z,717577,0.723
P,2022-12-24T01:59:40.080000Z,718008,0.233
P,2022-12-24T01:59:43.440000Z,718344,0.167
P,2022-12-24T01:59:45.050000Z,718505,0.321
P,2022-12-24T01:59:56.560000Z,719656,0.136
P,2022-12-24T02:00:03.210000Z,720321,0.251
P,2022-12-24T02:00:40.740000Z,724074,0.133
P,2022-12-24T02:00:44.740000Z,724474,0.164
P,2022-12-24T02:00:48.100000Z,724810,0.531
P,2022-12-24T02:01:05.300000Z,726530,0.184
P,2022-12-24T02:01:39.160000Z,729916,0.135
P,2022-12-24T02:01:51.320000Z,731132,0.179
P,2022-12-24T02:01:55.460000Z,731546,0.159
P,2022-12-24T02:02:06.770000Z,732677,0.193
P,2022-12-24T02:02:42.860000Z,736286,0.213
P,2022-12-24T02:02:47.190000Z,736719,0.328
P,2022-12-24T02:02:53.900000Z,737390,0.150
P,2022-12-24T02:03:27.270000Z,740727,0.225
P,2022-12-24T02:03:59.420000Z,743942,0.217
P,2022-12-24T02:04:06.810000Z,744681,0.378
P,2022-12-24T02:04:12.250000Z,745225,0.338
P,2022-12-24T02:05:05.470000Z,750547,0.203
P,2022-12-24T02:05:23.150000Z,752315,0.299
P,2022-12-24T02:05:28.430000Z,752843,0.170
P,2022-12-24T02:05:31.200000Z,753120,0.708
P,2022-12-24T02:05:32.680000Z,753268,0.215
P,2022-12-24T02:05:35.270000Z,753527,0.251
P,2022-12-24T02:05:39.220000Z,753922,0.216
P,2022-12-24T02:05:47.080000Z,754708,0.194
P,2022-12-24T02:06:03.080000Z,756308,0.417
P,2022-12-24T02:08:42.640000Z,772264,0.117
P,2022-12-24T02:13:40.040000Z,802004,0.196
P,2022-12-24T02:14:27.330000Z,806733,0.280
P,2022-12-24T02:15:41.670000Z,814167,0.114
P,2022-12-24T02:29:26.410000Z,896641,0.135
P,2022-12-24T02:29:44.970000Z,898497,0.117
P,2022-12-24T02:29:55.010000Z,899501,0.110
P,2022-12-24T02:30:05.390000Z,900539,0.218
P,2022-12-24T02:30:26.850000Z,902685,0.488
P,2022-12-24T02:30:34.780000Z,903478,0.454
P,2022-12-24T02:31:36.420000Z,909642,0.237
P,2022-12-24T02:32:36.990000Z,915699,0.704
P,2022-12-24T02:32:44.100000Z,916410,0.131
P,2022-12-24T02:32:45.220000Z,916522,0.183
P,2022-12-24T02:32:48.150000Z,916815,0.104
P,2022-12-24T02:32:55.140000Z,917514,0.113
P,2022-12-24T02:33:18.590000Z,919859,0.165
P,2022-12-24T02:33:25.940000Z,920594,0.161
P,2022-12-24T02:33:29.630000Z,920963,0.233
P,2022-12-24T02:33:30.760000Z,921076,0.189
P,2022-12-24T02:33:41.220000Z,922122,0.137
P,2022-12-24T02:33:51.470000Z,923147,0.116
P,2022-12-24T02:33:54.120000Z,923412,0.279
P,2022-12-24T02:34:02.850000Z,924285,0.439
P,2022-12-24T02:34:14.800000Z,925480,0.159
P,2022-12-24T02:34:17.010000Z,925701,0.353
P,2022-12-24T02:34:53.100000Z,929310,0.229
P,2022-12-24T02:34:55.190000Z,929519,0.930
P,2022-12-24T02:34:59.750000Z,929975,0.196
P,2022-12-24T02:35:04.390000Z,930439,0.191
P,2022-12-24T02:35:19.240000Z,931924,0.109
P,2022-12-24T02:35:27.270000Z,932727,0.162
P,2022-12-24T02:35:29.530000Z,932953,0.290
P,2022-12-24T02:35:34.610000Z,933461,0.402
P,2022-12-24T02:35:40.470000Z,934047,0.363
P,2022-12-24T02:35:47.610000Z,934761,0.136
P,2022-12-24T02:35:57.950000Z,935795,0.136
P,2022-12-24T02:36:07.320000Z,936732,0.117
P,2022-12-24T02:36:09.460000Z,936946,0.121
P,2022-12-24T02:36:53.290000Z,941329,0.113
P,2022-12-24T02:36:56.180000Z,941618,0.190
P,2022-12-24T02:37:06.820000Z,942682,0.138
P,2022-12-24T02:37:35.400000Z,945540,0.403
P,2022-12-24T02:37:49.640000Z,946964,0.154
P,2022-12-24T02:38:18.180000Z,949818,0.350
P,2022-12-24T02:38:25.400000Z,950540,0.193
P,2022-12-24T02:39:13.940000Z,955394,0.956
P,2022-12-24T02:39:19.450000Z,955945,0.145
P,2022-12-24T02:39:34.790000Z,957479,0.558
P,2022-12-24T02:39:36.720000Z,957672,0.120
P,2022-12-24T02:39:43.760000Z,958376,0.201
P,2022-12-24T02:39:47.730000Z,958773,0.813
P,2022-12-24T02:39:49.270000Z,958927,0.116
P,2022-12-24T02:39:54.790000Z,959479,0.165
P,2022-12-24T02:39:59.280000Z,959928,0.406
P,2022-12-24T02:40:04.950000Z,960495,0.213
P,2022-12-24T02:40:30.540000Z,963054,0.163
P,2022-12-24T02:40:35.620000Z,963562,0.140
P,2022-12-24T02:40:38.490000Z,963849,0.475
P,2022-12-24T02:40:45.950000Z,964595,0.321
P,2022-12-24T02:41:30.420000Z,969042,0.143
P,2022-12-24T02:41:52.940000Z,971294,0.193
P,2022-12-24T02:42:08.840000Z,972884,0.215
P,2022-12-24T02:42:56.290000Z,977629,0.167
P,2022-12-24T02:44:02.240000Z,984224,0.259
P,2022-12-24T02:45:43.860000Z,994386,0.107
P,2022-12-24T02:48:34.440000Z,1011444,0.190
P,2022-12-24T02:49:21.220000Z,1016122,0.163
P,2022-12-24T02:49:34.430000Z,1017443,0.124
P,2022-12-24T02:49:38.350000Z,1017835,0.103
P,2022-12-24T02:50:18.770000Z,1021877,0.250
P,2022-12-24T02:50:32.240000Z,1023224,0.122
P,2022-12-24T02:51:01.270000Z,1026127,0.111
P,2022-12-24T02:51:10.950000Z,1027095,0.421
P,2022-12-24T02:51:16.440000Z,1027644,0.100
P,2022-12-24T02:51:28.070000Z,1028807,0.200
P,2022-12-24T02:51:33.200000Z,1029320,0.148
P,2022-12-24T02:51:35.040000Z,1029504,0.179
P,2022-12-24T02:51:41.900000Z,1030190,0.289
P,2022-12-24T02:51:59.210000Z,1031921,0.652
P,2022-12-24T02:52:06.100000Z,1032610,0.738
P,2022-12-24T02:52:11.240000Z,1033124,0.897
P,2022-12-24T02:52:15.450000Z,1033545,0.142
P,2022-12-24T02:52:17.820000Z,1033782,0.566
P,2022-12-24T02:52:28.380000Z,1034838,0.363
P,2022-12-24T02:52:33.150000Z,1035315,0.580
P,2022-12-24T02:52:51.370000Z,1037137,0.319
P,2022-12-24T02:52:55.300000Z,1037530,0.121
P,2022-12-24T02:53:01.450000Z,1038145,0.149
P,2022-12-24T02:53:10.140000Z,1039014,0.456
P,2022-12-24T02:53:13.000000Z,1039300,0.279
P,2022-12-24T02:53:16.750000Z,1039675,0.166
P,2022-12-24T02:53:36.410000Z,1041641,0.110
P,2022-12-24T02:54:02.200000Z,1044220,0.288
P,2022-12-24T02:54:08.880000Z,1044888,0.332
P,2022-12-24T02:54:15.790000Z,1045579,0.166
P,2022-12-24T02:54:17.560000Z,1045756,0.270
P,2022-12-24T02:54:32.280000Z,1047228,0.231
P,2022-12-24T02:54:35.580000Z,1047558,0.153
P,2022-12-24T02:54:37.350000Z,1047735,0.120
P,2022-12-24T02:55:49.040000Z,1054904,0.139
P,2022-12-24T02:56:21.290000Z,1058129,0.116
P,2022-12-24T02:56:24.420000Z,1058442,0.192
P,2022-12-24T02:57:00.350000Z,1062035,0.422
P,2022-12-24T02:57:24.830000Z,1064483,0.244
P,2022-12-24T02:57:39.850000Z,1065985,0.316
P,2022-12-24T02:57:57.120000Z,1067712,0.239
P,2022-12-24T03:01:08.530000Z,1086853,0.289
P,2022-12-24T03:02:15.960000Z,1093596,0.200
P,2022-12-24T03:06:07.240000Z,1116724,0.153
P,2022-12-24T03:06:11.820000Z,1117182,0.103
P,2022-12-24T03:06:20.430000Z,1118043,0.104
P,2022-12-24T03:06:24.530000Z,1118453,0.204
P,2022-12-24T03:07:24.230000Z,1124423,0.140
P,2022-12-24T03:09:26.940000Z,1136694,0.669
P,2022-12-24T03:09:38.260000Z,1137826,0.109
P,2022-12-24T03:09:54.580000Z,1139458,0.131
P,2022-12-24T03:11:25.340000Z,1148534,0.407
P,2022-12-24T03:11:26.860000Z,1148686,0.192
P,2022-12-24T03:18:26.080000Z,1190608,0.753
P,2022-12-24T03:19:23.780000Z,1196378,0.291
P,2022-12-24T03:20:17.460000Z,1201746,0.139
P,2022-12-24T03:20:21.560000Z,1202156,0.808
P,2022-12-24T03:20:57.970000Z,1205797,0.269
P,2022-12-24T03:21:05.200000Z,1206520,0.435
P,2022-12-24T03:21:16.820000Z,1207682,0.356
P,2022-12-24T03:21:21.420000Z,1208142,0.399
P,2022-12-24T03:21:26.960000Z,1208696,0.116
P,2022-12-24T03:21:38.520000Z,1209852,0.142
P,2022-12-24T03:21:42.450000Z,1210245,0.129
P,2022-12-24T03:21:47.630000Z,1210763,0.305
P,2022-12-24T03:21:52.120000Z,1211212,0.131
P,2022-12-24T03:22:44.950000Z,1216495,0.382
P,2022-12-24T03:22:55.010000Z,1217501,0.108
P,2022-12-24T03:24:43.690000Z,1228369,0.109
P,2022-12-24T03:26:53.290000Z,1241329,0.135
P,2022-12-24T03:30:09.100000Z,1260910,0.152
P,2022-12-24T03:33:20.560000Z,1280056,0.121
P,2022-12-24T03:34:35.570000Z,1287557,0.108
P,2022-12-24T03:36:26.890000Z,1298689,0.130
P,2022-12-24T03:36:55.620000Z,1301562,0.107
P,2022-12-24T03:39:04.070000Z,1314407,0.116
P,2022-12-24T03:45:30.860000Z,1353086,0.838
P,2022-12-24T03:46:35.190000Z,1359519,0.103
P,2022-12-24T03:47:02.000000Z,1362200,0.123
P,2022-12-24T03:51:35.920000Z,1389592,0.217
P,2022-12-24T03:54:08.050000Z,1404805,0.148
P,2022-12-24T03:54:11.040000Z,1405104,0.374
P,2022-12-24T03:55:11.420000Z,1411142,0.131
P,2022-12-24T03:56:13.200000Z,1417320,0.185
P,2022-12-24T03:57:05.210000Z,1422521,0.807
P,2022-12-24T03:57:30.510000Z,1425051,0.136
P,2022-12-24T03:58:06.540000Z,1428654,0.185
P,2022-12-24T03:58:52.700000Z,1433270,0.125
P,2022-12-24T03:59:08.780000Z,1434878,0.209
P,2022-12-24T04:01:05.510000Z,1446551,0.625
P,2022-12-24T04:01:34.540000Z,1449454,0.287
P,2022-12-24T04:01:40.120000Z,1450012,0.194
P,2022-12-24T04:01:41.870000Z,1450187,0.115
P,2022-12-24T04:01:47.250000Z,1450725,0.198
P,2022-12-24T04:01:50.200000Z,1451020,0.141
P,2022-12-24T04:02:00.120000Z,1452012,0.214
P,2022-12-24T04:02:08.400000Z,1452840,0.684
P,2022-12-24T04:02:24.060000Z,1454406,0.264
P,2022-12-24T04:02:41.560000Z,1456156,0.147
P,2022-12-24T04:02:46.520000Z,1456652,0.164
P,2022-12-24T04:02:59.750000Z,1457975,0.133
P,2022-12-24T04:03:06.890000Z,1458689,0.283
P,2022-12-24T04:03:17.750000Z,1459775,0.194
P,2022-12-24T04:03:19.040000Z,1459904,0.297
P,2022-12-24T04:03:30.870000Z,1461087,0.129
P,2022-12-24T04:03:37.920000Z,1461792,0.210
P,2022-12-24T04:04:07.380000Z,1464738,0.315
P,2022-12-24T04:04:17.240000Z,1465724,0.194
P,2022-12-24T04:04:41.810000Z,1468181,0.118
P,2022-12-24T04:04:48.510000Z,1468851,0.227
P,2022-12-24T04:05:37.070000Z,1473707,0.180
P,2022-12-24T04:05:38.320000Z,1473832,0.519
P,2022-12-24T04:06:05.550000Z,1476555,0.216
P,2022-12-24T04:06:19.810000Z,1477981,0.747
P,2022-12-24T04:06:27.740000Z,1478774,0.123
P,2022-12-24T04:06:29.700000Z,1478970,0.131
P,2022-12-24T04:09:29.400000Z,1496940,0.858
P,2022-12-24T04:09:46.310000Z,1498631,0.103
P,2022-12-24T04:10:32.160000Z,1503216,0.475
P,2022-12-24T04:10:45.740000Z,1504574,0.144
P,2022-12-24T04:11:12.210000Z,1507221,0.186
P,2022-12-24T04:11:18.860000Z,1507886,0.131
P,2022-12-24T04:12:00.160000Z,1512016,0.102
P,2022-12-24T04:13:36.630000Z,1521663,0.212
