phase,time,index,confidence
P,2022-12-20T00:01:11.620000Z,7162,0.451
P,2022-12-20T00:02:00.990000Z,12099,0.179
P,2022-12-20T00:02:02.880000Z,12288,0.419
P,2022-12-20T00:02:26.590000Z,14659,0.764
P,2022-12-20T00:02:27.590000Z,14759,0.908
P,2022-12-20T00:02:47.010000Z,16701,0.466
P,2022-12-20T00:03:49.450000Z,22945,0.209
P,2022-12-20T00:04:23.770000Z,26377,0.332
P,2022-12-20T00:05:06.140000Z,30614,0.695
P,2022-12-20T00:05:10.740000Z,31074,0.598
P,2022-12-20T00:06:05.020000Z,36502,0.826
P,2022-12-20T00:06:45.990000Z,40599,0.729
P,2022-12-20T00:06:59.860000Z,41986,0.113
P,2022-12-20T00:07:11.010000Z,43101,0.147
P,2022-12-20T00:08:07.040000Z,48704,0.438
P,2022-12-20T00:08:11.630000Z,49163,0.221
P,2022-12-20T00:08:18.720000Z,49872,0.151
P,2022-12-20T00:08:44.560000Z,52456,0.626
P,2022-12-20T00:09:32.420000Z,57242,0.183
P,2022-12-20T00:09:59.910000Z,59991,0.102
P,2022-12-20T00:10:10.560000Z,61056,0.459
P,2022-12-20T00:10:19.740000Z,61974,0.856
P,2022-12-20T00:10:49.690000Z,64969,0.894
P,2022-12-20T00:10:51.340000Z,65134,0.169
P,2022-12-20T00:11:05.830000Z,66583,0.259
P,2022-12-20T00:12:25.670000Z,74567,0.165
P,2022-12-20T00:12:52.660000Z,77266,0.150
P,2022-12-20T00:13:14.950000Z,79495,0.695
P,2022-12-20T00:14:33.260000Z,87326,0.380
P,2022-12-20T00:14:41.800000Z,88180,0.149
P,2022-12-20T00:17:00.050000Z,102005,0.172
P,2022-12-20T00:17:26.880000Z,104688,0.270
P,2022-12-20T00:19:25.520000Z,116552,0.760
P,2022-12-20T00:19:34.570000Z,117457,0.700
P,2022-12-20T00:21:33.790000Z,129379,0.199
P,2022-12-20T00:21:43.240000Z,130324,0.118
P,2022-12-20T00:24:06.250000Z,144625,0.145
P,2022-12-20T00:27:52.860000Z,167286,0.285
P,2022-12-20T00:28:10.660000Z,169066,0.658
P,2022-12-20T00:28:15.770000Z,169577,0.300
P,2022-12-20T00:28:19.280000Z,169928,0.325
P,2022-12-20T00:28:25.630000Z,170563,0.303
P,2022-12-20T00:33:39.140000Z,201914,0.126
P,2022-12-20T00:34:23.430000Z,206343,0.750
P,2022-12-20T00:34:25.650000Z,206565,0.159
P,2022-12-20T00:34:58.540000Z,209854,0.404
P,2022-12-20T00:38:17.890000Z,229789,0.158
P,2022-12-20T00:39:24.100000Z,236410,0.181
P,2022-12-20T00:40:14.860000Z,241486,0.682
P,2022-12-20T00:40:20.630000Z,242063,0.168
P,2022-12-20T00:41:23.230000Z,248323,0.371
