phase,time,index,confidence
P,2022-12-23T00:00:39.270000Z,3927,0.751
P,2022-12-23T00:00:52.570000Z,5257,0.499
P,2022-12-23T00:01:04.460000Z,6446,0.388
P,2022-12-23T00:01:07.700000Z,6770,0.135
P,2022-12-23T00:01:54.180000Z,11418,0.124
P,2022-12-23T00:04:55.750000Z,29575,0.145
P,2022-12-23T00:09:19.390000Z,55939,0.124
P,2022-12-23T00:10:12.050000Z,61205,0.141
P,2022-12-23T00:12:02.540000Z,72254,0.241
P,2022-12-23T00:12:08.140000Z,72814,0.102
P,2022-12-23T00:14:33.440000Z,87344,0.232
P,2022-12-23T00:16:06.880000Z,96688,0.102
P,2022-12-23T00:16:16.640000Z,97664,0.104
P,2022-12-23T00:16:57.850000Z,101785,0.136
P,2022-12-23T00:17:07.820000Z,102782,0.900
P,2022-12-23T00:17:11.630000Z,103163,0.191
P,2022-12-23T00:18:31.490000Z,111149,0.146
P,2022-12-23T00:19:22.620000Z,116262,0.157
P,2022-12-23T00:19:43.780000Z,118378,0.656
P,2022-12-23T00:19:46.500000Z,118650,0.284
P,2022-12-23T00:20:55.490000Z,125549,0.804
P,2022-12-23T00:22:24.080000Z,134408,0.749
P,2022-12-23T00:23:40.190000Z,142019,0.486
P,2022-12-23T00:23:47.430000Z,142743,0.156
P,2022-12-23T00:23:51.270000Z,143127,0.301
P,2022-12-23T00:25:15.920000Z,151592,0.108
P,2022-12-23T00:27:27.990000Z,164799,0.155
P,2022-12-23T00:27:50.390000Z,167039,0.233
P,2022-12-23T00:29:54.530000Z,179453,0.244
P,2022-12-23T00:30:14.520000Z,181452,0.294
P,2022-12-23T00:30:25.550000Z,182555,0.574
P,2022-12-23T00:30:32.630000Z,183263,0.141
P,2022-12-23T00:30:35.200000Z,183520,0.280
P,2022-12-23T00:30:57.170000Z,185717,0.133
P,2022-12-23T00:31:19.340000Z,187934,0.117
P,2022-12-23T00:31:47.230000Z,190723,0.415
P,2022-12-23T00:31:56.000000Z,191600,0.557
P,2022-12-23T00:32:22.680000Z,194268,0.435
P,2022-12-23T00:32:36.650000Z,195665,0.197
P,2022-12-23T00:32:45.310000Z,196531,0.105
P,2022-12-23T00:33:11.700000Z,199170,0.345
P,2022-12-23T00:34:03.420000Z,204342,0.130
P,2022-12-23T00:34:06.760000Z,204676,0.151
P,2022-12-23T00:34:19.250000Z,205925,0.178
P,2022-12-23T00:34:23.410000Z,206341,0.400
P,2022-12-23T00:34:29.320000Z,206932,0.422
P,2022-12-23T00:36:35.060000Z,219506,0.466
P,2022-12-23T00:36:39.370000Z,219937,0.192
P,2022-12-23T00:37:41.650000Z,226165,0.110
P,2022-12-23T00:38:43.580000Z,232358,0.148
P,2022-12-23T00:42:15.550000Z,253555,0.101
