phase,time,index,confidence
P,2022-12-26T00:02:27.700470Z,14770,0.146
P,2022-12-26T00:03:23.740470Z,20374,0.533
P,2022-12-26T00:03:31.610470Z,21161,0.311
P,2022-12-26T00:04:31.230470Z,27123,0.133
P,2022-12-26T00:04:36.740470Z,27674,0.430
P,2022-12-26T00:05:55.380470Z,35538,0.292
P,2022-12-26T00:07:37.980470Z,45798,0.126
P,2022-12-26T00:16:48.690470Z,100869,0.936
P,2022-12-26T00:16:56.730470Z,101673,0.139
P,2022-12-26T00:17:02.900470Z,102290,0.382
P,2022-12-26T00:20:49.760470Z,124976,0.129
P,2022-12-26T00:21:07.310470Z,126731,0.231
P,2022-12-26T00:24:48.250470Z,148825,0.291
P,2022-12-26T00:25:34.840470Z,153484,0.129
P,2022-12-26T00:25:40.820470Z,154082,0.256
P,2022-12-26T00:31:55.580470Z,191558,0.136
P,2022-12-26T00:32:04.380470Z,192438,0.208
P,2022-12-26T00:38:00.970470Z,228097,0.117
P,2022-12-26T00:40:07.510470Z,240751,0.105
P,2022-12-26T00:40:50.640470Z,245064,0.144
P,2022-12-26T00:41:23.220470Z,248322,0.154
P,2022-12-26T00:43:16.700470Z,259670,0.233
P,2022-12-26T00:43:30.630470Z,261063,0.103
P,2022-12-26T00:44:15.200470Z,265520,0.145
P,2022-12-26T00:44:47.860470Z,268786,0.228
P,2022-12-26T00:44:49.240470Z,268924,0.493
P,2022-12-26T00:47:07.080470Z,282708,0.121
P,2022-12-26T00:47:19.800470Z,283980,0.204
P,2022-12-26T00:47:29.110470Z,284911,0.276
P,2022-12-26T00:47:43.770470Z,286377,0.219
P,2022-12-26T00:49:35.300470Z,297530,0.103
P,2022-12-26T00:49:42.350470Z,298235,0.437
P,2022-12-26T00:50:19.470470Z,301947,0.105
P,2022-12-26T00:51:02.460470Z,306246,0.279
P,2022-12-26T00:51:13.170470Z,307317,0.198
P,2022-12-26T00:51:33.830470Z,309383,0.150
P,2022-12-26T00:52:36.990470Z,315699,0.181
P,2022-12-26T00:53:43.070470Z,322307,0.129
P,2022-12-26T00:54:43.570470Z,328357,0.363
P,2022-12-26T00:54:45.900470Z,328590,0.472
P,2022-12-26T00:56:11.200470Z,337120,0.140
P,2022-12-26T00:56:36.480470Z,339648,0.115
P,2022-12-26T00:57:03.530470Z,342353,0.128
P,2022-12-26T00:57:56.320470Z,347632,0.807
P,2022-12-26T00:58:06.920470Z,348692,0.101
P,2022-12-26T00:58:10.700470Z,349070,0.136
P,2022-12-26T00:58:33.880470Z,351388,0.148
P,2022-12-26T00:58:57.090470Z,353709,0.109
P,2022-12-26T00:58:59.080470Z,353908,0.126
P,2022-12-26T00:59:02.940470Z,354294,0.236
