phase,time,index,confidence
P,2022-12-26T00:00:10.730470Z,1073,0.122
P,2022-12-26T00:01:29.780470Z,8978,0.107
P,2022-12-26T00:05:09.370470Z,30937,0.116
P,2022-12-26T00:05:19.240470Z,31924,0.236
P,2022-12-26T00:05:41.710470Z,34171,0.171
P,2022-12-26T00:06:04.930470Z,36493,0.464
P,2022-12-26T00:06:23.720470Z,38372,0.135
P,2022-12-26T00:06:36.200470Z,39620,0.176
P,2022-12-26T00:11:40.880470Z,70088,0.131
P,2022-12-26T00:12:54.520470Z,77452,0.187
P,2022-12-26T00:14:18.980470Z,85898,0.117
P,2022-12-26T00:14:27.160470Z,86716,0.193
P,2022-12-26T00:14:45.320470Z,88532,0.181
P,2022-12-26T00:19:07.580470Z,114758,0.563
P,2022-12-26T00:25:16.170470Z,151617,0.187
P,2022-12-26T00:25:30.220470Z,153022,0.140
P,2022-12-26T00:27:00.280470Z,162028,0.200
P,2022-12-26T00:30:08.590470Z,180859,0.144
P,2022-12-26T00:30:36.050470Z,183605,0.147
P,2022-12-26T00:30:40.860470Z,184086,0.507
P,2022-12-26T00:30:52.380470Z,185238,0.192
P,2022-12-26T00:31:54.000470Z,191400,0.187
P,2022-12-26T00:35:06.310470Z,210631,0.116
P,2022-12-26T00:35:18.120470Z,211812,0.137
P,2022-12-26T00:35:53.910470Z,215391,0.108
P,2022-12-26T00:38:52.850470Z,233285,0.104
P,2022-12-26T00:42:23.730470Z,254373,0.206
P,2022-12-26T00:43:00.610470Z,258061,0.351
P,2022-12-26T00:43:15.740470Z,259574,0.146
P,2022-12-26T00:43:46.710470Z,262671,0.121
P,2022-12-26T00:43:52.020470Z,263202,0.591
P,2022-12-26T00:44:10.960470Z,265096,0.461
P,2022-12-26T00:44:53.930470Z,269393,0.116
P,2022-12-26T00:45:05.710470Z,270571,0.190
P,2022-12-26T00:45:14.660470Z,271466,0.139
P,2022-12-26T00:45:23.790470Z,272379,0.526
P,2022-12-26T00:45:28.260470Z,272826,0.193
P,2022-12-26T00:45:30.640470Z,273064,0.137
P,2022-12-26T00:45:36.860470Z,273686,0.223
P,2022-12-26T00:45:43.310470Z,274331,0.388
P,2022-12-26T00:45:45.000470Z,274500,0.263
P,2022-12-26T00:46:13.880470Z,277388,0.148
P,2022-12-26T00:46:45.170470Z,280517,0.105
P,2022-12-26T00:47:15.260470Z,283526,0.162
P,2022-12-26T00:47:18.360470Z,283836,0.105
P,2022-12-26T00:47:27.820470Z,284782,0.133
P,2022-12-26T00:47:45.350470Z,286535,0.143
P,2022-12-26T00:48:25.870470Z,290587,0.269
P,2022-12-26T00:48:40.740470Z,292074,0.363
P,2022-12-26T00:49:19.870470Z,295987,0.291
P,2022-12-26T00:49:33.320470Z,297332,0.186
P,2022-12-26T00:49:39.460470Z,297946,0.109
P,2022-12-26T00:49:49.210470Z,298921,0.120
P,2022-12-26T00:50:03.850470Z,300385,0.132
P,2022-12-26T00:50:17.640470Z,301764,0.270
P,2022-12-26T00:50:25.170470Z,302517,0.141
P,2022-12-26T00:50:50.530470Z,305053,0.129
P,2022-12-26T00:51:14.150470Z,307415,0.174
P,2022-12-26T00:51:43.580470Z,310358,0.160
P,2022-12-26T00:54:08.330470Z,324833,0.113
P,2022-12-26T00:54:52.220470Z,329222,0.182
P,2022-12-26T00:55:36.700470Z,333670,0.103
P,2022-12-26T00:55:44.850470Z,334485,0.139
P,2022-12-26T00:56:21.440470Z,338144,0.163
P,2022-12-26T00:56:50.430470Z,341043,0.144
P,2022-12-26T00:56:55.920470Z,341592,0.107
P,2022-12-26T00:56:57.560470Z,341756,0.203
P,2022-12-26T00:57:04.280470Z,342428,0.191
P,2022-12-26T00:57:05.780470Z,342578,0.269
P,2022-12-26T00:57:22.690470Z,344269,0.174
P,2022-12-26T00:57:33.630470Z,345363,0.110
P,2022-12-26T00:57:48.060470Z,346806,0.312
P,2022-12-26T00:58:29.650470Z,350965,0.153
P,2022-12-26T00:59:06.460470Z,354646,0.156
P,2022-12-26T00:59:10.120470Z,355012,0.280
P,2022-12-26T00:59:55.330470Z,359533,0.163
P,2022-12-26T01:00:11.980470Z,361198,0.126
