phase,time,index,confidence
P,2022-12-21T00:00:08.833130Z,883,0.828
P,2022-12-21T00:00:14.563130Z,1456,0.210
P,2022-12-21T00:00:17.273130Z,1727,0.107
P,2022-12-21T00:00:21.283130Z,2128,0.205
P,2022-12-21T00:00:27.593130Z,2759,0.185
P,2022-12-21T00:00:30.163130Z,3016,0.163
P,2022-12-21T00:00:32.103130Z,3210,0.131
P,2022-12-21T00:00:36.413130Z,3641,0.467
P,2022-12-21T00:00:38.343130Z,3834,0.192
P,2022-12-21T00:00:55.463130Z,5546,0.337
P,2022-12-21T00:01:01.823130Z,6182,0.665
P,2022-12-21T00:01:04.503130Z,6450,0.157
P,2022-12-21T00:01:06.253130Z,6625,0.156
P,2022-12-21T00:01:11.803130Z,7180,0.210
P,2022-12-21T00:01:15.933130Z,7593,0.321
P,2022-12-21T00:01:21.543130Z,8154,0.130
P,2022-12-21T00:01:23.543130Z,8354,0.108
P,2022-12-21T00:01:32.923130Z,9292,0.107
P,2022-12-21T00:01:39.403130Z,9940,0.387
P,2022-12-21T00:01:43.613130Z,10361,0.123
P,2022-12-21T00:01:49.243130Z,10924,0.260
P,2022-12-21T00:01:51.373130Z,11137,0.102
P,2022-12-21T00:01:56.853130Z,11685,0.294
P,2022-12-21T00:02:07.013130Z,12701,0.101
P,2022-12-21T00:02:13.803130Z,13380,0.148
P,2022-12-21T00:02:15.903130Z,13590,0.198
P,2022-12-21T00:02:21.803130Z,14180,0.922
P,2022-12-21T00:02:26.913130Z,14691,0.110
P,2022-12-21T00:02:33.933130Z,15393,0.871
P,2022-12-21T00:02:43.493130Z,16349,0.329
P,2022-12-21T00:02:46.943130Z,16694,0.221
P,2022-12-21T00:03:01.193130Z,18119,0.306
P,2022-12-21T00:03:09.023130Z,18902,0.362
P,2022-12-21T00:03:12.453130Z,19245,0.254
P,2022-12-21T00:03:17.123130Z,19712,0.239
P,2022-12-21T00:03:27.213130Z,20721,0.237
P,2022-12-21T00:03:30.223130Z,21022,0.154
P,2022-12-21T00:03:35.383130Z,21538,0.571
P,2022-12-21T00:03:41.583130Z,22158,0.166
P,2022-12-21T00:03:47.513130Z,22751,0.596
P,2022-12-21T00:03:51.903130Z,23190,0.214
P,2022-12-21T00:04:21.843130Z,26184,0.182
P,2022-12-21T00:04:27.423130Z,26742,0.220
P,2022-12-21T00:04:31.693130Z,27169,0.409
P,2022-12-21T00:04:41.773130Z,28177,0.273
P,2022-12-21T00:04:45.943130Z,28594,0.594
P,2022-12-21T00:04:50.753130Z,29075,0.586
P,2022-12-21T00:04:52.473130Z,29247,0.135
P,2022-12-21T00:04:57.893130Z,29789,0.102
P,2022-12-21T00:05:01.513130Z,30151,0.470
P,2022-12-21T00:05:06.083130Z,30608,0.797
P,2022-12-21T00:05:27.043130Z,32704,0.264
P,2022-12-21T00:05:34.793130Z,33479,0.485
P,2022-12-21T00:05:40.923130Z,34092,0.443
P,2022-12-21T00:05:45.163130Z,34516,0.108
P,2022-12-21T00:05:50.543130Z,35054,0.158
P,2022-12-21T00:05:54.123130Z,35412,0.174
P,2022-12-21T00:05:55.873130Z,35587,0.117
P,2022-12-21T00:06:06.833130Z,36683,0.178
P,2022-12-21T00:06:08.693130Z,36869,0.410
P,2022-12-21T00:06:12.213130Z,37221,0.145
P,2022-12-21T00:06:14.213130Z,37421,0.325
P,2022-12-21T00:06:23.983130Z,38398,0.930
P,2022-12-21T00:07:01.643130Z,42164,0.247
P,2022-12-21T00:07:15.993130Z,43599,0.245
P,2022-12-21T00:08:20.323130Z,50032,0.128
P,2022-12-21T00:08:56.093130Z,53609,0.962
P,2022-12-21T00:08:57.833130Z,53783,0.197
P,2022-12-21T00:09:03.543130Z,54354,0.323
P,2022-12-21T00:09:23.473130Z,56347,0.441
P,2022-12-21T00:09:47.143130Z,58714,0.133
P,2022-12-21T00:10:05.823130Z,60582,0.108
P,2022-12-21T00:10:07.253130Z,60725,0.242
P,2022-12-21T00:12:11.933130Z,73193,0.295
P,2022-12-21T00:12:26.163130Z,74616,0.619
