phase,time,index,confidence
P,2022-12-26T00:00:00.880000Z,88,0.113
P,2022-12-26T00:03:51.190000Z,23119,0.107
P,2022-12-26T00:07:51.110000Z,47111,0.262
P,2022-12-26T00:09:00.070000Z,54007,0.121
P,2022-12-26T00:12:59.350000Z,77935,0.115
P,2022-12-26T00:13:54.990000Z,83499,0.158
P,2022-12-26T00:14:09.720000Z,84972,0.347
P,2022-12-26T00:14:11.480000Z,85148,0.168
P,2022-12-26T00:15:21.090000Z,92109,0.104
P,2022-12-26T00:15:59.270000Z,95927,0.109
P,2022-12-26T00:16:33.210000Z,99321,0.114
P,2022-12-26T00:16:44.730000Z,100473,0.103
P,2022-12-26T00:17:15.000000Z,103500,0.188
P,2022-12-26T00:18:39.650000Z,111965,0.132
P,2022-12-26T00:23:57.350000Z,143735,0.142
P,2022-12-26T00:26:31.180000Z,159118,0.122
P,2022-12-26T00:26:57.090000Z,161709,0.128
P,2022-12-26T00:30:56.380000Z,185638,0.314
P,2022-12-26T00:31:29.250000Z,188925,0.169
P,2022-12-26T00:34:24.860000Z,206486,0.235
P,2022-12-26T00:35:34.550000Z,213455,0.291
P,2022-12-26T00:35:36.800000Z,213680,0.236
P,2022-12-26T00:36:24.400000Z,218440,0.183
P,2022-12-26T00:39:25.590000Z,236559,0.341
P,2022-12-26T00:39:35.530000Z,237553,0.230
P,2022-12-26T00:39:41.900000Z,238190,0.283
P,2022-12-26T00:39:50.750000Z,239075,0.518
P,2022-12-26T00:39:53.520000Z,239352,0.231
P,2022-12-26T00:39:59.170000Z,239917,0.383
P,2022-12-26T00:40:39.440000Z,243944,0.171
P,2022-12-26T00:41:11.610000Z,247161,0.121
P,2022-12-26T00:41:28.340000Z,248834,0.148
P,2022-12-26T00:41:41.740000Z,250174,0.246
P,2022-12-26T00:41:47.100000Z,250710,0.512
P,2022-12-26T00:42:21.410000Z,254141,0.160
P,2022-12-26T00:42:33.200000Z,255320,0.216
P,2022-12-26T00:48:02.250000Z,288225,0.105
P,2022-12-26T00:51:20.860000Z,308086,0.127
P,2022-12-26T01:00:47.850000Z,364785,0.152
P,2022-12-26T01:06:34.040000Z,399404,0.213
P,2022-12-26T01:06:45.070000Z,400507,0.120
P,2022-12-26T01:08:40.470000Z,412047,0.115
P,2022-12-26T01:09:31.880000Z,417188,0.117
P,2022-12-26T01:10:04.130000Z,420413,0.173
P,2022-12-26T01:11:25.860000Z,428586,0.344
P,2022-12-26T01:11:30.390000Z,429039,0.119
P,2022-12-26T01:11:41.250000Z,430125,0.118
P,2022-12-26T01:11:47.120000Z,430712,0.183
P,2022-12-26T01:12:41.670000Z,436167,0.107
P,2022-12-26T01:13:54.680000Z,443468,0.141
P,2022-12-26T01:15:13.980000Z,451398,0.108
P,2022-12-26T01:16:26.010000Z,458601,0.101
P,2022-12-26T01:17:47.530000Z,466753,0.326
P,2022-12-26T01:17:51.240000Z,467124,0.218
P,2022-12-26T01:21:21.470000Z,488147,0.131
P,2022-12-26T01:21:34.620000Z,489462,0.580
P,2022-12-26T01:21:48.060000Z,490806,0.255
P,2022-12-26T01:21:54.690000Z,491469,0.796
P,2022-12-26T01:22:01.350000Z,492135,0.606
P,2022-12-26T01:22:07.880000Z,492788,0.352
P,2022-12-26T01:22:14.380000Z,493438,0.382
P,2022-12-26T01:22:34.210000Z,495421,0.119
P,2022-12-26T01:23:17.510000Z,499751,0.142
P,2022-12-26T01:27:38.480000Z,525848,0.119
P,2022-12-26T01:31:24.860000Z,548486,0.144
P,2022-12-26T01:37:13.680000Z,583368,0.112
P,2022-12-26T01:37:33.780000Z,585378,0.104
P,2022-12-26T01:38:11.960000Z,589196,0.121
P,2022-12-26T01:40:41.450000Z,604145,0.104
P,2022-12-26T01:41:35.560000Z,609556,0.139
P,2022-12-26T01:42:45.240000Z,616524,0.139
P,2022-12-26T01:43:56.250000Z,623625,0.230
P,2022-12-26T01:44:18.940000Z,625894,0.109
P,2022-12-26T01:44:51.090000Z,629109,0.172
P,2022-12-26T01:45:03.560000Z,630356,0.152
P,2022-12-26T01:45:06.580000Z,630658,0.131
P,2022-12-26T01:45:33.870000Z,633387,0.117
P,2022-12-26T01:46:27.070000Z,638707,0.160
P,2022-12-26T01:49:45.930000Z,658593,0.107
P,2022-12-26T01:49:54.430000Z,659443,0.118
P,2022-12-26T01:51:23.200000Z,668320,0.107
P,2022-12-26T01:52:04.650000Z,672465,0.125
P,2022-12-26T02:06:22.840000Z,758284,0.126
P,2022-12-26T02:10:16.100000Z,781610,0.109
P,2022-12-26T02:17:54.830000Z,827483,0.372
P,2022-12-26T02:18:10.940000Z,829094,0.107
P,2022-12-26T02:19:14.150000Z,835415,0.223
P,2022-12-26T02:19:25.180000Z,836518,0.333
