phase,time,index,confidence
P,2022-12-25T00:00:30.640000Z,3064,0.231
P,2022-12-25T00:01:53.230000Z,11323,0.139
P,2022-12-25T00:06:06.200000Z,36620,0.132
P,2022-12-25T00:08:08.800000Z,48880,0.150
P,2022-12-25T00:11:20.200000Z,68020,0.196
P,2022-12-25T00:11:26.620000Z,68662,0.145
P,2022-12-25T00:12:50.710000Z,77071,0.134
P,2022-12-25T00:13:53.470000Z,83347,0.222
P,2022-12-25T00:18:01.000000Z,108100,0.103
P,2022-12-25T00:21:37.930000Z,129793,0.105
P,2022-12-25T00:29:50.660000Z,179066,0.229
P,2022-12-25T00:34:45.170000Z,208517,0.101
P,2022-12-25T00:45:19.870000Z,271987,0.142
P,2022-12-25T00:47:31.600000Z,285160,0.208
P,2022-12-25T00:54:36.200000Z,327620,0.154
P,2022-12-25T00:59:36.480000Z,357648,0.209
P,2022-12-25T00:59:39.510000Z,357951,0.131
P,2022-12-25T01:00:31.700000Z,363170,0.113
P,2022-12-25T01:00:34.910000Z,363491,0.180
P,2022-12-25T01:03:22.700000Z,380270,0.192
P,2022-12-25T01:05:01.520000Z,390152,0.101
P,2022-12-25T01:16:48.950000Z,460895,0.111
P,2022-12-25T01:17:40.970000Z,466097,0.119
P,2022-12-25T01:22:50.350000Z,497035,0.118
P,2022-12-25T01:25:35.530000Z,513553,0.131
P,2022-12-25T01:35:54.870000Z,575487,0.113
P,2022-12-25T01:42:17.080000Z,613708,0.128
P,2022-12-25T01:50:57.510000Z,665751,0.106
P,2022-12-25T01:56:23.290000Z,698329,0.134
P,2022-12-25T02:00:20.010000Z,722001,0.232
P,2022-12-25T02:02:50.450000Z,737045,0.104
P,2022-12-25T02:17:31.860000Z,825186,0.137
P,2022-12-25T02:22:26.240000Z,854624,0.107
P,2022-12-25T02:47:41.670000Z,1006167,0.118
P,2022-12-25T02:48:48.390000Z,1012839,0.106
P,2022-12-25T02:50:46.370000Z,1024637,0.140
P,2022-12-25T02:50:59.590000Z,1025959,0.266
P,2022-12-25T03:05:28.020000Z,1112802,0.109
P,2022-12-25T03:14:12.360000Z,1165236,0.131
P,2022-12-25T03:18:04.100000Z,1188410,0.539
P,2022-12-25T03:21:45.210000Z,1210521,0.108
P,2022-12-25T03:23:31.820000Z,1221182,0.155
P,2022-12-25T03:39:58.660000Z,1319866,0.146
P,2022-12-25T03:40:10.000000Z,1321000,0.571
P,2022-12-25T03:41:36.180000Z,1329618,0.110
P,2022-12-25T03:46:19.170000Z,1357917,0.191
P,2022-12-25T03:56:23.430000Z,1418343,0.110
P,2022-12-25T03:58:34.920000Z,1431492,0.127
P,2022-12-25T04:01:39.790000Z,1449979,0.108
P,2022-12-25T04:06:55.730000Z,1481573,0.184
P,2022-12-25T04:08:37.530000Z,1491753,0.105
P,2022-12-25T04:09:49.870000Z,1498987,0.105
P,2022-12-25T04:16:09.120000Z,1536912,0.177
P,2022-12-25T04:16:14.030000Z,1537403,0.146
P,2022-12-25T04:19:36.470000Z,1557647,0.268
P,2022-12-25T04:30:54.310000Z,1625431,0.117
P,2022-12-25T04:34:58.190000Z,1649819,0.147
P,2022-12-25T04:37:06.980000Z,1662698,0.134
P,2022-12-25T04:37:18.820000Z,1663882,0.102
P,2022-12-25T04:39:52.240000Z,1679224,0.334
P,2022-12-25T04:41:21.620000Z,1688162,0.120
P,2022-12-25T04:41:56.730000Z,1691673,0.116
P,2022-12-25T04:45:02.580000Z,1710258,0.155
P,2022-12-25T04:48:26.570000Z,1730657,0.114
P,2022-12-25T04:48:32.410000Z,1731241,0.141
P,2022-12-25T04:49:01.350000Z,1734135,0.165
P,2022-12-25T04:50:20.820000Z,1742082,0.132
P,2022-12-25T04:51:27.520000Z,1748752,0.118
P,2022-12-25T04:51:51.010000Z,1751101,0.104
P,2022-12-25T04:56:11.850000Z,1777185,0.337
P,2022-12-25T04:58:40.610000Z,1792061,0.119
P,2022-12-25T05:02:44.510000Z,1816451,0.106
P,2022-12-25T05:08:37.960000Z,1851796,0.113
P,2022-12-25T05:13:33.310000Z,1881331,0.316
P,2022-12-25T05:13:54.940000Z,1883494,0.173
P,2022-12-25T05:16:36.970000Z,1899697,0.168
P,2022-12-25T05:29:22.730000Z,1976273,0.118
P,2022-12-25T05:38:07.620000Z,2028762,0.178
P,2022-12-25T05:41:55.230000Z,2051523,0.440
P,2022-12-25T05:44:45.370000Z,2068537,0.140
P,2022-12-25T05:53:05.510000Z,2118551,0.102
P,2022-12-25T06:00:05.570000Z,2160557,0.123
P,2022-12-25T06:09:10.720000Z,2215072,0.114
P,2022-12-25T06:10:31.080000Z,2223108,0.101
P,2022-12-25T06:11:38.010000Z,2229801,0.206
P,2022-12-25T06:15:32.940000Z,2253294,0.124
P,2022-12-25T06:17:23.300000Z,2264330,0.104
P,2022-12-25T06:23:21.900000Z,2300190,0.160
P,2022-12-25T06:26:54.530000Z,2321453,0.125
P,2022-12-25T06:31:05.330000Z,2346533,0.140
P,2022-12-25T06:50:13.160000Z,2461316,0.290
P,2022-12-25T06:53:07.850000Z,2478785,0.127
P,2022-12-25T06:59:46.390000Z,2518639,0.159
P,2022-12-25T07:05:04.820000Z,2550482,0.164
P,2022-12-25T07:15:27.250000Z,2612725,0.104
