phase,time,index,confidence
P,2022-12-26T00:00:01.073130Z,107,0.542
P,2022-12-26T00:02:17.963130Z,13796,0.132
P,2022-12-26T00:02:51.393130Z,17139,0.130
P,2022-12-26T00:03:13.103130Z,19310,0.301
P,2022-12-26T00:03:47.033130Z,22703,0.268
P,2022-12-26T00:04:03.243130Z,24324,0.477
P,2022-12-26T00:04:05.703130Z,24570,0.130
P,2022-12-26T00:06:27.403130Z,38740,0.162
P,2022-12-26T00:09:07.173130Z,54717,0.123
P,2022-12-26T00:09:29.943130Z,56994,0.137
P,2022-12-26T00:10:48.463130Z,64846,0.230
P,2022-12-26T00:12:07.763130Z,72776,0.336
P,2022-12-26T00:13:49.143130Z,82914,0.199
P,2022-12-26T00:13:54.613130Z,83461,0.209
P,2022-12-26T00:14:07.743130Z,84774,0.869
P,2022-12-26T00:14:09.863130Z,84986,0.612
P,2022-12-26T00:14:11.663130Z,85166,0.152
P,2022-12-26T00:14:19.433130Z,85943,0.219
P,2022-12-26T00:16:04.303130Z,96430,0.116
P,2022-12-26T00:17:39.703130Z,105970,0.317
P,2022-12-26T00:20:16.903130Z,121690,0.109
P,2022-12-26T00:20:18.963130Z,121896,0.121
P,2022-12-26T00:20:21.523130Z,122152,0.133
P,2022-12-26T00:20:42.413130Z,124241,0.102
P,2022-12-26T00:21:11.303130Z,127130,0.104
P,2022-12-26T00:21:13.043130Z,127304,0.150
P,2022-12-26T00:21:22.983130Z,128298,0.415
P,2022-12-26T00:21:33.623130Z,129362,0.159
P,2022-12-26T00:23:17.743130Z,139774,0.108
P,2022-12-26T00:23:41.843130Z,142184,0.144
P,2022-12-26T00:24:24.083130Z,146408,0.115
P,2022-12-26T00:24:43.303130Z,148330,0.140
P,2022-12-26T00:24:46.613130Z,148661,0.276
P,2022-12-26T00:25:30.263130Z,153026,0.221
P,2022-12-26T00:25:52.273130Z,155227,0.535
P,2022-12-26T00:26:03.723130Z,156372,0.228
P,2022-12-26T00:26:24.053130Z,158405,0.106
P,2022-12-26T00:26:26.753130Z,158675,0.227
P,2022-12-26T00:26:28.623130Z,158862,0.104
P,2022-12-26T00:26:30.273130Z,159027,0.765
P,2022-12-26T00:26:31.803130Z,159180,0.262
P,2022-12-26T00:26:33.573130Z,159357,0.383
P,2022-12-26T00:26:49.193130Z,160919,0.133
P,2022-12-26T00:26:52.463130Z,161246,0.482
P,2022-12-26T00:26:54.973130Z,161497,0.878
P,2022-12-26T00:27:17.493130Z,163749,0.112
P,2022-12-26T00:27:23.263130Z,164326,0.244
P,2022-12-26T00:27:24.263130Z,164426,0.241
P,2022-12-26T00:27:25.983130Z,164598,0.213
P,2022-12-26T00:27:27.733130Z,164773,0.125
P,2022-12-26T00:27:33.123130Z,165312,0.254
P,2022-12-26T00:27:37.933130Z,165793,0.537
P,2022-12-26T00:27:45.763130Z,166576,0.180
P,2022-12-26T00:27:51.973130Z,167197,0.405
P,2022-12-26T00:27:53.183130Z,167318,0.147
P,2022-12-26T00:27:55.813130Z,167581,0.154
P,2022-12-26T00:28:01.523130Z,168152,0.184
P,2022-12-26T00:28:05.523130Z,168552,0.127
P,2022-12-26T00:28:07.273130Z,168727,0.304
P,2022-12-26T00:28:11.053130Z,169105,0.136
P,2022-12-26T00:28:21.713130Z,170171,0.836
P,2022-12-26T00:28:27.263130Z,170726,0.138
P,2022-12-26T00:28:28.703130Z,170870,0.151
P,2022-12-26T00:28:30.793130Z,171079,0.180
P,2022-12-26T00:28:34.483130Z,171448,0.166
P,2022-12-26T00:28:46.863130Z,172686,0.281
P,2022-12-26T00:28:54.263130Z,173426,0.152
P,2022-12-26T00:29:04.263130Z,174426,0.404
P,2022-12-26T00:29:28.483130Z,176848,0.126
P,2022-12-26T00:30:06.713130Z,180671,0.888
P,2022-12-26T00:31:30.783130Z,189078,0.543
P,2022-12-26T00:31:32.853130Z,189285,0.129
P,2022-12-26T00:31:58.153130Z,191815,0.250
P,2022-12-26T00:33:58.203130Z,203820,0.376
P,2022-12-26T00:35:09.983130Z,210998,0.122
P,2022-12-26T00:36:34.413130Z,219441,0.148
P,2022-12-26T00:42:18.133130Z,253813,0.231
P,2022-12-26T00:43:06.803130Z,258680,0.680
P,2022-12-26T00:51:43.673130Z,310367,0.209
P,2022-12-26T00:51:50.073130Z,311007,0.101
P,2022-12-26T00:52:09.683130Z,312968,0.413
P,2022-12-26T00:52:30.763130Z,315076,0.334
P,2022-12-26T00:52:39.383130Z,315938,0.327
P,2022-12-26T01:02:09.803130Z,372980,0.183
P,2022-12-26T01:02:13.083130Z,373308,0.295
P,2022-12-26T01:04:59.233130Z,389923,0.177
P,2022-12-26T01:05:42.453130Z,394245,0.225
P,2022-12-26T01:07:06.543130Z,402654,0.212
P,2022-12-26T01:07:31.073130Z,405107,0.327
P,2022-12-26T01:08:19.003130Z,409900,0.477
P,2022-12-26T01:09:16.993130Z,415699,0.392
P,2022-12-26T01:11:54.883130Z,431488,0.200
P,2022-12-26T01:12:11.403130Z,433140,0.459
P,2022-12-26T01:12:56.213130Z,437621,0.109
P,2022-12-26T01:26:13.333130Z,517333,0.213
P,2022-12-26T01:26:15.623130Z,517562,0.409
P,2022-12-26T01:26:18.433130Z,517843,0.294
P,2022-12-26T01:26:21.963130Z,518196,0.575
P,2022-12-26T01:26:31.953130Z,519195,0.215
P,2022-12-26T01:26:42.293130Z,520229,0.322
P,2022-12-26T01:27:03.343130Z,522334,0.332
P,2022-12-26T01:31:55.453130Z,551545,0.612
P,2022-12-26T01:33:02.963130Z,558296,0.538
P,2022-12-26T01:33:59.243130Z,563924,0.183
P,2022-12-26T01:34:01.893130Z,564189,0.277
P,2022-12-26T01:34:35.903130Z,567590,0.109
P,2022-12-26T01:34:56.223130Z,569622,0.190
P,2022-12-26T01:34:57.653130Z,569765,0.230
P,2022-12-26T01:35:00.053130Z,570005,0.191
P,2022-12-26T01:35:01.613130Z,570161,0.339
P,2022-12-26T01:35:34.683130Z,573468,0.329
P,2022-12-26T01:36:27.043130Z,578704,0.130
P,2022-12-26T01:36:28.763130Z,578876,0.157
P,2022-12-26T01:36:31.663130Z,579166,0.710
P,2022-12-26T01:36:56.013130Z,581601,0.126
P,2022-12-26T01:44:19.443130Z,625944,0.111
P,2022-12-26T01:46:15.603130Z,637560,0.554
P,2022-12-26T01:46:26.443130Z,638644,0.136
P,2022-12-26T01:50:13.003130Z,661300,0.146
P,2022-12-26T01:51:31.983130Z,669198,0.211
P,2022-12-26T01:53:01.853130Z,678185,0.514
P,2022-12-26T02:01:02.153130Z,726215,0.137
P,2022-12-26T02:03:09.403130Z,738940,0.149
P,2022-12-26T02:04:37.453130Z,747745,0.149
P,2022-12-26T02:04:50.533130Z,749053,0.401
P,2022-12-26T02:06:48.543130Z,760854,0.767
P,2022-12-26T02:09:10.213130Z,775021,0.745
P,2022-12-26T02:10:35.533130Z,783553,0.335
