phase,time,index,confidence
P,2022-12-24T00:02:01.580000Z,12158,0.225
P,2022-12-24T00:02:39.640000Z,15964,0.215
P,2022-12-24T00:18:14.940000Z,109494,0.216
P,2022-12-24T00:22:19.390000Z,133939,0.260
P,2022-12-24T00:25:59.620000Z,155962,0.106
P,2022-12-24T00:43:06.060000Z,258606,0.130
P,2022-12-24T00:44:15.930000Z,265593,0.109
P,2022-12-24T00:45:05.860000Z,270586,0.127
P,2022-12-24T00:48:58.290000Z,293829,0.416
P,2022-12-24T00:49:03.280000Z,294328,0.252
P,2022-12-24T00:56:14.080000Z,337408,0.880
P,2022-12-24T00:58:43.500000Z,352350,0.235
P,2022-12-24T01:08:15.060000Z,409506,0.562
P,2022-12-24T01:19:53.790000Z,479379,0.691
P,2022-12-24T01:51:32.230000Z,669223,0.119
P,2022-12-24T01:58:52.610000Z,713261,0.283
P,2022-12-24T01:59:20.780000Z,716078,0.476
P,2022-12-24T01:59:38.960000Z,717896,0.581
P,2022-12-24T02:00:40.420000Z,724042,0.221
P,2022-12-24T02:00:54.450000Z,725445,0.545
P,2022-12-24T02:01:15.390000Z,727539,0.358
P,2022-12-24T02:01:28.190000Z,728819,0.169
P,2022-12-24T02:02:11.570000Z,733157,0.167
P,2022-12-24T02:13:31.720000Z,801172,0.924
P,2022-12-24T02:17:48.600000Z,826860,0.136
P,2022-12-24T02:17:50.780000Z,827078,0.560
P,2022-12-24T02:17:52.410000Z,827241,0.657
P,2022-12-24T02:18:25.650000Z,830565,0.131
P,2022-12-24T02:23:51.650000Z,863165,0.145
P,2022-12-24T02:27:44.700000Z,886470,0.259
P,2022-12-24T02:27:47.130000Z,886713,0.734
P,2022-12-24T02:36:52.120000Z,941212,0.192
P,2022-12-24T02:36:53.450000Z,941345,0.406
P,2022-12-24T02:36:59.220000Z,941922,0.109
P,2022-12-24T02:43:39.340000Z,981934,0.604
P,2022-12-24T03:06:45.560000Z,1120556,0.179
P,2022-12-24T03:10:23.500000Z,1142350,0.791
P,2022-12-24T03:11:58.170000Z,1151817,0.137
P,2022-12-24T03:12:00.450000Z,1152045,0.119
P,2022-12-24T03:12:14.390000Z,1153439,0.127
P,2022-12-24T03:14:52.290000Z,1169229,0.202
P,2022-12-24T03:15:05.940000Z,1170594,0.470
P,2022-12-24T03:17:12.880000Z,1183288,0.135
P,2022-12-24T03:17:17.400000Z,1183740,0.118
P,2022-12-24T03:19:33.090000Z,1197309,0.232
P,2022-12-24T03:19:43.760000Z,1198376,0.135
P,2022-12-24T03:33:33.750000Z,1281375,0.385
P,2022-12-24T03:36:27.720000Z,1298772,0.363
P,2022-12-24T03:38:44.890000Z,1312489,0.580
P,2022-12-24T03:53:47.470000Z,1402747,0.157
P,2022-12-24T04:07:34.680000Z,1485468,0.113
