phase,time,index,confidence
P,2022-12-21T00:01:20.660000Z,8066,0.122
P,2022-12-21T00:01:31.910000Z,9191,0.538
P,2022-12-21T00:01:34.520000Z,9452,0.444
P,2022-12-21T00:01:41.850000Z,10185,0.707
P,2022-12-21T00:02:10.270000Z,13027,0.683
P,2022-12-21T00:02:13.100000Z,13310,0.418
P,2022-12-21T00:02:20.920000Z,14092,0.125
P,2022-12-21T00:04:52.970000Z,29297,0.183
P,2022-12-21T00:09:31.320000Z,57132,0.146
P,2022-12-21T00:12:43.220000Z,76322,0.164
P,2022-12-21T00:13:13.450000Z,79345,0.538
P,2022-12-21T00:15:09.920000Z,90992,0.283
P,2022-12-21T00:16:00.320000Z,96032,0.167
P,2022-12-21T00:19:45.110000Z,118511,0.124
P,2022-12-21T00:20:49.060000Z,124906,0.319
P,2022-12-21T00:21:48.170000Z,130817,0.111
P,2022-12-21T00:24:20.000000Z,146000,0.144
P,2022-12-21T00:24:25.770000Z,146577,0.112
P,2022-12-21T00:25:00.470000Z,150047,0.168
P,2022-12-21T00:25:43.950000Z,154395,0.302
P,2022-12-21T00:26:03.560000Z,156356,0.152
P,2022-12-21T00:26:20.040000Z,158004,0.122
P,2022-12-21T00:26:26.920000Z,158692,0.113
P,2022-12-21T00:26:55.720000Z,161572,0.205
P,2022-12-21T00:27:10.140000Z,163014,0.319
P,2022-12-21T00:27:19.430000Z,163943,0.439
P,2022-12-21T00:27:27.120000Z,164712,0.184
P,2022-12-21T00:27:42.490000Z,166249,0.941
P,2022-12-21T00:27:47.870000Z,166787,0.485
P,2022-12-21T00:28:00.980000Z,168098,0.192
P,2022-12-21T00:28:05.360000Z,168536,0.310
P,2022-12-21T00:28:12.720000Z,169272,0.354
P,2022-12-21T00:28:16.980000Z,169698,0.157
P,2022-12-21T00:28:25.800000Z,170580,0.354
P,2022-12-21T00:28:38.880000Z,171888,0.142
P,2022-12-21T00:28:40.730000Z,172073,0.149
P,2022-12-21T00:29:01.380000Z,174138,0.142
P,2022-12-21T00:29:02.990000Z,174299,0.176
P,2022-12-21T00:29:06.500000Z,174650,0.325
P,2022-12-21T00:29:26.440000Z,176644,0.232
