phase,time,index,confidence
P,2022-12-22T00:00:23.680000Z,2368,0.107
P,2022-12-22T00:00:28.640000Z,2864,0.117
P,2022-12-22T00:00:31.510000Z,3151,0.126
P,2022-12-22T00:00:36.410000Z,3641,0.483
P,2022-12-22T00:00:40.040000Z,4004,0.230
P,2022-12-22T00:01:53.360000Z,11336,0.109
P,2022-12-22T00:02:19.420000Z,13942,0.115
P,2022-12-22T00:02:22.370000Z,14237,0.391
P,2022-12-22T00:02:48.630000Z,16863,0.142
P,2022-12-22T00:03:29.100000Z,20910,0.123
P,2022-12-22T00:03:44.000000Z,22400,0.585
P,2022-12-22T00:04:15.040000Z,25504,0.106
P,2022-12-22T00:04:48.670000Z,28867,0.180
P,2022-12-22T00:05:06.680000Z,30668,0.147
P,2022-12-22T00:07:04.360000Z,42436,0.104
P,2022-12-22T00:07:12.400000Z,43240,0.174
P,2022-12-22T00:07:21.920000Z,44192,0.124
P,2022-12-22T00:07:28.520000Z,44852,0.111
P,2022-12-22T00:07:29.770000Z,44977,0.130
P,2022-12-22T00:07:34.650000Z,45465,0.131
P,2022-12-22T00:07:37.570000Z,45757,0.300
P,2022-12-22T00:07:42.630000Z,46263,0.128
P,2022-12-22T00:09:29.940000Z,56994,0.179
P,2022-12-22T00:09:42.360000Z,58236,0.216
P,2022-12-22T00:09:48.440000Z,58844,0.312
P,2022-12-22T00:09:51.480000Z,59148,0.260
P,2022-12-22T00:09:58.030000Z,59803,0.162
P,2022-12-22T00:10:04.380000Z,60438,0.267
P,2022-12-22T00:10:10.930000Z,61093,0.141
P,2022-12-22T00:10:28.670000Z,62867,0.108
P,2022-12-22T00:10:37.130000Z,63713,0.165
P,2022-12-22T00:10:54.650000Z,65465,0.507
P,2022-12-22T00:11:17.980000Z,67798,0.149
P,2022-12-22T00:11:57.830000Z,71783,0.411
P,2022-12-22T00:13:00.200000Z,78020,0.301
P,2022-12-22T00:13:09.570000Z,78957,0.216
P,2022-12-22T00:13:11.610000Z,79161,0.153
P,2022-12-22T00:13:32.030000Z,81203,0.401
P,2022-12-22T00:13:37.290000Z,81729,0.100
P,2022-12-22T00:13:57.800000Z,83780,0.204
P,2022-12-22T00:14:04.000000Z,84400,0.103
P,2022-12-22T00:14:30.000000Z,87000,0.158
P,2022-12-22T00:14:52.630000Z,89263,0.136
P,2022-12-22T00:15:13.250000Z,91325,0.203
P,2022-12-22T00:15:29.250000Z,92925,0.117
P,2022-12-22T00:15:34.970000Z,93497,0.136
P,2022-12-22T00:15:37.220000Z,93722,0.234
P,2022-12-22T00:15:52.870000Z,95287,0.114
P,2022-12-22T00:16:02.230000Z,96223,0.208
P,2022-12-22T00:16:05.600000Z,96560,0.128
P,2022-12-22T00:16:10.080000Z,97008,0.178
P,2022-12-22T00:16:15.680000Z,97568,0.282
P,2022-12-22T00:16:24.970000Z,98497,0.256
P,2022-12-22T00:16:40.400000Z,100040,0.152
P,2022-12-22T00:16:53.330000Z,101333,0.709
P,2022-12-22T00:17:12.340000Z,103234,0.161
P,2022-12-22T00:17:24.170000Z,104417,0.101
P,2022-12-22T00:17:26.450000Z,104645,0.674
P,2022-12-22T00:17:44.310000Z,106431,0.109
P,2022-12-22T00:17:51.030000Z,107103,0.147
P,2022-12-22T00:17:53.230000Z,107323,0.142
P,2022-12-22T00:17:56.750000Z,107675,0.111
P,2022-12-22T00:18:13.970000Z,109397,0.116
P,2022-12-22T00:18:42.830000Z,112283,0.101
P,2022-12-22T00:19:02.150000Z,114215,0.136
P,2022-12-22T00:19:04.820000Z,114482,0.200
P,2022-12-22T00:19:24.370000Z,116437,0.540
P,2022-12-22T00:19:27.680000Z,116768,0.905
