phase,time,index,confidence
P,2022-12-23T00:02:24.360000Z,14436,0.131
P,2022-12-23T00:02:43.970000Z,16397,0.134
P,2022-12-23T00:05:29.420000Z,32942,0.183
P,2022-12-23T00:09:28.830000Z,56883,0.130
P,2022-12-23T00:10:26.460000Z,62646,0.206
P,2022-12-23T00:10:47.590000Z,64759,0.121
P,2022-12-23T00:11:09.180000Z,66918,0.117
P,2022-12-23T00:11:23.260000Z,68326,0.448
P,2022-12-23T00:11:33.290000Z,69329,0.109
P,2022-12-23T00:11:48.470000Z,70847,0.344
P,2022-12-23T00:11:50.050000Z,71005,0.110
P,2022-12-23T00:11:54.420000Z,71442,0.181
P,2022-12-23T00:12:28.490000Z,74849,0.112
P,2022-12-23T00:14:18.210000Z,85821,0.191
P,2022-12-23T00:14:45.490000Z,88549,0.113
P,2022-12-23T00:14:47.730000Z,88773,0.136
P,2022-12-23T00:15:38.310000Z,93831,0.119
P,2022-12-23T00:17:43.000000Z,106300,0.283
P,2022-12-23T00:17:50.680000Z,107068,0.304
P,2022-12-23T00:18:37.890000Z,111789,0.144
P,2022-12-23T00:19:05.820000Z,114582,0.167
P,2022-12-23T00:20:26.520000Z,122652,0.109
P,2022-12-23T00:21:45.280000Z,130528,0.149
P,2022-12-23T00:21:51.870000Z,131187,0.115
P,2022-12-23T00:22:37.810000Z,135781,0.253
P,2022-12-23T00:25:31.630000Z,153163,0.116
P,2022-12-23T00:26:27.100000Z,158710,0.121
P,2022-12-23T00:26:30.130000Z,159013,0.241
P,2022-12-23T00:26:44.290000Z,160429,0.127
P,2022-12-23T00:27:51.110000Z,167111,0.144
P,2022-12-23T00:28:53.290000Z,173329,0.119
P,2022-12-23T00:29:30.340000Z,177034,0.148
P,2022-12-23T00:31:31.700000Z,189170,0.120
P,2022-12-23T00:32:04.480000Z,192448,0.109
P,2022-12-23T00:32:18.070000Z,193807,0.177
P,2022-12-23T00:32:45.610000Z,196561,0.125
P,2022-12-23T00:35:36.950000Z,213695,0.178
P,2022-12-23T00:35:56.330000Z,215633,0.937
P,2022-12-23T00:37:43.870000Z,226387,0.133
P,2022-12-23T00:38:34.600000Z,231460,0.135
P,2022-12-23T00:38:53.550000Z,233355,0.134
P,2022-12-23T00:39:19.250000Z,235925,0.724
P,2022-12-23T00:39:21.600000Z,236160,0.137
P,2022-12-23T00:41:49.710000Z,250971,0.141
P,2022-12-23T00:48:00.570000Z,288057,0.175
P,2022-12-23T00:50:56.370000Z,305637,0.100
P,2022-12-23T00:52:30.820000Z,315082,0.598
P,2022-12-23T00:54:18.350000Z,325835,0.171
P,2022-12-23T00:54:45.720000Z,328572,0.134
P,2022-12-23T00:55:24.440000Z,332444,0.152
