phase,time,index,confidence
P,2022-12-26T00:00:20.440000Z,2044,0.788
P,2022-12-26T00:00:26.020000Z,2602,0.284
P,2022-12-26T00:00:27.690000Z,2769,0.243
P,2022-12-26T00:00:29.590000Z,2959,0.271
P,2022-12-26T00:00:32.400000Z,3240,0.114
P,2022-12-26T00:01:33.220000Z,9322,0.183
P,2022-12-26T00:01:43.960000Z,10396,0.341
P,2022-12-26T00:01:45.540000Z,10554,0.232
P,2022-12-26T00:02:03.160000Z,12316,0.103
P,2022-12-26T00:02:36.620000Z,15662,0.183
P,2022-12-26T00:02:39.950000Z,15995,0.677
P,2022-12-26T00:02:55.610000Z,17561,0.449
P,2022-12-26T00:03:47.270000Z,22727,0.167
P,2022-12-26T00:03:51.030000Z,23103,0.128
P,2022-12-26T00:04:05.350000Z,24535,0.164
P,2022-12-26T00:04:44.130000Z,28413,0.458
P,2022-12-26T00:05:55.070000Z,35507,0.695
P,2022-12-26T00:05:57.410000Z,35741,0.812
P,2022-12-26T00:06:35.270000Z,39527,0.174
P,2022-12-26T00:07:18.070000Z,43807,0.180
P,2022-12-26T00:07:21.460000Z,44146,0.121
P,2022-12-26T00:08:18.090000Z,49809,0.111
P,2022-12-26T00:08:39.450000Z,51945,0.252
P,2022-12-26T00:08:48.980000Z,52898,0.393
P,2022-12-26T00:08:51.450000Z,53145,0.118
P,2022-12-26T00:09:15.420000Z,55542,0.443
P,2022-12-26T00:09:18.910000Z,55891,0.152
P,2022-12-26T00:09:20.780000Z,56078,0.438
P,2022-12-26T00:09:29.310000Z,56931,0.606
P,2022-12-26T00:09:32.600000Z,57260,0.207
P,2022-12-26T00:09:46.300000Z,58630,0.247
P,2022-12-26T00:10:23.770000Z,62377,0.211
P,2022-12-26T00:10:37.820000Z,63782,0.436
P,2022-12-26T00:11:21.010000Z,68101,0.797
P,2022-12-26T00:11:31.200000Z,69120,0.296
P,2022-12-26T00:11:48.310000Z,70831,0.252
P,2022-12-26T00:11:56.610000Z,71661,0.431
P,2022-12-26T00:13:08.780000Z,78878,0.649
P,2022-12-26T00:13:20.260000Z,80026,0.293
P,2022-12-26T00:13:41.260000Z,82126,0.303
P,2022-12-26T00:14:24.760000Z,86476,0.245
P,2022-12-26T00:14:35.340000Z,87534,0.362
P,2022-12-26T00:14:37.500000Z,87750,0.553
