phase,time,index,confidence
P,2022-12-23T00:02:12.100000Z,13210,0.115
P,2022-12-23T00:10:46.390000Z,64639,0.361
P,2022-12-23T00:10:56.130000Z,65613,0.138
P,2022-12-23T00:19:31.300000Z,117130,0.240
P,2022-12-23T00:32:13.540000Z,193354,0.837
P,2022-12-23T00:35:53.760000Z,215376,0.437
P,2022-12-23T00:36:53.600000Z,221360,0.164
P,2022-12-23T00:43:01.330000Z,258133,0.135
P,2022-12-23T00:45:11.780000Z,271178,0.158
P,2022-12-23T00:52:35.070000Z,315507,0.718
P,2022-12-23T00:54:22.050000Z,326205,0.172
P,2022-12-23T00:54:46.700000Z,328670,0.269
P,2022-12-23T00:54:52.230000Z,329223,0.278
P,2022-12-23T00:55:28.880000Z,332888,0.160
P,2022-12-23T00:55:30.690000Z,333069,0.215
P,2022-12-23T00:55:36.490000Z,333649,0.240
P,2022-12-23T00:55:55.280000Z,335528,0.418
P,2022-12-23T00:56:00.830000Z,336083,0.959
P,2022-12-23T00:56:05.940000Z,336594,0.323
P,2022-12-23T00:56:14.410000Z,337441,0.387
P,2022-12-23T00:56:19.780000Z,337978,0.298
P,2022-12-23T00:56:41.060000Z,340106,0.224
P,2022-12-23T00:57:49.150000Z,346915,0.458
P,2022-12-23T01:00:39.380000Z,363938,0.368
P,2022-12-23T01:00:47.360000Z,364736,0.128
P,2022-12-23T01:05:00.100000Z,390010,0.141
P,2022-12-23T01:09:30.040000Z,417004,0.505
P,2022-12-23T01:09:38.690000Z,417869,0.190
P,2022-12-23T01:10:29.410000Z,422941,0.148
P,2022-12-23T01:11:22.540000Z,428254,0.898
P,2022-12-23T01:11:53.150000Z,431315,0.411
P,2022-12-23T01:18:11.150000Z,469115,0.158
P,2022-12-23T01:18:26.370000Z,470637,0.333
P,2022-12-23T01:19:17.370000Z,475737,0.289
P,2022-12-23T01:21:58.360000Z,491836,0.123
P,2022-12-23T01:22:11.870000Z,493187,0.141
P,2022-12-23T01:22:18.260000Z,493826,0.103
P,2022-12-23T01:23:07.000000Z,498700,0.154
P,2022-12-23T01:23:22.790000Z,500279,0.119
P,2022-12-23T01:23:32.410000Z,501241,0.158
P,2022-12-23T01:26:38.990000Z,519899,0.137
P,2022-12-23T01:28:07.050000Z,528705,0.221
P,2022-12-23T01:28:49.660000Z,532966,0.343
P,2022-12-23T01:29:16.980000Z,535698,0.109
P,2022-12-23T01:29:32.440000Z,537244,0.138
P,2022-12-23T01:34:38.290000Z,567829,0.147
P,2022-12-23T01:34:47.570000Z,568757,0.116
P,2022-12-23T01:34:49.810000Z,568981,0.154
