phase,time,index,confidence
P,2022-12-23T00:00:12.800000Z,1280,0.156
P,2022-12-23T00:00:18.560000Z,1856,0.114
P,2022-12-23T00:00:51.930000Z,5193,0.164
P,2022-12-23T00:01:07.220000Z,6722,0.147
P,2022-12-23T00:01:17.820000Z,7782,0.105
P,2022-12-23T00:01:36.400000Z,9640,0.122
P,2022-12-23T00:01:38.030000Z,9803,0.150
P,2022-12-23T00:02:08.350000Z,12835,0.175
P,2022-12-23T00:02:13.880000Z,13388,0.122
P,2022-12-23T00:02:21.070000Z,14107,0.109
P,2022-12-23T00:02:35.340000Z,15534,0.238
P,2022-12-23T00:04:14.860000Z,25486,0.104
P,2022-12-23T00:04:46.250000Z,28625,0.109
P,2022-12-23T00:04:48.090000Z,28809,0.122
P,2022-12-23T00:08:06.080000Z,48608,0.137
P,2022-12-23T00:08:29.920000Z,50992,0.162
P,2022-12-23T00:08:46.750000Z,52675,0.115
P,2022-12-23T00:09:23.620000Z,56362,0.113
P,2022-12-23T00:09:35.650000Z,57565,0.112
P,2022-12-23T00:10:06.580000Z,60658,0.127
P,2022-12-23T00:11:25.510000Z,68551,0.120
P,2022-12-23T00:11:29.860000Z,68986,0.135
P,2022-12-23T00:11:46.700000Z,70670,0.114
P,2022-12-23T00:12:05.200000Z,72520,0.114
P,2022-12-23T00:12:52.350000Z,77235,0.132
P,2022-12-23T00:13:45.000000Z,82500,0.104
P,2022-12-23T00:14:14.530000Z,85453,0.166
P,2022-12-23T00:14:18.040000Z,85804,0.197
P,2022-12-23T00:15:34.530000Z,93453,0.122
P,2022-12-23T00:15:52.070000Z,95207,0.149
P,2022-12-23T00:16:00.210000Z,96021,0.128
P,2022-12-23T00:16:35.280000Z,99528,0.126
P,2022-12-23T00:17:35.770000Z,105577,0.101
P,2022-12-23T00:18:08.210000Z,108821,0.118
P,2022-12-23T00:18:12.840000Z,109284,0.108
P,2022-12-23T00:18:19.890000Z,109989,0.209
P,2022-12-23T00:18:44.770000Z,112477,0.136
P,2022-12-23T00:19:29.360000Z,116936,0.187
P,2022-12-23T00:19:47.190000Z,118719,0.159
P,2022-12-23T00:20:22.970000Z,122297,0.114
P,2022-12-23T00:20:34.160000Z,123416,0.207
P,2022-12-23T00:20:56.030000Z,125603,0.135
P,2022-12-23T00:21:20.760000Z,128076,0.231
P,2022-12-23T00:22:24.460000Z,134446,0.163
P,2022-12-23T00:22:40.830000Z,136083,0.101
P,2022-12-23T00:22:55.890000Z,137589,0.102
P,2022-12-23T00:23:46.070000Z,142607,0.159
P,2022-12-23T00:24:04.520000Z,144452,0.190
P,2022-12-23T00:25:03.800000Z,150380,0.113
P,2022-12-23T00:25:25.160000Z,152516,0.196
P,2022-12-23T00:25:41.540000Z,154154,0.194
P,2022-12-23T00:26:39.970000Z,159997,0.133
