phase,time,index,confidence
P,2022-12-25T00:00:08.320000Z,832,0.340
P,2022-12-25T00:00:54.710000Z,5471,0.222
P,2022-12-25T00:01:05.160000Z,6516,0.128
P,2022-12-25T00:01:29.140000Z,8914,0.369
P,2022-12-25T00:02:25.640000Z,14564,0.380
P,2022-12-25T00:03:14.410000Z,19441,0.552
P,2022-12-25T00:03:21.280000Z,20128,0.171
P,2022-12-25T00:04:02.500000Z,24250,0.210
P,2022-12-25T00:04:05.050000Z,24505,0.265
P,2022-12-25T00:04:08.740000Z,24874,0.262
P,2022-12-25T00:04:24.240000Z,26424,0.400
P,2022-12-25T00:04:37.360000Z,27736,0.135
P,2022-12-25T00:04:56.470000Z,29647,0.189
P,2022-12-25T00:04:59.350000Z,29935,0.117
P,2022-12-25T00:05:20.760000Z,32076,0.228
P,2022-12-25T00:05:40.620000Z,34062,0.298
P,2022-12-25T00:05:44.370000Z,34437,0.149
P,2022-12-25T00:06:01.760000Z,36176,0.450
P,2022-12-25T00:06:08.200000Z,36820,0.141
P,2022-12-25T00:06:29.060000Z,38906,0.664
P,2022-12-25T00:06:35.330000Z,39533,0.198
P,2022-12-25T00:06:36.800000Z,39680,0.814
P,2022-12-25T00:06:42.810000Z,40281,0.113
P,2022-12-25T00:06:53.450000Z,41345,0.297
P,2022-12-25T00:06:57.490000Z,41749,0.365
P,2022-12-25T00:07:01.900000Z,42190,0.279
P,2022-12-25T00:07:23.030000Z,44303,0.203
P,2022-12-25T00:07:26.370000Z,44637,0.188
P,2022-12-25T00:07:33.030000Z,45303,0.393
P,2022-12-25T00:08:14.570000Z,49457,0.469
P,2022-12-25T00:08:20.800000Z,50080,0.119
P,2022-12-25T00:08:24.810000Z,50481,0.222
P,2022-12-25T00:08:26.900000Z,50690,0.128
P,2022-12-25T00:08:41.730000Z,52173,0.196
P,2022-12-25T00:08:55.300000Z,53530,0.355
P,2022-12-25T00:09:02.570000Z,54257,0.259
P,2022-12-25T00:09:06.840000Z,54684,0.257
P,2022-12-25T00:09:12.340000Z,55234,0.518
P,2022-12-25T00:09:23.000000Z,56300,0.110
P,2022-12-25T00:09:24.900000Z,56490,0.118
P,2022-12-25T00:09:58.840000Z,59884,0.239
P,2022-12-25T00:10:06.980000Z,60698,0.132
P,2022-12-25T00:10:19.470000Z,61947,0.320
P,2022-12-25T00:10:49.430000Z,64943,0.138
P,2022-12-25T00:11:02.160000Z,66216,0.208
P,2022-12-25T00:12:52.980000Z,77298,0.194
P,2022-12-25T00:13:17.760000Z,79776,0.370
P,2022-12-25T00:13:25.180000Z,80518,0.117
P,2022-12-25T00:14:09.880000Z,84988,0.103
P,2022-12-25T00:14:27.170000Z,86717,0.623
P,2022-12-25T00:14:39.020000Z,87902,0.127
P,2022-12-25T00:15:37.510000Z,93751,0.551
P,2022-12-25T00:15:38.650000Z,93865,0.224
P,2022-12-25T00:15:40.140000Z,94014,0.170
P,2022-12-25T00:15:44.390000Z,94439,0.109
P,2022-12-25T00:15:49.660000Z,94966,0.300
P,2022-12-25T00:15:52.190000Z,95219,0.304
P,2022-12-25T00:15:54.010000Z,95401,0.164
P,2022-12-25T00:16:13.070000Z,97307,0.108
P,2022-12-25T00:16:50.590000Z,101059,0.164
P,2022-12-25T00:17:43.290000Z,106329,0.208
P,2022-12-25T00:17:45.030000Z,106503,0.348
P,2022-12-25T00:18:09.280000Z,108928,0.474
P,2022-12-25T00:19:37.120000Z,117712,0.380
P,2022-12-25T00:19:40.950000Z,118095,0.197
P,2022-12-25T00:19:47.590000Z,118759,0.198
P,2022-12-25T00:20:23.920000Z,122392,0.445
P,2022-12-25T00:20:57.890000Z,125789,0.376
P,2022-12-25T00:21:03.780000Z,126378,0.155
P,2022-12-25T00:21:14.100000Z,127410,0.137
P,2022-12-25T00:21:50.350000Z,131035,0.549
P,2022-12-25T00:22:03.180000Z,132318,0.456
P,2022-12-25T00:22:21.140000Z,134114,0.101
P,2022-12-25T00:22:43.650000Z,136365,0.106
P,2022-12-25T00:22:52.370000Z,137237,0.397
P,2022-12-25T00:23:30.200000Z,141020,0.146
P,2022-12-25T00:24:34.970000Z,147497,0.214
P,2022-12-25T00:24:38.730000Z,147873,0.425
P,2022-12-25T00:24:52.150000Z,149215,0.604
P,2022-12-25T00:26:22.860000Z,158286,0.185
P,2022-12-25T00:26:41.250000Z,160125,0.131
P,2022-12-25T00:27:12.380000Z,163238,0.103
P,2022-12-25T00:27:15.420000Z,163542,0.126
P,2022-12-25T00:27:22.100000Z,164210,0.219
P,2022-12-25T00:27:23.330000Z,164333,0.673
P,2022-12-25T00:28:56.610000Z,173661,0.404
P,2022-12-25T00:31:10.400000Z,187040,0.102
P,2022-12-25T00:31:30.260000Z,189026,0.440
P,2022-12-25T00:31:39.270000Z,189927,0.177
P,2022-12-25T00:32:18.940000Z,193894,0.193
P,2022-12-25T00:32:55.610000Z,197561,0.416
P,2022-12-25T00:33:00.360000Z,198036,0.143
P,2022-12-25T00:34:01.820000Z,204182,0.107
P,2022-12-25T00:35:30.710000Z,213071,0.101
P,2022-12-25T00:35:53.110000Z,215311,0.159
P,2022-12-25T00:36:17.840000Z,217784,0.101
P,2022-12-25T00:36:21.520000Z,218152,0.147
P,2022-12-25T00:36:29.220000Z,218922,0.193
P,2022-12-25T00:36:31.210000Z,219121,0.140
P,2022-12-25T00:37:12.430000Z,223243,0.113
P,2022-12-25T00:37:17.400000Z,223740,0.225
P,2022-12-25T00:38:01.720000Z,228172,0.190
P,2022-12-25T00:38:12.240000Z,229224,0.128
P,2022-12-25T00:38:19.960000Z,229996,0.158
P,2022-12-25T00:40:11.420000Z,241142,0.118
P,2022-12-25T00:40:13.840000Z,241384,0.115
P,2022-12-25T00:41:15.210000Z,247521,0.185
P,2022-12-25T00:41:17.460000Z,247746,0.179
P,2022-12-25T00:42:50.960000Z,257096,0.177
P,2022-12-25T00:44:09.470000Z,264947,0.768
P,2022-12-25T00:44:30.560000Z,267056,0.278
P,2022-12-25T00:45:06.340000Z,270634,0.130
P,2022-12-25T00:45:54.270000Z,275427,0.136
P,2022-12-25T00:46:04.740000Z,276474,0.164
P,2022-12-25T00:46:18.500000Z,277850,0.135
P,2022-12-25T00:46:27.500000Z,278750,0.162
P,2022-12-25T00:47:08.630000Z,282863,0.120
P,2022-12-25T00:47:15.360000Z,283536,0.134
P,2022-12-25T00:47:18.540000Z,283854,0.534
P,2022-12-25T00:47:22.220000Z,284222,0.126
P,2022-12-25T00:48:38.490000Z,291849,0.119
P,2022-12-25T00:48:41.370000Z,292137,0.149
P,2022-12-25T00:49:04.670000Z,294467,0.182
P,2022-12-25T00:49:29.130000Z,296913,0.302
P,2022-12-25T00:49:35.480000Z,297548,0.500
P,2022-12-25T00:50:06.280000Z,300628,0.138
P,2022-12-25T00:51:00.750000Z,306075,0.618
P,2022-12-25T00:51:17.280000Z,307728,0.156
P,2022-12-25T00:53:21.020000Z,320102,0.148
P,2022-12-25T00:53:48.870000Z,322887,0.146
