phase,time,index,confidence
P,2022-12-21T00:00:51.130000Z,5113,0.133
P,2022-12-21T00:01:12.660000Z,7266,0.167
P,2022-12-21T00:03:34.880000Z,21488,0.380
P,2022-12-21T00:05:03.700000Z,30370,0.118
P,2022-12-21T00:08:07.420000Z,48742,0.571
P,2022-12-21T00:08:32.550000Z,51255,0.106
P,2022-12-21T00:10:01.530000Z,60153,0.274
P,2022-12-21T00:11:21.300000Z,68130,0.667
P,2022-12-21T00:12:32.020000Z,75202,0.386
P,2022-12-21T00:13:44.840000Z,82484,0.285
P,2022-12-21T00:13:46.750000Z,82675,0.114
P,2022-12-21T00:15:13.960000Z,91396,0.144
P,2022-12-21T00:15:47.340000Z,94734,0.885
P,2022-12-21T00:17:34.450000Z,105445,0.137
P,2022-12-21T00:18:30.100000Z,111010,0.145
P,2022-12-21T00:19:33.190000Z,117319,0.242
P,2022-12-21T00:19:39.370000Z,117937,0.100
P,2022-12-21T00:20:54.620000Z,125462,0.104
P,2022-12-21T00:22:31.750000Z,135175,0.226
P,2022-12-21T00:22:37.170000Z,135717,0.323
P,2022-12-21T00:23:15.610000Z,139561,0.232
P,2022-12-21T00:23:40.980000Z,142098,0.950
P,2022-12-21T00:29:16.900000Z,175690,0.221
P,2022-12-21T00:30:51.900000Z,185190,0.401
P,2022-12-21T00:31:06.400000Z,186640,0.874
P,2022-12-21T00:34:12.700000Z,205270,0.285
P,2022-12-21T00:35:03.590000Z,210359,0.669
P,2022-12-21T00:35:34.240000Z,213424,0.376
P,2022-12-21T00:36:40.820000Z,220082,0.487
P,2022-12-21T00:38:08.430000Z,228843,0.117
P,2022-12-21T00:40:05.940000Z,240594,0.300
P,2022-12-21T00:42:13.170000Z,253317,0.333
P,2022-12-21T00:42:34.540000Z,255454,0.162
P,2022-12-21T00:42:35.770000Z,255577,0.652
P,2022-12-21T00:42:39.980000Z,255998,0.192
P,2022-12-21T00:43:13.190000Z,259319,0.181
P,2022-12-21T00:44:26.320000Z,266632,0.102
P,2022-12-21T00:45:56.270000Z,275627,0.157
P,2022-12-21T00:46:02.850000Z,276285,0.208
P,2022-12-21T00:46:32.230000Z,279223,0.209
P,2022-12-21T00:51:37.900000Z,309790,0.188
P,2022-12-21T00:51:58.970000Z,311897,0.162
P,2022-12-21T00:52:58.890000Z,317889,0.104
P,2022-12-21T00:54:25.260000Z,326526,0.106
P,2022-12-21T00:56:06.870000Z,336687,0.180
P,2022-12-21T00:57:36.690000Z,345669,0.121
P,2022-12-21T00:58:24.210000Z,350421,0.182
P,2022-12-21T01:00:47.370000Z,364737,0.175
P,2022-12-21T01:01:14.070000Z,367407,0.244
P,2022-12-21T01:01:32.790000Z,369279,0.174
P,2022-12-21T01:03:20.310000Z,380031,0.117
P,2022-12-21T01:06:29.310000Z,398931,0.816
P,2022-12-21T01:06:36.710000Z,399671,0.107
P,2022-12-21T01:07:05.670000Z,402567,0.238
P,2022-12-21T01:07:22.150000Z,404215,0.252
P,2022-12-21T01:07:24.820000Z,404482,0.369
P,2022-12-21T01:07:51.680000Z,407168,0.793
P,2022-12-21T01:09:35.390000Z,417539,0.309
P,2022-12-21T01:10:02.600000Z,420260,0.134
P,2022-12-21T01:11:26.730000Z,428673,0.392
P,2022-12-21T01:11:31.430000Z,429143,0.122
P,2022-12-21T01:13:51.640000Z,443164,0.372
P,2022-12-21T01:14:39.270000Z,447927,0.777
P,2022-12-21T01:14:43.170000Z,448317,0.161
