phase,time,index,confidence
P,2022-12-21T00:00:10.000000Z,1000,0.146
P,2022-12-21T00:00:20.880000Z,2088,0.108
P,2022-12-21T00:01:30.250000Z,9025,0.112
P,2022-12-21T00:02:00.200000Z,12020,0.309
P,2022-12-21T00:02:15.090000Z,13509,0.125
P,2022-12-21T00:02:30.200000Z,15020,0.154
P,2022-12-21T00:02:41.230000Z,16123,0.105
P,2022-12-21T00:02:53.570000Z,17357,0.144
P,2022-12-21T00:03:30.290000Z,21029,0.123
P,2022-12-21T00:03:38.910000Z,21891,0.157
P,2022-12-21T00:04:57.770000Z,29777,0.138
P,2022-12-21T00:05:07.950000Z,30795,0.166
P,2022-12-21T00:07:13.100000Z,43310,0.172
P,2022-12-21T00:08:00.160000Z,48016,0.144
P,2022-12-21T00:08:30.310000Z,51031,0.452
P,2022-12-21T00:08:35.720000Z,51572,0.209
P,2022-12-21T00:08:37.570000Z,51757,0.113
P,2022-12-21T00:08:43.610000Z,52361,0.107
P,2022-12-21T00:08:46.890000Z,52689,0.110
P,2022-12-21T00:09:07.730000Z,54773,0.176
P,2022-12-21T00:10:30.220000Z,63022,0.133
P,2022-12-21T00:10:49.080000Z,64908,0.208
P,2022-12-21T00:11:00.440000Z,66044,0.130
P,2022-12-21T00:11:11.260000Z,67126,0.102
P,2022-12-21T00:11:25.430000Z,68543,0.172
P,2022-12-21T00:11:30.380000Z,69038,0.123
P,2022-12-21T00:13:00.490000Z,78049,0.129
P,2022-12-21T00:13:41.230000Z,82123,0.176
P,2022-12-21T00:14:00.490000Z,84049,0.176
P,2022-12-21T00:14:30.440000Z,87044,0.108
P,2022-12-21T00:15:38.470000Z,93847,0.380
P,2022-12-21T00:16:30.560000Z,99056,0.218
P,2022-12-21T00:17:31.070000Z,105107,0.106
P,2022-12-21T00:18:00.590000Z,108059,0.133
P,2022-12-21T00:18:24.840000Z,110484,0.101
P,2022-12-21T00:19:09.160000Z,114916,0.118
P,2022-12-21T00:20:00.610000Z,120061,0.206
